player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Jacolby Hewitt,84225,WR,INDIANA,9,10,0,190,0,-3.3,0,100.0,,0,0,0.0,0,0,0,91.4,55.4,0,8,0.0,0,12,4,100.0,12,79.2,4,40.0,0,10,23,5.8,2.5,0.83,-4.0,0,100.0,,0,0,0.0,0,0,0,80.9,54.4,0,4,0.0,0,26,3,96.2,25,79.2,3,30.0,0,2,14,4.7,0.7,0.08
Carlos Sandy,84215,WR,ILLINOIS,12,10,0,187,0,-4.5,0,100.0,,0,0,0.0,0,0,0,86.7,55.9,0,0,0.0,0,6,2,83.3,5,79.2,2,20.0,0,0,9,4.5,0.0,0.0,11.3,0,50.0,0.0,0,1,0.0,0,1,0,77.5,51.0,0,9,0.0,0,49,4,89.8,44,56.3,8,80.0,0,16,20,5.0,4.0,0.36
Kurt Rafdal,60971,TE,BOISE ST,12,10,0,120,0,,0,,,0,0,,0,0,0,,44.2,0,0,8.3,1,12,0,91.7,11,0.0,0,0.0,0,0,0,,,0.0,7.0,0,83.3,66.7,2,3,0.0,0,2,0,84.7,55.3,0,20,3.5,2,57,5,93.0,53,140.3,6,60.0,1,49,11,2.2,9.8,0.92
Maliq Carr,129807,TE,MICH STATE,8,10,0,223,0,-1.3,3,75.0,,0,0,25.0,1,3,0,22.1,96.0,0,28,0.0,0,13,3,100.0,13,116.7,4,40.0,0,64,67,22.3,21.3,4.92,1.5,1,75.0,,0,0,25.0,1,3,0,45.4,89.0,0,25,0.0,0,17,3,94.1,16,112.5,4,40.0,0,46,38,12.7,15.3,2.88
Bobby Cole,57331,HB,NEW MEXICO,11,10,0,241,0,-6.0,0,100.0,,0,0,0.0,0,0,0,81.5,53.6,0,-6,0.0,0,14,1,92.9,13,79.2,1,10.0,0,-6,0,0.0,-6.0,-0.46,,0,,,0,0,,0,0,0,85.1,70.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Jaret Pallotta,75882,TE,UMASS,12,10,0,216,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,40.5,0,4,0.0,0,20,2,100.0,20,79.2,2,20.0,0,2,7,3.5,1.0,0.1,7.2,0,100.0,100.0,1,1,0.0,0,3,0,80.1,56.8,0,18,4.1,2,49,5,89.8,44,108.3,5,50.0,0,50,14,2.8,10.0,1.14
McLane Mannix,61496,WR,TEXAS TECH,10,10,0,315,0,1.0,0,100.0,,0,0,0.0,0,0,0,81.5,49.4,0,2,0.0,0,10,1,90.0,9,79.2,1,10.0,0,2,1,1.0,2.0,0.22,11.0,3,50.0,50.0,1,2,16.7,1,4,0,58.9,54.1,1,38,1.0,1,102,5,92.2,94,71.7,10,100.0,1,82,34,6.8,16.4,0.87
Blake Hester,130295,HB,AKRON,8,10,0,102,0,,0,,,0,0,,0,0,0,,48.2,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,-3.0,0,100.0,,0,0,0.0,0,0,0,55.5,43.3,0,1,0.0,0,23,1,95.7,22,79.2,1,10.0,0,1,4,4.0,1.0,0.05
Nolan Matthews-Harris,98433,TE,SMU,8,10,0,287,0,,0,,,0,0,,0,0,0,,36.1,0,0,11.1,2,18,0,88.9,16,0.0,0,0.0,0,0,0,,,0.0,8.8,2,75.0,,0,0,25.0,1,2,0,41.3,57.2,0,31,0.0,0,36,3,94.4,34,156.3,4,40.0,1,50,30,10.0,16.7,1.47
Kris Leach,61076,TE,KENT STATE,13,10,0,201,0,0.8,1,50.0,,0,0,33.3,1,2,0,12.9,35.0,1,14,10.7,3,28,2,85.7,24,30.2,4,40.0,0,25,23,11.5,12.5,1.04,,0,,,0,0,,0,0,0,56.4,52.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Cole Cavallo,84050,TE,SO MISS,12,10,0,296,0,,0,,,0,0,,0,0,0,,41.4,0,0,9.1,1,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,76.3,50.7,0,0,4.8,1,21,0,90.5,19,0.0,0,0.0,0,0,0,,,0.0
Matt Bjorson,83984,TE,INDIANA,12,10,0,190,0,,0,,,0,0,,0,0,0,,39.7,0,0,25.0,2,8,0,75.0,6,0.0,0,0.0,0,0,0,,,0.0,13.0,0,50.0,,0,0,50.0,1,1,0,41.2,55.2,0,6,7.1,1,14,1,85.7,12,56.3,2,20.0,0,6,0,0.0,6.0,0.5
Kevin Marks Jr.,55019,HB,BUFFALO,9,10,0,126,0,-1.7,0,66.7,0.0,0,1,0.0,0,0,0,86.7,67.7,0,5,0.0,0,10,2,90.0,9,70.1,3,30.0,0,2,5,2.5,1.0,0.22,,0,,,0,0,,0,0,0,55.5,47.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Hassan Littles,61160,WR,BALL ST,8,10,0,117,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.0,71.1,0,8,0.0,0,8,3,100.0,8,79.2,3,30.0,0,7,13,4.3,2.3,0.88,3.3,1,71.4,0.0,0,1,16.7,1,2,0,47.1,52.2,0,11,0.0,0,38,5,94.7,36,75.3,7,70.0,0,23,17,3.4,4.6,0.64
Emeka Egbuka,145055,WR,OHIO STATE,8,10,0,260,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.9,0,0,0.0,0,6,1,100.0,6,79.2,1,10.0,0,0,3,3.0,0.0,0.0,10.3,2,75.0,50.0,1,2,0.0,0,3,0,80.9,64.9,0,24,0.0,0,33,3,97.0,32,116.7,4,40.0,0,50,30,10.0,16.7,1.56
Chris Carter,90335,TE,USF,12,10,0,327,0,-2.0,0,100.0,,0,0,0.0,0,0,0,91.4,53.2,0,6,0.0,0,14,4,100.0,14,83.3,4,40.0,0,16,24,6.0,4.0,1.14,11.0,0,100.0,,0,0,0.0,0,1,0,58.9,62.4,0,12,0.0,0,21,1,100.0,21,116.7,1,10.0,0,12,1,1.0,12.0,0.57
Brody Belt,83717,WR,NEBRASKA,8,10,0,238,0,0.0,0,0.0,0.0,0,1,,0,0,0,,49.5,0,0,25.0,1,4,0,50.0,2,39.6,1,10.0,0,0,0,,,0.0,13.0,1,66.7,100.0,1,1,0.0,0,2,0,64.6,73.2,0,24,0.0,0,19,2,94.7,18,106.3,3,30.0,0,35,9,4.5,17.5,1.94
Jordan Kress,98740,WR,COLO STATE,8,10,0,144,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,53.7,0,7,0.0,0,7,2,100.0,7,87.5,2,20.0,0,10,16,8.0,5.0,1.43,28.0,0,0.0,,0,0,,0,0,0,39.5,55.2,0,0,0.0,0,11,0,90.9,10,39.6,1,10.0,0,0,0,,,0.0
Anthony Smith,122885,WR,NC STATE,6,10,0,248,0,-1.5,1,100.0,,0,0,0.0,0,1,0,86.7,75.0,0,6,0.0,0,6,2,100.0,6,89.6,2,20.0,0,11,14,7.0,5.5,1.83,,0,,,0,0,,0,0,0,74.9,66.7,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
T.J. Green,57454,HB,LIBERTY,13,10,0,206,0,-4.0,0,50.0,,0,0,33.3,1,1,0,12.9,32.4,0,11,6.3,1,16,2,93.8,15,61.5,4,40.0,0,17,25,12.5,8.5,1.13,13.5,0,50.0,,0,0,0.0,0,0,0,49.5,58.1,0,6,0.0,0,4,1,75.0,3,56.3,2,20.0,0,6,9,9.0,6.0,2.0
Andrew Van Buren,83636,HB,BOISE ST,11,10,0,120,0,-3.5,1,100.0,,0,0,0.0,0,0,0,86.7,60.1,0,1,0.0,0,11,2,90.9,10,79.2,2,20.0,0,2,9,4.5,1.0,0.2,,0,,,0,0,,0,0,0,49.5,43.5,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Koby Drake,121761,WR,MEMPHIS,12,10,0,218,0,,0,,,0,0,,0,0,0,,44.0,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0,10.2,0,77.8,100.0,2,2,0.0,0,4,0,82.7,55.5,0,51,0.0,0,98,7,94.9,93,118.8,9,90.0,0,117,42,6.0,16.7,1.26
Cameron Montgomery,52198,HB,RICE,10,10,0,275,0,-6.0,1,100.0,,0,0,0.0,0,0,0,81.5,60.6,0,0,0.0,0,3,1,100.0,3,79.2,1,10.0,0,0,6,6.0,0.0,0.0,1.4,2,80.0,,0,0,0.0,0,2,0,84.2,53.4,0,12,0.0,0,8,4,100.0,8,90.0,5,50.0,0,28,22,5.5,7.0,3.5
Ethan Dedeaux,61627,WR,S DIEGO ST,13,10,0,284,0,-3.3,0,100.0,,0,0,0.0,0,0,0,91.4,56.1,0,5,0.0,0,10,3,90.0,9,81.9,3,30.0,0,11,21,7.0,3.7,1.22,11.2,0,50.0,0.0,0,2,16.7,1,2,0,41.2,48.5,0,40,0.0,0,54,5,87.0,47,103.3,10,100.0,1,63,32,6.4,12.6,1.34
Jaeger Bull,52207,TE,RICE,12,10,0,275,0,,0,,,0,0,,0,0,0,,38.1,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,45.6,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0
Ty Robinson,146317,WR,COLORADO,10,10,0,143,0,-3.0,2,100.0,,0,0,0.0,0,1,0,90.0,95.1,0,26,0.0,0,10,2,90.0,9,118.8,2,20.0,0,38,44,22.0,19.0,4.22,,0,,,0,0,,0,0,0,80.1,61.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Tyleek Collins,84467,WR,UNLV,3,10,0,325,0,-3.0,1,100.0,,0,0,0.0,0,1,0,90.0,88.8,0,80,0.0,0,7,3,100.0,7,158.3,3,30.0,1,84,93,31.0,28.0,12.0,4.9,2,50.0,0.0,0,1,0.0,0,2,0,83.8,68.1,0,80,2.0,1,51,5,94.1,48,120.0,10,100.0,1,103,104,20.8,20.6,2.15
Joseph Manjack IV,146413,WR,USC,11,10,0,326,0,-2.3,1,75.0,0.0,0,1,0.0,0,1,0,90.0,70.9,0,4,0.0,0,9,3,100.0,9,77.1,4,40.0,0,7,14,4.7,2.3,0.78,4.0,0,75.0,,0,0,0.0,0,2,0,82.7,59.6,0,7,0.0,0,23,3,91.3,21,83.3,4,40.0,0,18,8,2.7,6.0,0.86
Devin Neal,144558,HB,KANSAS,11,10,0,198,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,55.4,0,7,0.0,0,26,2,100.0,26,95.8,2,20.0,0,14,16,8.0,7.0,0.54,,0,,,0,0,,0,0,0,80.9,56.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Lake McRee,146418,TE,USC,4,10,0,326,0,,0,,,0,0,,0,0,0,,39.8,0,0,0.0,0,15,0,93.3,14,0.0,0,0.0,0,0,0,,,0.0,11.9,0,75.0,50.0,1,2,0.0,0,3,0,82.2,61.0,0,19,0.0,0,59,6,88.1,52,102.1,8,80.0,0,72,9,1.5,12.0,1.38
Avery Morrow,128240,HB,NEVADA,8,10,0,239,0,-3.5,0,100.0,,0,0,0.0,0,0,0,86.7,51.6,0,4,0.0,0,12,2,100.0,12,79.2,2,20.0,0,6,13,6.5,3.0,0.5,-3.5,0,100.0,,0,0,0.0,0,0,0,86.7,56.4,0,4,0.0,0,24,2,100.0,24,79.2,2,20.0,0,6,13,6.5,3.0,0.25
Braheam Murphy,102882,HB,ARMY,13,10,0,114,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,17.0,0,0.0,,0,0,,0,0,0,66.7,51.6,0,0,0.0,0,13,0,84.6,11,39.6,1,10.0,0,0,0,,,0.0
David Martin-Robinson,77892,TE,TEMPLE,5,10,0,306,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,43.8,0,3,18.8,3,16,1,81.3,13,79.2,1,10.0,0,3,6,6.0,3.0,0.23,10.3,0,33.3,0.0,0,1,0.0,0,0,0,76.3,54.0,0,3,0.0,0,24,1,100.0,24,42.4,3,30.0,0,3,6,6.0,3.0,0.13
Braden Galloway,77891,TE,CLEMSON,5,10,0,140,0,-4.0,1,100.0,,0,0,0.0,0,0,0,81.5,42.0,0,1,16.7,2,12,1,83.3,10,79.2,1,10.0,0,1,5,5.0,1.0,0.1,6.1,0,42.9,0.0,0,2,25.0,1,1,0,27.6,42.6,0,6,0.0,0,40,3,95.0,38,50.3,7,70.0,0,13,2,0.7,4.3,0.34
Tyler Nevens,52262,HB,S JOSE ST,11,10,0,285,0,-1.0,0,100.0,,0,0,0.0,0,1,0,81.5,76.5,0,15,11.1,1,9,1,77.8,7,118.8,1,10.0,0,15,16,16.0,15.0,2.14,,0,,,0,0,,0,0,0,82.7,66.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Agiye Hall,146591,WR,ALABAMA,4,10,0,103,0,,0,,,0,0,,0,0,0,,49.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,18.5,1,50.0,0.0,0,1,33.3,1,2,0,22.7,67.7,0,28,0.0,0,10,2,100.0,10,95.8,4,40.0,0,52,25,12.5,26.0,5.2
Montrell Johnson Jr.,147141,HB,LA LAFAYET,14,10,0,207,0,-3.0,0,0.0,,0,0,,0,0,0,,42.7,0,0,10.0,2,20,0,90.0,18,39.6,1,10.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,58.9,49.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Isaiah Johnson,121892,HB,N TEXAS,9,9,0,251,0,-3.5,3,75.0,,0,0,25.0,1,2,0,22.1,91.5,0,20,0.0,0,7,3,100.0,7,100.0,4,44.4,0,34,42,14.0,11.3,4.86,-1.0,2,75.0,,0,0,25.0,1,1,0,38.6,57.9,0,20,0.0,0,5,3,100.0,5,94.8,4,44.4,0,29,27,9.0,9.7,5.8
Jake Molinich,45060,TE,BUFFALO,12,9,0,126,0,,0,,,0,0,,0,0,0,,33.7,0,0,5.9,1,17,0,88.2,15,0.0,0,0.0,0,0,0,,,0.0,9.0,0,0.0,0.0,0,1,100.0,3,0,0,10.3,37.3,0,0,0.0,0,29,0,89.7,26,39.6,3,33.3,0,0,0,,,0.0
Deion Smith,83655,HB,COLORADO,10,9,0,143,0,-4.0,0,66.7,,0,0,0.0,0,0,0,86.7,57.1,0,1,9.1,1,11,2,81.8,9,70.1,3,33.3,0,-3,7,3.5,-1.5,-0.33,,0,,,0,0,,0,0,0,77.5,57.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
T.J. Jones,101706,WR,UAB,10,9,0,321,0,-3.6,5,87.5,,0,0,12.5,1,3,0,52.6,91.1,0,20,0.0,0,14,7,100.0,14,87.5,8,88.9,0,40,67,9.6,5.7,2.86,-4.0,3,100.0,,0,0,0.0,0,3,0,41.2,67.3,0,20,0.0,0,6,4,100.0,6,115.6,4,44.4,0,47,63,15.8,11.8,7.83
Sean McGrew,40698,HB,WASHINGTON,8,9,0,340,0,-6.0,1,100.0,,0,0,0.0,0,1,0,90.0,74.2,0,19,16.7,3,18,3,83.3,15,106.9,3,33.3,0,29,47,15.7,9.7,1.93,,0,,,0,0,,0,0,0,81.5,65.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Christian Beal-Smith,55433,HB,WAKE,12,9,0,339,0,-4.4,3,100.0,,0,0,0.0,0,2,0,95.2,95.3,0,12,0.0,0,17,8,100.0,17,87.5,8,88.9,0,40,75,9.4,5.0,2.35,-4.0,1,100.0,,0,0,0.0,0,0,0,83.3,79.5,0,6,0.0,0,1,1,100.0,1,91.7,1,11.1,0,6,10,10.0,6.0,6.0
Wyatt Liewer,84324,WR,NEBRASKA,9,9,0,238,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,18.0,0,0.0,,0,0,,0,0,0,78.5,49.2,0,0,0.0,0,12,0,100.0,12,39.6,1,11.1,0,0,0,,,0.0
Brandon Thomas,121788,HB,MEMPHIS,9,9,0,218,0,-5.0,1,100.0,,0,0,0.0,0,1,0,91.4,84.5,0,13,4.2,1,24,4,95.8,23,103.1,4,44.4,0,35,55,13.8,8.8,1.52,,0,,,0,0,,0,0,0,57.1,51.9,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0
Raymond Niro III,84343,WR,NWESTERN,12,9,0,256,0,,0,,,0,0,,0,0,0,,48.7,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,10.3,1,33.3,50.0,1,2,0.0,0,0,0,76.3,48.3,1,8,0.0,0,62,3,95.2,59,2.8,9,100.0,0,15,11,3.7,5.0,0.25
Alec Burton,77884,TE,OHIO,10,9,0,259,0,,0,,,0,0,,0,0,0,,46.3,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,7.8,0,100.0,100.0,1,1,0.0,0,2,0,82.2,68.0,0,22,0.0,0,26,4,92.3,24,108.3,4,44.4,0,40,9,2.3,10.0,1.67
Marion Lukes,145697,HB,C MICHIGAN,13,9,0,134,0,-4.5,2,100.0,,0,0,0.0,0,2,0,93.6,93.3,0,20,0.0,0,9,6,88.9,8,94.4,6,66.7,0,40,67,11.2,6.7,5.0,-5.0,0,100.0,,0,0,0.0,0,0,0,79.3,63.5,0,0,0.0,0,1,1,100.0,1,79.2,1,11.1,0,0,5,5.0,0.0,0.0
Bryson Nesbit,143973,TE,N CAROLINA,10,9,0,245,0,,0,,,0,0,,0,0,0,,45.8,0,0,20.0,1,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,14.3,1,83.3,100.0,2,2,0.0,0,4,0,82.2,78.1,0,47,0.0,0,29,5,89.7,26,158.3,6,66.7,1,107,35,7.0,21.4,4.12
James Charles,40069,HB,FAU,12,9,0,165,0,-3.3,0,100.0,,0,0,0.0,0,1,0,90.0,74.2,0,19,0.0,0,27,3,92.6,25,98.6,3,33.3,0,23,33,11.0,7.7,0.92,6.0,0,100.0,,0,0,0.0,0,0,0,82.7,62.3,0,4,0.0,0,8,1,87.5,7,83.3,1,11.1,0,4,-2,-2.0,4.0,0.57
Sam Kenerson,122447,WR,GA SOUTHRN,5,9,0,174,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,63.7,0,2,0.0,0,1,1,100.0,1,79.2,1,11.1,0,2,4,4.0,2.0,2.0,,0,,,0,0,,0,0,0,74.9,60.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Stevie Rocker Jr.,146242,HB,ARIZONA,11,9,0,109,0,-1.5,0,50.0,,0,0,0.0,0,1,0,81.5,86.7,1,13,0.0,0,10,1,90.0,9,29.2,2,22.2,0,12,15,15.0,12.0,1.33,-0.7,0,66.7,,0,0,33.3,1,0,0,29.8,56.5,0,3,0.0,0,7,2,85.7,6,70.1,3,33.3,0,5,8,4.0,2.5,0.83
Ja'Quavion Fraziars,124375,WR,FLORIDA,10,9,0,163,0,-1.0,2,100.0,,0,0,0.0,0,1,0,81.5,77.6,0,7,0.0,0,5,1,100.0,5,135.4,1,11.1,1,7,8,8.0,7.0,1.4,,0,,,0,0,,0,0,0,33.4,53.6,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Treon Sibley,104162,WR,LIBERTY,11,9,0,206,0,-3.0,1,100.0,,0,0,0.0,0,1,0,86.7,63.9,0,7,0.0,0,11,2,100.0,11,81.3,2,22.2,0,7,13,6.5,3.5,0.64,5.2,1,80.0,,0,0,0.0,0,2,0,58.9,62.5,1,13,0.0,0,11,4,100.0,11,52.9,5,55.6,0,31,20,5.0,7.8,2.82
Deion Colzie,147473,WR,NOTRE DAME,12,9,0,258,0,,0,,,0,0,,0,0,0,,44.9,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,53.4,54.5,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Seven McGee,146562,HB,OREGON,10,9,0,264,0,-3.0,0,100.0,,0,0,0.0,0,2,0,90.0,89.9,0,19,0.0,0,10,3,100.0,10,108.3,3,33.3,0,30,39,13.0,10.0,3.0,2.5,1,50.0,,0,0,50.0,1,0,0,63.3,48.6,0,6,0.0,0,35,1,100.0,35,56.3,2,22.2,0,6,4,4.0,6.0,0.17
Mekhi Shaw,128315,WR,S DIEGO ST,5,9,0,284,0,-4.0,0,100.0,,0,0,0.0,0,1,0,81.5,77.4,0,15,0.0,0,6,1,100.0,6,118.8,1,11.1,0,15,19,19.0,15.0,2.5,7.1,1,50.0,0.0,0,2,0.0,0,2,0,58.9,60.0,0,15,0.0,0,31,4,96.8,30,65.6,8,88.9,0,42,23,5.8,10.5,1.4
Jehlani Galloway,77971,WR,BOSTON COL,9,9,0,121,0,-4.0,1,100.0,,0,0,0.0,0,0,0,86.7,57.8,0,9,0.0,0,5,2,100.0,5,83.3,2,22.2,0,8,16,8.0,4.0,1.6,7.2,1,40.0,50.0,1,2,33.3,1,0,0,45.4,47.9,0,10,0.0,0,32,2,93.8,30,47.9,5,55.6,0,9,5,2.5,4.5,0.3
La'Vontae Shenault,100644,WR,COLORADO,3,9,0,143,0,-2.3,0,100.0,,0,0,0.0,0,0,0,90.0,54.3,0,3,0.0,0,11,3,90.9,10,79.2,3,33.3,0,4,11,3.7,1.3,0.4,8.0,1,50.0,100.0,1,1,50.0,1,1,0,49.5,60.5,0,23,0.0,0,7,1,85.7,6,91.7,2,22.2,0,23,13,13.0,23.0,3.83
Chez Mellusi,99597,HB,WISCONSIN,9,9,0,349,0,-2.5,1,100.0,,0,0,0.0,0,1,0,86.7,93.3,0,35,0.0,0,5,2,100.0,5,118.8,2,22.2,0,43,48,24.0,21.5,8.6,,0,,,0,0,,0,0,0,59.3,54.6,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Deuce Spann,129427,WR,ILLINOIS,9,9,0,187,0,,0,,,0,0,,0,0,0,,52.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,28.0,0,100.0,,0,0,0.0,0,1,0,76.3,79.8,0,31,0.0,0,1,1,100.0,1,158.3,1,11.1,1,31,3,3.0,31.0,31.0
Alex Escobar,75902,HB,NEW MEX ST,12,9,0,242,0,,0,,,0,0,,0,0,0,,53.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,82.7,64.8,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
Ivory Kelly-Martin,57244,HB,IOWA,9,9,0,192,0,-3.3,0,100.0,,0,0,0.0,0,1,0,90.0,91.5,0,7,37.5,3,8,3,62.5,5,80.6,3,33.3,0,10,20,6.7,3.3,2.0,26.0,0,0.0,,0,0,,0,0,0,80.9,50.8,0,0,0.0,0,1,0,100.0,1,39.6,1,11.1,0,0,0,,,0.0
Isaah Crocker,84369,WR,OREGON,5,9,0,264,0,1.0,0,100.0,,0,0,0.0,0,0,0,81.5,89.1,0,13,0.0,0,3,1,100.0,3,118.8,1,11.1,0,13,12,12.0,13.0,4.33,,0,,,0,0,,0,0,0,80.9,83.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Coby Cavil,147176,WR,LA MONROE,7,9,0,209,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.6,1,71.4,0.0,0,1,0.0,0,3,0,82.7,66.8,0,23,0.0,0,24,5,100.0,24,133.3,7,77.8,1,54,17,3.4,10.8,2.25
Messiah Swinson,84012,TE,MISSOURI,11,9,0,229,0,,0,,,0,0,,0,0,0,,45.6,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,9.7,0,66.7,100.0,1,1,0.0,0,1,0,80.9,60.3,0,11,0.0,0,24,2,100.0,24,82.6,3,33.3,0,18,2,1.0,9.0,0.75
George Pickens,99229,WR,GEORGIA,4,9,0,173,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,51.8,0,5,0.0,0,5,1,100.0,5,87.5,1,11.1,0,5,9,9.0,5.0,1.0,18.0,0,0.0,,0,0,,0,0,0,78.5,70.4,0,0,0.0,0,1,0,100.0,1,39.6,1,11.1,0,0,0,,,0.0
Koy Moore,124104,WR,LSU,5,9,0,211,0,,0,,,0,0,,0,0,0,,48.0,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,8.1,1,62.5,33.3,1,3,0.0,0,3,0,79.3,63.0,0,28,0.0,0,48,5,95.8,46,91.1,8,88.9,0,71,37,7.4,14.2,1.54
Sterling Palmer,83968,TE,FIU,11,9,0,166,0,,0,,,0,0,,0,0,0,,36.8,0,0,13.3,2,15,0,86.7,13,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,1,0,80.9,60.3,0,9,0.0,0,33,1,97.0,32,104.2,1,11.1,0,9,5,5.0,9.0,0.28
Fabian McCray,97862,WR,N ILLINOIS,10,9,0,254,0,,0,,,0,0,,0,0,0,,47.7,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,6.2,2,16.7,,0,0,50.0,1,1,0,26.2,52.7,0,9,0.0,0,16,1,87.5,14,39.6,6,66.7,0,9,4,4.0,9.0,0.64
Nate Jefferson,97275,WR,FIU,6,9,0,166,0,-3.0,0,100.0,,0,0,0.0,0,1,0,81.5,68.7,0,10,0.0,0,7,1,100.0,7,108.3,1,11.1,0,10,13,13.0,10.0,1.43,5.9,0,57.1,0.0,0,2,20.0,1,2,0,61.0,55.4,0,10,0.0,0,90,4,90.0,81,103.0,7,77.8,1,23,4,1.0,5.8,0.28
Tyler Savage,123832,WR,E CAROLINA,11,9,0,156,0,,0,,,0,0,,0,0,0,,44.7,0,0,0.0,0,15,0,100.0,15,0.0,0,0.0,0,0,0,,,0.0,2.0,0,0.0,0.0,0,1,,0,0,0,31.6,50.6,0,0,0.0,0,5,0,100.0,5,39.6,1,11.1,0,0,0,,,0.0
