player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Anthony Wales,45945,HB,W KENTUCKY,12,18,0,346,0,-4.8,1,100.0,,0,0,0.0,0,0,0,92.6,91.2,0,13,9.5,2,21,5,90.5,19,89.2,5,27.8,0,27,51,10.2,5.4,1.42,,0,,,0,0,,0,0,0,70.9,69.6,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Royce Freeman,45747,HB,OREGON,15,18,0,264,0,-3.5,2,100.0,,0,0,0.0,0,0,0,96.5,93.7,0,30,5.3,2,38,10,89.5,34,138.8,10,55.6,1,93,128,12.8,9.3,2.74,,0,,,0,0,,0,0,0,68.4,52.2,0,0,4.5,1,22,0,90.9,20,0.0,0,0.0,0,0,0,,,0.0
Jalston Fowler,9541,FB,ALABAMA,14,18,0,103,0,,0,,,0,0,,0,0,0,,41.1,0,0,16.7,3,18,0,83.3,15,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,79.3,48.2,0,0,0.0,0,16,0,100.0,16,0.0,0,0.0,0,0,0,,,0.0
Jarvion Franklin,30845,HB,W MICHIGAN,13,18,0,347,0,-3.1,4,92.9,,0,0,0.0,0,0,0,99.2,93.9,0,54,7.4,5,68,13,91.2,62,136.0,14,77.8,1,153,196,15.1,11.8,2.47,-3.8,2,100.0,,0,0,0.0,0,0,0,72.7,69.5,0,54,6.3,1,16,5,93.8,15,158.3,5,27.8,1,76,95,19.0,15.2,5.07
C.J. Bates,23919,WR,LA LAFAYET,12,18,0,207,0,,0,,,0,0,,0,0,0,,47.3,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.4,59.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Cameron Broadnax,24726,WR,S ALABAMA,13,18,0,288,0,-1.5,0,100.0,,0,0,0.0,0,0,0,86.7,51.4,0,5,0.0,0,10,2,100.0,10,79.2,2,11.1,0,6,9,4.5,3.0,0.6,7.8,1,50.0,,0,0,28.6,2,0,0,21.5,50.3,0,19,0.0,0,69,5,97.1,67,58.8,10,55.6,0,36,23,4.6,7.2,0.54
Dominique Booth,28708,WR,INDIANA,11,18,0,190,0,,0,,,0,0,,0,0,0,,42.5,0,0,0.0,0,21,0,100.0,21,0.0,0,0.0,0,0,0,,,0.0,7.0,0,50.0,,0,0,50.0,1,0,0,32.6,50.5,0,10,0.0,0,13,1,100.0,13,64.6,2,11.1,0,10,1,1.0,10.0,0.77
Nate Cole,38556,WR,CINCINNATI,13,18,0,138,0,-1.3,0,100.0,,0,0,0.0,0,0,0,91.4,60.4,0,12,0.0,0,21,4,100.0,21,92.7,4,22.2,0,25,30,7.5,6.3,1.19,9.0,0,83.3,,0,0,0.0,0,0,0,86.7,67.6,0,34,0.0,0,84,15,100.0,84,137.3,18,100.0,2,145,54,3.6,9.7,1.73
De'Marieya Nelson,37689,TE,ARIZONA ST,13,18,0,110,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,39.0,0,8,3.8,1,26,2,96.2,25,81.3,2,11.1,0,7,9,4.5,3.5,0.28,7.7,0,66.7,,0,0,0.0,0,0,0,67.5,55.5,0,26,0.0,0,47,2,95.7,45,102.1,3,16.7,0,32,16,8.0,16.0,0.71
Josiah Monroe,13145,WR,UTSA,12,17,0,331,0,-4.0,0,66.7,,0,0,33.3,1,0,0,12.9,52.1,0,8,0.0,0,10,2,100.0,10,70.1,3,17.6,0,6,14,7.0,3.0,0.6,4.8,1,70.6,,0,0,7.7,1,0,0,65.7,59.9,1,16,0.0,0,91,12,91.2,83,57.2,17,100.0,0,85,37,3.1,7.1,1.02
Marcus Gaines,47957,WR,LA TECH,11,17,0,208,0,-1.5,1,100.0,,0,0,0.0,0,0,0,91.4,66.5,0,12,0.0,0,12,4,100.0,12,100.0,4,23.5,0,32,38,9.5,8.0,2.67,11.0,0,50.0,,0,0,0.0,0,0,0,34.5,56.2,0,7,0.0,0,4,1,100.0,4,58.3,2,11.8,0,7,9,9.0,7.0,1.75
Prescott Line,45627,HB,SMU,12,17,0,287,0,-1.7,0,55.6,,0,0,0.0,0,0,0,92.6,79.5,0,10,19.4,7,36,5,75.0,27,60.9,9,52.9,0,26,36,7.2,5.2,0.96,-2.5,0,50.0,,0,0,0.0,0,0,0,66.3,58.7,0,1,0.0,0,2,1,100.0,2,56.3,2,11.8,0,1,2,2.0,1.0,0.5
Johnathon Johnson,38748,WR,TENNESSEE,11,17,0,307,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,54.6,0,6,0.0,0,13,2,100.0,13,87.5,2,11.8,0,10,15,7.5,5.0,0.77,10.6,0,58.8,,0,0,9.1,1,0,0,73.6,60.0,1,27,0.0,0,120,10,99.2,119,92.8,17,100.0,2,110,73,7.3,11.0,0.92
Dontravious Wilson,45715,HB,UCF,10,17,0,323,0,-6.0,0,60.0,,0,0,25.0,1,0,0,22.1,28.7,0,6,0.0,0,8,3,100.0,8,64.6,5,29.4,0,4,22,7.3,1.3,0.5,,0,,,0,0,,0,0,0,74.4,63.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Trey Wilkins,12641,WR,VANDERBILT,12,17,0,333,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.5,0,0,0.0,0,11,1,100.0,11,79.2,1,5.9,0,0,4,4.0,0.0,0.0,9.4,0,41.2,,0,0,0.0,0,0,0,80.9,49.1,3,19,0.0,0,116,7,94.8,110,13.0,17,100.0,0,66,31,4.4,9.4,0.6
Ike Lewis,28068,WR,APP STATE,7,17,0,108,0,-1.7,2,100.0,,0,0,0.0,0,0,0,93.6,89.5,0,13,0.0,0,12,6,91.7,11,99.3,6,35.3,0,47,57,9.5,7.8,4.27,-0.8,2,100.0,,0,0,0.0,0,0,0,87.0,66.9,0,13,0.0,0,16,6,100.0,16,97.2,6,35.3,0,44,49,8.2,7.3,2.75
Dominique Rhymes,39627,WR,FIU,8,17,0,166,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,48.5,0,-3,0.0,0,12,1,91.7,11,79.2,1,5.9,0,-3,0,0.0,-3.0,-0.27,,0,,,0,0,,0,0,0,25.5,53.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
David Ungerer III,27581,WR,IDAHO,8,17,0,185,0,-1.5,0,100.0,,0,0,0.0,0,0,0,86.7,87.8,0,31,0.0,0,8,2,100.0,8,118.8,2,11.8,0,27,30,15.0,13.5,3.38,9.7,0,47.1,,0,0,20.0,2,0,0,47.1,51.5,1,31,0.0,0,141,8,90.8,128,40.1,17,100.0,0,95,47,5.9,11.9,0.74
Shakur Nesmith,48174,WR,UMASS,10,17,0,216,0,,0,,,0,0,,0,0,0,,44.2,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,15.0,0,100.0,,0,0,0.0,0,0,0,79.3,55.6,0,15,0.0,0,13,1,92.3,12,158.3,1,5.9,1,15,0,0.0,15.0,1.25
Conor Hundley,16449,HB,AKRON,11,17,0,102,0,-2.5,2,50.0,,0,0,40.0,2,0,0,0.0,23.2,0,7,10.0,2,20,3,85.0,17,56.3,6,35.3,0,11,17,5.7,3.7,0.65,,0,,,0,0,,0,0,0,18.4,55.0,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Treyous Jarrells,16919,HB,COLO STATE,10,17,0,144,0,-3.0,1,100.0,,0,0,0.0,0,0,0,86.7,79.5,0,10,13.3,2,15,2,80.0,12,97.9,2,11.8,0,15,21,10.5,7.5,1.25,,0,,,0,0,,0,0,0,34.9,49.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Kermit Whitfield,12177,WR,FLORIDA ST,8,17,0,167,0,-3.0,0,50.0,,0,0,33.3,1,0,0,12.9,37.8,0,9,0.0,0,10,2,100.0,10,56.3,4,23.5,0,11,18,9.0,5.5,1.1,6.9,3,62.5,,0,0,16.7,2,0,0,53.9,61.1,1,29,0.0,0,92,10,94.6,87,63.5,16,94.1,0,136,66,6.6,13.6,1.56
Terrence Franks,39455,HB,TEXAS ST,12,17,0,314,0,-5.3,1,85.7,,0,0,14.3,1,0,0,46.4,57.2,0,16,14.8,4,27,6,77.8,21,119.9,7,41.2,1,23,54,9.0,3.8,1.1,,0,,,0,0,,0,0,0,71.9,58.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Christian Powell,10892,HB,COLORADO,10,17,0,143,0,-2.7,1,66.7,,0,0,0.0,0,0,0,86.7,85.0,1,11,0.0,0,16,2,100.0,16,47.2,3,17.6,0,21,28,14.0,10.5,1.31,,0,,,0,0,,0,0,0,61.3,60.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jared Johnson,23922,WR,LA LAFAYET,13,17,0,207,0,,0,,,0,0,,0,0,0,,41.7,0,0,0.0,0,22,0,95.5,21,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,79.3,56.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Reece White,18805,TE,NEW MEXICO,12,17,0,241,0,,0,,,0,0,,0,0,0,,43.1,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,10.5,0,50.0,,0,0,0.0,0,0,0,77.5,50.8,0,6,0.0,0,55,1,100.0,55,56.3,2,11.8,0,6,1,1.0,6.0,0.11
Isaac Bennett,38824,HB,PITTSBURGH,13,17,0,268,0,-4.3,1,66.7,,0,0,0.0,0,0,0,86.7,90.3,0,9,0.0,0,6,2,100.0,6,75.7,3,17.6,0,13,21,10.5,6.5,2.17,,0,,,0,0,,0,0,0,49.2,43.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Trey Williams,9717,HB,TEXAS A&M,12,17,0,312,0,-4.9,4,100.0,,0,0,0.0,0,0,0,95.9,93.4,0,15,4.0,1,25,9,96.0,24,82.9,9,52.9,0,35,79,8.8,3.9,1.46,,0,,,0,0,,0,0,0,89.2,71.9,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Terris Jones-Grigsby,13192,HB,ARIZONA,10,17,0,109,0,-3.5,2,100.0,,0,0,0.0,0,0,0,91.4,91.5,0,20,0.0,0,13,4,100.0,13,109.4,4,23.5,0,41,55,13.8,10.3,3.15,,0,,,0,0,,0,0,0,73.4,50.8,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0
Jacorey Warrick,47656,WR,TEXAS,13,17,0,311,0,,0,,,0,0,,0,0,0,,45.8,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.6,55.8,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Ya'Keem Griner,18091,TE,FIU,7,17,0,166,0,,0,,,0,0,,0,0,0,,37.5,0,0,35.7,5,14,0,64.3,9,0.0,0,0.0,0,0,0,,,0.0,3.7,0,66.7,,0,0,0.0,0,0,0,56.4,42.3,0,5,0.0,0,36,2,97.2,35,70.1,3,17.6,0,7,1,0.5,3.5,0.2
Shadrach Abrokwah,38133,HB,UMASS,8,17,0,216,0,-1.5,1,83.3,,0,0,0.0,0,0,0,93.6,69.8,0,4,6.3,1,16,5,87.5,14,79.2,6,35.3,0,8,15,3.0,1.6,0.57,-0.4,1,60.0,,0,0,25.0,1,0,0,52.1,52.1,0,9,0.0,0,14,3,92.9,13,66.3,5,29.4,0,17,20,6.7,5.7,1.31
Justice Hayes,18629,HB,MICHIGAN,12,17,0,222,0,-4.3,0,85.7,,0,0,0.0,0,0,0,93.6,78.3,1,11,5.3,1,19,6,94.7,18,39.6,7,41.2,0,21,47,7.8,3.5,1.17,,0,,,0,0,,0,0,0,28.4,38.3,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Derek Moise,18146,WR,FAU,11,17,0,165,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,47.5,0,4,0.0,0,17,2,94.1,16,79.2,2,11.8,0,1,7,3.5,0.5,0.06,19.0,0,50.0,,0,0,33.3,1,0,0,10.8,52.8,0,14,0.0,0,13,2,100.0,13,107.3,4,23.5,1,23,1,0.5,11.5,1.77
Charone Peake,10875,WR,CLEMSON,7,17,0,140,0,-2.2,2,100.0,,0,0,0.0,0,0,0,92.6,51.2,0,8,0.0,0,34,5,100.0,34,85.8,5,29.4,0,23,34,6.8,4.6,0.68,12.9,0,69.2,,0,0,0.0,0,0,0,85.5,61.9,1,30,0.0,0,97,9,96.9,94,98.7,13,76.5,2,98,31,3.4,10.9,1.04
Austin Carr,12215,WR,NWESTERN,12,16,0,256,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,82.3,0,30,0.0,0,10,2,100.0,10,118.8,2,12.5,0,39,45,22.5,19.5,3.9,10.6,0,38.5,,0,0,28.6,2,0,0,20.7,52.0,0,30,0.0,0,86,5,97.7,84,57.5,13,81.3,0,73,56,11.2,14.6,0.87
Drew Morgan,48073,WR,ARKANSAS,12,16,0,111,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,13.0,0,75.0,,0,0,0.0,0,0,0,29.8,57.5,0,24,0.0,0,21,3,95.2,20,116.7,4,25.0,0,51,12,4.0,17.0,2.55
David Dudeck,17897,HB,BOSTON COL,11,16,0,121,0,,0,,,0,0,,0,0,0,,43.1,0,0,0.0,0,16,0,100.0,16,0.0,0,0.0,0,0,0,,,0.0,11.0,0,50.0,,0,0,0.0,0,0,0,87.7,76.6,1,13,0.0,0,44,3,93.2,41,20.8,6,37.5,0,24,3,1.0,8.0,0.59
Marlon Watts,28874,WR,LA TECH,7,16,0,208,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,48.6,0,0,0.0,0,10,1,100.0,10,79.2,1,6.3,0,0,2,2.0,0.0,0.0,-2.0,0,100.0,,0,0,0.0,0,0,0,40.6,58.5,0,0,0.0,0,3,1,100.0,3,79.2,1,6.3,0,0,2,2.0,0.0,0.0
Mason Schreck,12007,TE,BUFFALO,10,16,0,126,0,,0,,,0,0,,0,0,0,,,0,0,100.0,1,1,0,0.0,0,0.0,0,0.0,0,0,0,,,,35.3,0,33.3,,0,0,0.0,0,0,0,56.8,66.7,0,10,0.0,0,5,1,100.0,5,43.8,3,18.8,0,10,0,0.0,10.0,2.0
Fred Porter,17951,WR,FIU,12,16,0,166,0,,0,,,0,0,,0,0,0,,45.9,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0,19.0,0,0.0,,0,0,,0,0,0,53.4,52.4,0,0,0.0,0,7,0,100.0,7,39.6,1,6.3,0,0,0,,,0.0
Cameron Batson,47669,WR,TEXAS TECH,9,16,0,315,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,32.4,0,1,0.0,0,15,1,100.0,15,79.2,1,6.3,0,1,3,3.0,1.0,0.07,11.0,0,53.3,,0,0,11.1,1,0,0,51.2,48.4,0,12,0.0,0,90,8,97.8,88,59.0,15,93.8,0,36,7,0.9,4.5,0.41
Jeremiah Gaines,47070,WR,SMU,9,16,0,287,0,,0,,,0,0,,0,0,0,,40.1,0,0,0.0,0,24,0,100.0,24,0.0,0,0.0,0,0,0,,,0.0,2.0,0,0.0,,0,0,,0,0,0,82.2,53.1,0,0,0.0,0,12,0,100.0,12,39.6,1,6.3,0,0,0,,,0.0
Desmon White,47694,WR,TCU,11,16,0,305,0,-2.0,0,90.0,,0,0,0.0,0,0,0,95.9,94.2,0,10,0.0,0,14,9,100.0,14,119.6,10,62.5,1,47,67,7.4,5.2,3.36,3.2,0,85.7,,0,0,7.7,1,0,0,72.7,68.2,0,32,0.0,0,67,12,94.0,63,123.2,14,87.5,1,110,70,5.8,9.2,1.75
Brian Hill,11911,HB,WYOMING,12,16,0,351,0,-1.6,2,90.9,,0,0,0.0,0,1,1,97.1,91.6,0,40,6.3,1,16,10,87.5,14,118.8,11,68.8,0,166,187,18.7,16.6,11.86,,0,,,0,0,,0,0,0,59.1,44.6,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Michael Adkins II,22021,HB,COLORADO,10,16,0,143,0,-3.8,2,83.3,,0,0,16.7,1,0,0,38.7,72.4,0,22,13.3,2,15,5,86.7,13,88.9,6,37.5,0,32,49,9.8,6.4,2.46,7.0,0,100.0,,0,0,0.0,0,0,0,17.8,38.1,0,-2,0.0,0,6,1,100.0,6,79.2,1,6.3,0,-2,-9,-9.0,-2.0,-0.33
Alex Kenney,15424,WR,UMASS,10,16,0,216,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,51.3,0,8,0.0,0,13,2,100.0,13,83.3,2,12.5,0,8,10,5.0,4.0,0.62,3.5,0,100.0,,0,0,0.0,0,0,0,83.3,53.7,0,16,0.0,0,46,4,93.5,43,94.8,4,25.0,0,27,13,3.3,6.8,0.63
Shannon Smith,29248,WR,MIDDLE TN,12,16,0,224,0,-2.0,0,66.7,,0,0,33.3,1,0,0,12.9,36.6,0,8,0.0,0,15,2,100.0,15,70.1,3,18.8,0,9,14,7.0,4.5,0.6,6.5,0,50.0,,0,0,50.0,1,0,0,25.0,43.9,0,9,0.0,0,14,1,100.0,14,62.5,2,12.5,0,9,0,0.0,9.0,0.64
Cam Echols-Luper,47527,WR,TCU,12,16,0,305,0,-3.0,0,100.0,,0,0,0.0,0,0,0,90.0,54.7,0,12,0.0,0,29,3,93.1,27,94.4,3,18.8,0,20,29,9.7,6.7,0.74,7.1,1,53.3,,0,0,0.0,0,0,0,85.1,51.3,1,15,0.0,0,128,8,95.3,122,37.9,15,93.8,0,69,32,4.0,8.6,0.57
Xavier Moss,45115,WR,ARMY,12,16,0,114,0,-2.0,0,0.0,,0,0,,0,0,0,,52.6,0,0,0.0,0,4,0,100.0,4,39.6,1,6.3,0,0,0,,,0.0,,0,,,0,0,,0,0,0,0.0,40.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Corey Clement,12253,HB,WISCONSIN,14,16,0,349,0,-5.0,1,100.0,,0,0,0.0,0,0,0,91.4,92.2,0,28,10.0,1,10,4,90.0,9,100.0,4,25.0,0,32,52,13.0,8.0,3.56,,0,,,0,0,,0,0,0,88.1,89.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Thomas Lucas,27133,WR,UCONN,12,16,0,146,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,43.8,0,5,0.0,0,24,1,100.0,24,87.5,1,6.3,0,5,6,6.0,5.0,0.21,,0,,,0,0,,0,0,0,77.5,54.5,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Josh Parris,17220,TE,SYRACUSE,9,16,0,304,0,,0,,,0,0,,0,0,0,,42.2,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,6.0,1,54.5,,0,0,33.3,3,0,0,7.8,37.8,0,13,0.0,0,85,6,94.1,80,65.3,11,68.8,0,47,14,2.3,7.8,0.59
Aaron Bradley,15002,WR,OHIO,12,16,0,259,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,53.9,0,2,0.0,0,9,2,88.9,8,79.2,2,12.5,0,0,2,1.0,0.0,0.0,19.7,0,57.1,,0,0,0.0,0,0,0,61.5,52.2,1,24,0.0,0,56,4,94.6,53,46.4,7,43.8,0,61,0,0.0,15.3,1.15
Elroy Masters Jr.,47844,WR,COLO STATE,9,16,0,144,0,-1.5,1,100.0,,0,0,0.0,0,0,0,86.7,53.4,0,9,0.0,0,9,2,88.9,8,95.8,2,12.5,0,14,17,8.5,7.0,1.75,,0,,,0,0,,0,0,0,84.2,66.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Treyvon Green,14952,HB,NWESTERN,12,16,0,256,0,-5.5,0,100.0,,0,0,0.0,0,0,0,86.7,58.7,0,4,12.5,2,16,2,87.5,14,79.2,2,12.5,0,4,15,7.5,2.0,0.29,3.5,0,50.0,,0,0,25.0,1,0,0,58.4,47.1,1,6,0.0,0,40,3,97.5,39,56.3,6,37.5,1,15,5,1.7,5.0,0.38
Jeremy Seaton,19117,FB,OKLA STATE,12,16,0,262,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,35.6,0,7,17.4,4,23,1,82.6,19,95.8,1,6.3,0,7,10,10.0,7.0,0.37,,0,,,0,0,,0,0,0,69.9,86.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Dillon Root,17346,WR,FRESNO ST,8,16,0,169,0,-2.5,0,100.0,,0,0,0.0,0,0,0,91.4,57.9,0,9,0.0,0,8,4,100.0,8,79.2,4,25.0,0,9,19,4.8,2.3,1.13,9.7,0,62.5,,0,0,9.1,1,0,0,53.5,52.8,0,29,0.0,0,105,10,97.1,102,76.3,16,100.0,0,85,34,3.4,8.5,0.83
Bryan Underwood,14841,WR,NC STATE,13,16,0,248,0,,0,,,0,0,,0,0,0,,44.6,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,14.2,0,40.0,,0,0,0.0,0,0,0,53.8,50.0,0,65,0.0,0,17,2,88.2,15,127.1,5,31.3,1,73,22,11.0,36.5,4.87
Armanti Foreman,48286,WR,TEXAS,11,16,0,311,0,-4.3,0,75.0,,0,0,25.0,1,0,0,90.0,71.3,0,12,0.0,0,8,3,100.0,8,81.3,4,25.0,0,16,28,9.3,5.3,2.0,8.3,1,60.0,,0,0,10.0,1,0,0,84.2,69.1,2,73,0.0,0,81,9,96.3,78,104.0,15,93.8,2,187,126,14.0,20.8,2.4
Casey Gladney,20506,WR,CINCINNATI,12,16,0,138,0,-1.5,0,100.0,,0,0,0.0,0,0,0,86.7,50.4,0,5,0.0,0,13,2,100.0,13,83.3,2,12.5,0,8,11,5.5,4.0,0.62,12.4,0,71.4,,0,0,9.1,1,1,0,58.4,59.8,0,48,0.0,0,95,10,97.9,93,103.6,14,87.5,0,141,37,3.7,14.1,1.52
Jonathan Williams,10790,HB,ARKANSAS,13,16,0,111,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,67.0,0,-4,37.5,3,8,1,62.5,5,79.2,1,6.3,0,-4,0,0.0,-4.0,-0.8,,0,,,0,0,,0,0,0,53.4,45.6,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
D.J. Vinson,17526,HB,UAB,12,16,0,321,0,-2.3,1,100.0,,0,0,0.0,0,0,0,93.6,69.8,0,9,0.0,0,25,6,100.0,25,84.7,6,37.5,0,26,40,6.7,4.3,1.04,-4.5,0,100.0,,0,0,0.0,0,0,0,57.1,47.2,0,2,0.0,0,7,2,100.0,7,79.2,2,12.5,0,-2,7,3.5,-1.0,-0.29
Khalif Herbin,21583,WR,TEMPLE,5,16,0,306,0,-4.3,0,100.0,,0,0,0.0,0,0,0,91.4,56.7,0,4,0.0,0,10,4,100.0,10,79.2,4,25.0,0,0,17,4.3,0.0,0.0,9.4,2,53.8,,0,0,0.0,0,0,1,82.7,50.4,0,17,0.0,0,54,7,96.3,52,63.9,13,81.3,0,53,37,5.3,7.6,1.02
William Stanback,12197,HB,UCF,10,16,0,323,0,-3.7,1,33.3,,0,0,66.7,2,0,0,0.0,23.9,0,10,6.7,1,15,1,93.3,14,43.8,3,18.8,0,10,14,14.0,10.0,0.71,,0,,,0,0,,0,0,0,18.1,30.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Don Jackson,11150,HB,NEVADA,13,16,0,239,0,-2.2,4,91.7,,0,0,8.3,1,0,0,71.7,90.9,0,66,3.8,1,26,11,96.2,25,117.0,12,75.0,0,145,169,15.4,13.2,5.8,,0,,,0,0,,0,0,0,70.6,50.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Cameron Artis-Payne,9607,HB,AUBURN,13,16,0,115,0,-3.9,2,100.0,,0,0,0.0,0,1,0,95.2,94.2,0,19,6.9,2,29,8,93.1,27,109.9,8,50.0,0,83,114,14.3,10.4,3.07,-3.8,0,100.0,,0,0,0.0,0,1,0,64.7,64.4,0,19,13.3,2,15,4,80.0,12,103.1,4,25.0,0,35,50,12.5,8.8,2.92
Deontae Cooper,19676,HB,WASHINGTON,12,16,0,340,0,-4.0,0,100.0,,0,0,0.0,0,0,0,86.7,76.8,0,25,0.0,0,11,2,100.0,11,118.8,2,12.5,0,33,41,20.5,16.5,3.0,,0,,,0,0,,0,0,0,87.7,71.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Trae Hart,47661,WR,PURDUE,9,16,0,273,0,-1.8,0,100.0,,0,0,0.0,0,0,0,92.6,57.0,0,8,0.0,0,12,5,100.0,12,81.7,5,31.3,0,18,27,5.4,3.6,1.5,11.4,0,40.0,,0,0,33.3,1,0,0,47.2,51.8,0,12,0.0,0,30,2,96.7,29,47.9,5,31.3,0,15,8,4.0,7.5,0.52
Darrell Daniels,12122,TE,WASHINGTON,11,16,0,340,0,,0,,,0,0,,0,0,0,,40.5,0,0,13.0,3,23,0,87.0,20,0.0,0,0.0,0,0,0,,,0.0,13.0,0,50.0,,0,0,0.0,0,0,0,80.9,50.1,0,28,0.0,0,83,3,95.2,79,74.3,6,37.5,0,44,9,3.0,14.7,0.56
Gary Chambers,10964,WR,ARIZONA ST,13,16,0,110,0,,0,,,0,0,,0,0,0,,40.0,0,0,0.0,0,25,0,100.0,25,0.0,0,0.0,0,0,0,,,0.0,17.5,1,69.2,,0,0,0.0,0,0,0,58.6,48.7,1,38,0.0,0,213,9,94.8,202,119.4,13,81.3,2,180,36,4.0,20.0,0.89
Khary Franklin,13437,HB,TROY,12,16,0,318,0,-5.5,1,100.0,,0,0,0.0,0,1,0,95.2,91.6,0,19,3.4,1,29,8,93.1,27,92.2,8,50.0,0,49,93,11.6,6.1,1.81,,0,,,0,0,,0,0,0,88.6,87.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Jarvis Bentley,17531,WR,TROY,11,15,0,318,0,-1.8,0,83.3,,0,0,16.7,1,0,0,38.7,44.5,0,13,0.0,0,25,5,100.0,25,88.2,6,40.0,0,31,40,8.0,6.2,1.24,,0,,,0,0,,0,0,0,61.3,46.3,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
