player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Jaivon Heiligh,84159,WR,COAST CAR,12,32,0,141,0,,0,,,0,0,,0,0,0,,44.6,0,0,0.0,0,17,0,100.0,17,0.0,0,0.0,0,0,0,,,0.0,18.8,0,25.0,0.0,0,1,0.0,0,1,0,87.0,61.5,0,13,0.0,0,12,1,100.0,12,40.6,4,12.5,0,13,4,4.0,13.0,1.08
Tyquan Thornton,78092,WR,BAYLOR,12,32,0,118,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,48.7,0,-3,0.0,0,13,1,92.3,12,79.2,1,3.1,0,-3,0,0.0,-3.0,-0.25,26.5,0,25.0,0.0,0,1,0.0,0,1,0,49.0,67.1,1,39,0.0,0,11,1,81.8,9,67.7,4,12.5,1,39,0,0.0,39.0,4.33
Kavious Price,26943,WR,KENT STATE,11,32,0,201,0,-2.4,0,85.7,,0,0,0.0,0,0,1,93.6,34.7,0,5,0.0,0,35,6,97.1,34,79.2,7,21.9,0,9,26,4.3,1.5,0.26,5.4,7,54.8,25.0,1,4,5.6,1,6,1,69.1,50.4,1,23,0.0,0,195,17,88.2,172,48.9,31,96.9,0,108,57,3.4,6.4,0.63
Trey Harrell,26944,WR,KENT STATE,12,32,0,201,0,-1.4,4,90.0,,0,0,0.0,0,5,0,95.9,62.1,0,18,0.0,0,62,9,96.8,60,85.8,10,31.3,0,46,57,6.3,5.1,0.77,6.4,3,74.1,80.0,4,5,0.0,0,10,0,91.3,53.4,0,29,0.0,0,241,20,92.9,224,94.1,27,84.4,0,196,87,4.4,9.8,0.88
Marquez McNair,47683,WR,UTSA,7,32,0,331,0,-0.3,0,100.0,,0,0,0.0,0,1,0,91.4,64.3,0,12,0.0,0,16,3,93.8,15,91.7,3,9.4,0,18,19,6.3,6.0,1.2,11.5,0,51.6,0.0,0,3,11.1,2,11,0,64.9,58.9,0,26,0.0,0,160,16,97.5,156,70.5,31,96.9,0,189,63,3.9,11.8,1.21
Alexander Mattison,45817,HB,BOISE ST,13,32,0,120,0,-3.3,0,83.3,,0,0,0.0,0,1,0,96.5,65.2,0,17,2.1,1,48,10,97.9,47,79.2,12,37.5,0,31,64,6.4,3.1,0.66,-3.0,0,50.0,,0,0,0.0,0,0,0,91.6,57.3,0,4,0.0,0,18,1,100.0,18,56.3,2,6.3,0,4,9,9.0,4.0,0.22
Jarrod Jackson,48252,WR,LA LAFAYET,14,32,0,207,0,-1.7,1,66.7,0.0,0,1,0.0,0,1,0,91.4,43.8,0,8,0.0,0,60,4,100.0,60,70.1,6,18.8,0,15,22,5.5,3.8,0.25,13.2,4,58.1,16.7,1,6,5.3,1,11,0,71.4,56.7,1,53,0.0,0,238,18,96.2,229,116.4,31,96.9,4,296,108,6.0,16.4,1.29
Dylan Collie,47705,WR,BYU,13,32,0,128,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,48.1,0,4,0.0,0,16,1,100.0,16,83.3,1,3.1,0,4,5,5.0,4.0,0.25,10.3,0,77.8,100.0,2,2,12.5,2,9,0,31.1,58.2,0,26,0.0,0,110,14,92.7,102,139.4,18,56.3,3,143,10,0.7,10.2,1.4
Jeremy Singleton,61289,WR,HOUSTON,13,32,0,182,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,57.0,0,3,0.0,0,17,1,100.0,17,79.2,1,3.1,0,3,4,4.0,3.0,0.18,11.8,2,59.3,60.0,3,5,11.1,2,9,0,51.2,65.0,2,52,0.0,0,147,16,96.6,142,80.5,27,84.4,2,228,79,4.9,14.3,1.61
Khari Blasingame,44889,HB,VANDERBILT,13,32,0,333,0,-4.5,4,81.8,,0,0,10.0,1,6,0,62.1,93.0,0,65,0.0,0,21,9,100.0,21,149.1,11,34.4,1,183,220,24.4,20.3,8.71,,0,,,0,0,,0,0,0,76.2,67.7,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Dennis Robinson,61540,WR,N ILLINOIS,13,32,0,254,0,,0,,,0,0,,0,0,0,,41.5,0,0,0.0,0,18,0,100.0,18,0.0,0,0.0,0,0,0,,,0.0,11.0,0,100.0,,0,0,0.0,0,3,0,51.8,56.0,0,17,0.0,0,23,3,100.0,23,118.8,3,9.4,0,44,11,3.7,14.7,1.91
Michael Warren II,55076,HB,CINCINNATI,12,32,0,138,0,-3.8,5,81.3,100.0,1,1,7.1,1,5,0,74.9,92.7,0,18,0.0,0,38,13,100.0,38,96.4,16,50.0,0,114,169,13.0,8.8,3.0,2.0,0,100.0,100.0,1,1,0.0,0,2,0,53.5,61.6,0,15,0.0,0,6,2,100.0,6,118.8,2,6.3,0,26,22,11.0,13.0,4.33
Dyami Brown,77986,WR,N CAROLINA,10,32,0,245,0,-2.0,3,100.0,,0,0,0.0,0,1,0,90.0,53.9,0,11,0.0,0,39,3,97.4,38,97.2,3,9.4,0,22,28,9.3,7.3,0.58,-5.0,0,100.0,,0,0,0.0,0,0,0,80.5,61.0,0,6,0.0,0,6,1,100.0,6,91.7,1,3.1,0,6,11,11.0,6.0,1.0
Josh Vann,84414,WR,S CAROLINA,13,31,0,289,0,-2.8,0,66.7,,0,0,33.3,2,0,0,7.2,31.4,0,3,0.0,0,21,4,100.0,21,70.1,6,19.4,0,1,13,3.3,0.3,0.05,5.5,0,62.5,50.0,1,2,28.6,2,2,0,35.4,52.6,0,11,0.0,0,25,5,96.0,24,106.3,8,25.8,1,15,10,2.0,3.0,0.63
Bailey Gaither,47904,WR,S JOSE ST,4,31,0,285,0,-4.0,0,100.0,,0,0,0.0,0,0,1,90.0,28.9,0,1,0.0,0,8,3,100.0,8,79.2,3,9.7,0,0,12,4.0,0.0,0.0,12.8,0,47.6,37.5,3,8,16.7,2,5,1,40.6,65.0,2,42,0.0,0,74,10,95.9,71,40.7,21,67.7,1,114,25,2.5,11.4,1.61
Thomas Geddis,48306,WR,CINCINNATI,12,31,0,138,0,-3.0,0,100.0,,0,0,0.0,0,1,0,81.5,40.2,0,6,0.0,0,36,1,97.2,35,91.7,1,3.2,0,6,9,9.0,6.0,0.17,7.0,0,0.0,,0,0,,0,0,0,35.2,51.8,0,0,0.0,0,8,0,100.0,8,39.6,1,3.2,0,0,0,,,0.0
CJ Verdell,57378,HB,OREGON,13,31,0,264,0,-4.3,4,100.0,,0,0,0.0,0,5,0,99.1,98.7,0,28,0.0,0,33,15,100.0,33,128.9,15,48.4,1,144,208,13.9,9.6,4.36,-2.3,2,83.3,,0,0,0.0,0,1,0,81.5,83.0,0,11,0.0,0,10,5,100.0,10,90.3,6,19.4,0,34,52,10.4,6.8,3.4
Cee Jay Powell,42146,WR,LA TECH,11,31,0,208,0,-1.8,3,100.0,,0,0,0.0,0,5,0,97.1,89.5,0,11,0.0,0,19,11,89.5,17,87.5,11,35.5,0,55,75,6.8,5.0,3.24,6.7,3,54.8,16.7,1,6,22.7,5,7,0,24.2,52.1,2,11,0.0,0,120,17,93.3,112,34.5,31,100.0,0,101,84,4.9,5.9,0.9
Darwin Thompson,83791,HB,UTAH ST,13,31,0,329,0,-5.1,7,100.0,,0,0,0.0,0,10,0,98.6,97.4,0,88,2.3,1,43,13,95.3,41,144.4,13,41.9,1,260,326,25.1,20.0,6.34,-5.0,0,100.0,,0,0,0.0,0,1,0,71.2,80.1,0,7,0.0,0,10,2,100.0,10,79.2,2,6.5,0,6,16,8.0,3.0,0.6
Tyler Snead,90863,WR,E CAROLINA,4,31,0,156,0,-5.0,2,100.0,,0,0,0.0,0,0,0,86.7,80.7,0,2,0.0,0,11,1,90.9,10,79.2,1,3.2,0,2,7,7.0,2.0,0.2,10.8,4,46.7,22.2,2,9,6.7,1,11,0,73.0,72.4,0,36,0.0,0,161,14,95.7,154,110.6,30,96.8,4,216,88,6.3,15.4,1.4
Calvin Jackson Jr.,84508,WR,WASH STATE,12,31,0,341,0,-0.7,2,88.9,,0,0,11.1,1,3,0,57.7,66.8,0,14,0.0,0,23,8,95.7,22,96.8,9,29.0,0,65,71,8.9,8.1,2.95,,0,,,0,0,,0,0,0,80.9,68.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Jeremiah Hawkins,61188,WR,CAL,12,31,0,130,0,-3.5,0,100.0,,0,0,0.0,0,2,0,93.6,91.5,0,9,0.0,0,15,6,100.0,15,128.5,6,19.4,1,32,53,8.8,5.3,2.13,11.6,0,48.3,25.0,1,4,17.6,3,8,0,54.6,58.4,2,22,0.0,0,134,14,95.5,128,46.2,29,93.5,1,147,74,5.3,10.5,1.15
Brendan O'Leary-Orange,34920,WR,NEVADA,11,31,0,239,0,-2.2,0,100.0,,0,0,0.0,0,2,0,92.6,64.7,0,20,0.0,0,26,5,96.2,25,107.5,5,16.1,0,49,60,12.0,9.8,1.96,16.0,0,100.0,,0,0,0.0,0,1,0,61.5,56.9,0,9,0.0,0,8,1,100.0,8,143.8,1,3.2,1,9,0,0.0,9.0,1.13
Jabril Clewis,27276,WR,TULANE,13,31,0,319,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.5,0,5,0.0,0,13,1,100.0,13,87.5,1,3.2,0,5,6,6.0,5.0,0.38,6.0,0,100.0,,0,0,0.0,0,0,0,41.0,53.3,0,8,0.0,0,8,1,87.5,7,100.0,1,3.2,0,8,2,2.0,8.0,1.14
Travis Vokolek,61004,TE,RUTGERS,12,31,0,278,0,,0,,,0,0,,0,0,0,,37.6,0,0,0.0,0,30,0,100.0,30,0.0,0,0.0,0,0,0,,,0.0,10.2,1,42.9,40.0,2,5,25.0,3,6,0,40.8,49.3,1,19,0.0,0,157,9,94.3,148,35.0,21,67.7,0,86,24,2.7,9.6,0.58
Marques Jones,39188,WR,BAYLOR,13,31,0,118,0,-1.0,1,100.0,,0,0,0.0,0,1,0,81.5,61.0,0,13,0.0,0,15,1,86.7,13,118.8,1,3.2,0,13,14,14.0,13.0,1.0,10.3,3,60.9,50.0,1,2,12.5,2,6,0,54.2,46.6,0,52,0.0,0,307,14,94.5,290,116.0,23,74.2,2,189,81,5.8,13.5,0.65
De'Michael Harris,84418,WR,SO MISS,11,31,0,296,0,-3.1,4,100.0,,0,0,0.0,0,3,0,98.1,78.8,0,74,0.0,0,46,13,100.0,46,132.7,13,41.9,1,126,166,12.8,9.7,2.74,4.0,6,85.2,0.0,0,1,0.0,0,8,0,91.2,65.1,2,74,0.0,0,140,23,97.1,136,81.0,27,87.1,1,213,186,8.1,9.3,1.57
Willie Johnson,41116,WR,MARSHALL,12,30,0,214,0,-2.8,0,100.0,,0,0,0.0,0,1,0,91.4,63.5,0,10,0.0,0,16,4,100.0,16,79.2,4,13.3,0,8,19,4.8,2.0,0.5,7.4,0,60.0,0.0,0,2,25.0,1,2,0,32.1,53.4,0,14,0.0,0,15,3,73.3,11,70.4,5,16.7,0,22,18,6.0,7.3,2.0
Whop Philyor,61320,WR,INDIANA,7,30,0,190,0,-2.8,1,100.0,,0,0,0.0,0,1,0,93.6,91.7,0,9,0.0,0,11,6,100.0,11,93.1,6,20.0,0,38,55,9.2,6.3,3.45,4.5,5,83.3,33.3,1,3,4.8,1,9,0,81.3,74.3,0,65,0.0,0,121,20,87.6,106,116.7,24,80.0,1,208,135,6.8,10.4,1.96
Devin C. Butler,48222,WR,SYRACUSE,10,30,0,304,0,-1.0,0,100.0,,0,0,0.0,0,1,0,92.6,47.0,0,14,0.0,0,51,5,98.0,50,88.3,5,16.7,0,26,31,6.2,5.2,0.52,14.8,0,25.0,0.0,0,1,0.0,0,0,0,73.6,51.3,0,6,0.0,0,24,1,91.7,22,39.6,4,13.3,0,6,6,6.0,6.0,0.27
Tra Minter,57401,HB,S ALABAMA,12,30,0,288,0,-5.2,2,90.9,,0,0,0.0,0,4,1,96.5,63.4,0,38,2.9,1,34,10,94.1,32,106.1,11,36.7,0,104,159,15.9,10.4,3.25,-2.0,0,0.0,,0,0,,0,0,0,75.1,62.8,0,0,0.0,0,7,0,100.0,7,39.6,1,3.3,0,0,0,,,0.0
Tyler Davis,47743,TE,UCONN,12,30,0,146,0,0.3,0,100.0,,0,0,0.0,0,0,0,91.4,49.7,0,6,13.0,3,23,4,87.0,20,80.2,4,13.3,0,13,12,3.0,3.3,0.65,12.0,0,75.0,50.0,1,2,0.0,0,5,0,72.9,70.6,1,14,0.0,0,65,6,95.4,62,53.1,8,26.7,0,54,0,0.0,9.0,0.87
Cole Tucker,61537,WR,N ILLINOIS,13,30,0,254,0,-2.5,0,100.0,,0,0,0.0,0,1,0,86.7,60.4,0,17,0.0,0,15,2,100.0,15,110.4,2,6.7,0,21,26,13.0,10.5,1.4,7.7,1,75.0,0.0,0,1,7.7,1,5,0,73.0,55.9,1,11,0.0,0,99,12,97.0,96,60.2,16,53.3,0,83,22,1.8,6.9,0.86
Jalen Camp,40986,WR,GA TECH,12,30,0,176,0,,0,,,0,0,,0,0,0,,49.3,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,77.5,53.4,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Gavin Sharp,84076,TE,UTSA,12,30,0,331,0,-7.0,0,100.0,,0,0,0.0,0,0,0,81.5,29.0,0,-2,34.6,9,26,1,61.5,16,79.2,1,3.3,0,-2,5,5.0,-2.0,-0.13,6.0,0,0.0,,0,0,100.0,1,0,0,19.2,34.1,0,0,0.0,0,38,0,100.0,38,39.6,1,3.3,0,0,0,,,0.0
Malik Dunner,45900,HB,BALL ST,12,30,0,117,0,-5.3,0,90.0,,0,0,10.0,1,2,0,65.9,73.3,0,36,4.3,1,23,9,91.3,21,89.2,10,33.3,0,54,100,11.1,6.0,2.57,-4.3,0,100.0,,0,0,0.0,0,1,0,52.2,61.3,0,9,0.0,0,9,3,88.9,8,118.8,3,10.0,1,9,22,7.3,3.0,1.13
Talon Shumway,35156,WR,BYU,13,30,0,128,0,0.0,0,100.0,,0,0,0.0,0,0,0,86.7,58.1,0,10,0.0,0,20,2,100.0,20,102.1,2,6.7,0,17,17,8.5,8.5,0.85,1.0,0,100.0,,0,0,0.0,0,0,0,89.5,70.5,0,3,0.0,0,11,1,90.9,10,79.2,1,3.3,0,3,2,2.0,3.0,0.3
Brant Kuithe,84071,TE,UTAH,14,30,0,328,0,,0,,,0,0,,0,0,0,,45.1,0,0,33.3,2,6,0,66.7,4,0.0,0,0.0,0,0,0,,,0.0,6.9,1,83.3,100.0,1,1,16.7,2,5,0,43.0,69.8,0,19,0.0,0,35,10,97.1,34,102.4,12,40.0,0,103,43,4.3,10.3,3.03
Devaughn Cooper,41966,WR,ARIZONA,12,30,0,109,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,50.8,0,11,0.0,0,33,3,97.0,32,101.4,3,10.0,0,25,30,10.0,8.3,0.78,53.0,0,100.0,,0,0,0.0,0,1,0,43.2,66.5,0,53,0.0,0,7,1,100.0,7,118.8,1,3.3,0,53,0,0.0,53.0,7.57
Trevon Wesco,42018,TE,W VIRGINIA,12,30,0,343,0,-1.4,3,100.0,,0,0,0.0,0,2,0,92.6,79.9,0,15,19.0,8,42,5,78.6,33,102.5,5,16.7,0,43,50,10.0,8.6,1.3,5.0,0,100.0,100.0,1,1,0.0,0,2,0,71.4,82.4,0,10,5.6,2,36,2,88.9,32,104.2,2,6.7,0,18,8,4.0,9.0,0.56
Kirk Johnson Jr.,45360,WR,UTSA,9,30,0,331,0,-2.3,0,83.3,,0,0,0.0,0,1,1,92.6,47.8,0,11,0.0,0,10,5,100.0,10,79.2,6,20.0,0,16,26,5.2,3.2,1.6,7.2,1,63.0,0.0,0,1,10.5,2,7,1,63.6,58.1,0,27,0.0,0,143,17,95.8,137,72.8,27,90.0,0,118,71,4.2,6.9,0.86
J.K. Dobbins,57366,HB,OHIO STATE,14,30,0,260,0,-2.0,3,100.0,,0,0,0.0,0,5,0,95.9,90.6,0,35,4.0,2,50,9,94.0,47,155.8,9,30.0,1,133,151,16.8,14.8,2.83,-3.0,1,100.0,,0,0,0.0,0,1,0,78.8,51.7,0,11,0.0,0,25,1,96.0,24,112.5,1,3.3,0,11,14,14.0,11.0,0.46
Jordan Duncan,38485,WR,CAL,8,30,0,130,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,40.3,0,5,0.0,0,33,1,100.0,33,87.5,1,3.3,0,5,9,9.0,5.0,0.15,9.4,1,75.0,,0,0,0.0,0,4,0,91.4,67.4,0,15,0.0,0,77,6,97.4,75,140.1,8,26.7,2,69,20,3.3,11.5,0.92
Cam Akers,57206,HB,FLORIDA ST,12,30,0,167,0,-3.5,3,90.9,,0,0,9.1,1,1,1,65.9,32.2,0,16,1.9,1,54,10,96.3,52,80.7,11,36.7,0,37,70,7.0,3.7,0.71,-4.5,3,83.3,,0,0,16.7,1,1,0,58.7,51.2,0,16,0.0,0,28,5,96.4,27,84.7,6,20.0,0,26,48,9.6,5.2,0.96
Ronnie Rivers,57208,HB,FRESNO ST,11,30,0,169,0,-3.1,4,90.9,,0,0,9.1,1,7,0,67.9,91.7,0,34,3.2,1,31,10,96.8,30,158.3,11,36.7,2,138,170,17.0,13.8,4.6,,0,,,0,0,,0,0,0,73.8,74.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Trevion Thompson,47596,WR,CLEMSON,15,30,0,140,0,-2.4,0,85.7,,0,0,0.0,0,1,0,93.6,52.3,0,13,2.7,1,37,6,97.3,36,88.7,7,23.3,0,37,52,8.7,6.2,1.03,7.9,0,69.0,0.0,0,1,0.0,0,9,0,90.1,59.6,0,21,0.6,1,178,20,95.5,170,97.5,29,96.7,1,184,78,3.9,9.2,1.08
Sean Savoy,61802,WR,VA TECH,9,29,0,337,0,-2.5,5,90.0,,0,0,10.0,1,4,0,62.8,87.7,0,18,0.0,0,20,9,100.0,20,125.4,10,34.5,1,61,82,9.1,6.8,3.05,11.1,4,56.0,0.0,0,5,17.6,3,8,0,45.9,63.1,0,28,0.0,0,128,14,95.3,122,102.9,25,86.2,2,165,85,6.1,11.8,1.35
Myles Gaskin,45914,HB,WASHINGTON,12,29,0,340,0,-5.8,1,72.7,,0,0,20.0,2,2,0,29.6,60.0,0,11,2.4,1,41,8,90.2,37,75.2,11,37.9,0,3,53,6.6,0.4,0.08,-1.7,0,66.7,0.0,0,1,0.0,0,0,0,71.6,58.4,0,0,0.0,0,9,2,100.0,9,70.1,3,10.3,0,-1,9,4.5,-0.5,-0.11
Myron Gailliard,47624,WR,SMU,12,29,0,287,0,-2.1,1,57.1,,0,0,20.0,1,0,0,29.3,46.6,0,9,0.0,0,49,4,100.0,49,62.2,7,24.1,0,17,29,7.3,4.3,0.35,6.0,1,66.7,,0,0,20.0,1,1,0,43.2,51.7,0,7,0.0,0,30,4,90.0,27,109.7,6,20.7,1,16,16,4.0,4.0,0.59
Kesean Strong,47413,HB,DOMINION,9,29,0,263,0,-4.0,0,100.0,,0,0,0.0,0,2,0,92.6,92.8,0,27,10.0,2,20,5,90.0,18,151.3,5,17.2,1,54,74,14.8,10.8,3.0,8.8,0,50.0,,0,0,42.9,3,2,0,20.7,57.6,0,9,0.0,0,36,4,91.7,33,60.9,8,27.6,0,33,8,2.0,8.3,1.0
Tyler Watts,13089,WR,TEXAS ST,12,29,0,314,0,-2.0,1,93.8,0.0,0,1,0.0,0,7,0,99.1,89.9,0,17,0.0,0,37,15,100.0,37,89.1,16,55.2,0,86,118,7.9,5.7,2.32,5.4,2,67.9,0.0,0,2,5.0,1,10,0,80.9,61.0,2,69,0.0,0,140,19,97.1,136,58.0,28,96.6,0,196,150,7.9,10.3,1.44
Dorian Baker,28585,WR,KENTUCKY,12,29,0,202,0,-3.0,0,100.0,,0,0,0.0,0,2,1,86.7,35.9,0,9,0.0,0,26,2,100.0,26,89.6,2,6.9,0,11,17,8.5,5.5,0.42,4.5,0,66.7,0.0,0,1,0.0,0,4,1,23.5,50.0,0,16,0.0,0,26,4,96.2,25,81.3,6,20.7,0,34,48,12.0,8.5,1.36
Garrett Groshek,40045,HB,WISCONSIN,13,29,0,349,0,-4.8,6,87.5,0.0,0,1,0.0,0,2,0,94.5,95.8,0,43,14.3,2,14,7,85.7,12,138.0,8,27.6,1,61,96,13.7,8.7,5.08,,0,,,0,0,,0,0,0,86.5,67.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Marquis Young,45950,HB,UMASS,11,29,0,216,0,-3.1,2,100.0,,0,0,0.0,0,1,0,94.5,92.8,0,44,10.0,2,20,7,90.0,18,112.5,7,24.1,0,77,99,14.1,11.0,4.28,-2.0,2,100.0,,0,0,0.0,0,0,0,44.4,39.7,0,5,0.0,0,6,2,100.0,6,83.3,2,6.9,0,8,12,6.0,4.0,1.33
Erik Brown,38363,WR,UTEP,7,29,0,330,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,38.2,0,5,0.0,0,21,1,100.0,21,87.5,1,3.4,0,5,6,6.0,5.0,0.24,19.0,0,66.7,,0,0,33.3,1,1,0,60.0,59.5,0,23,0.0,0,9,2,88.9,8,97.9,3,10.3,0,29,3,1.5,14.5,3.63
Jeremiah Miller,54523,WR,COAST CAR,12,29,0,141,0,,0,,,0,0,,0,0,0,,43.9,0,0,0.0,0,18,0,100.0,18,0.0,0,0.0,0,0,0,,,0.0,22.0,0,100.0,,0,0,0.0,0,1,0,67.6,59.1,0,24,0.0,0,21,1,100.0,21,158.3,1,3.4,1,24,2,2.0,24.0,1.14
Jalen Virgil,41991,WR,APP STATE,13,29,0,108,0,-3.9,1,100.0,,0,0,0.0,0,3,0,95.9,90.4,0,23,0.0,0,21,7,85.7,18,102.4,7,24.1,0,60,87,12.4,8.6,3.33,7.1,1,61.5,0.0,0,4,11.1,1,4,0,54.9,70.1,0,23,0.0,0,41,8,95.1,39,76.1,13,44.8,0,71,96,12.0,8.9,1.82
Dallin Holker,83946,TE,BYU,13,29,0,128,0,-4.5,0,100.0,,0,0,0.0,0,0,1,91.4,27.1,0,5,5.3,1,19,4,94.7,18,79.2,4,13.8,0,8,26,6.5,2.0,0.44,12.4,0,53.8,16.7,1,6,22.2,2,6,0,47.2,61.5,0,24,1.2,1,86,7,93.0,80,79.3,13,44.8,0,101,37,5.3,14.4,1.26
JaCorey Sullivan,55060,WR,C MICHIGAN,12,28,0,134,0,-3.5,1,100.0,,0,0,0.0,0,1,0,86.7,61.9,0,4,0.0,0,14,2,92.9,13,79.2,2,7.1,0,-1,6,3.0,-0.5,-0.08,5.3,1,72.2,0.0,0,3,0.0,0,6,0,90.1,63.2,0,22,0.0,0,134,13,93.3,125,97.5,18,64.3,1,72,35,2.7,5.5,0.58
Tavaris Harrison,26395,WR,FAU,11,28,0,165,0,-1.5,0,100.0,,0,0,0.0,0,1,0,86.7,46.9,0,17,1.6,1,61,2,96.7,59,118.8,2,7.1,0,25,28,14.0,12.5,0.42,13.3,1,50.0,0.0,0,1,33.3,1,2,0,59.5,57.7,0,49,0.0,0,33,2,90.9,30,95.8,4,14.3,0,61,18,9.0,30.5,2.03
Tyrie Cleveland,42134,WR,FLORIDA,12,28,0,163,0,-2.5,0,75.0,,0,0,25.0,1,1,0,22.1,51.4,0,10,3.1,1,32,3,93.8,30,90.6,4,14.3,0,25,32,10.7,8.3,0.83,2.9,1,57.1,0.0,0,1,33.3,2,2,0,25.0,55.5,0,10,3.6,1,28,4,92.9,26,64.6,7,25.0,0,25,21,5.3,6.3,0.96
Dominique Robinson,61436,WR,MIAMI OH,12,28,0,221,0,,0,,,0,0,,0,0,0,,41.4,0,0,0.0,0,24,0,100.0,24,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,47.2,55.3,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Keaontay Ingram,77761,HB,TEXAS,13,28,0,311,0,-5.0,6,100.0,,0,0,0.0,0,2,0,99.1,92.7,0,16,6.7,3,45,14,91.1,41,92.9,14,50.0,0,88,158,11.3,6.3,2.15,,0,,,0,0,,0,0,0,91.8,64.6,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0
Derrion Grim,61264,WR,FRESNO ST,14,28,0,169,0,-4.3,1,100.0,,0,0,0.0,0,2,0,90.0,60.3,0,30,0.0,0,28,3,100.0,28,118.8,3,10.7,0,38,51,17.0,12.7,1.36,,0,,,0,0,,0,0,0,57.3,55.6,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0
Zach Austin,30320,WR,TEXAS TECH,12,28,0,315,0,-2.8,1,100.0,,0,0,0.0,0,2,1,92.6,48.5,0,14,0.0,0,28,5,100.0,28,100.8,5,17.9,0,41,55,11.0,8.2,1.46,6.6,1,60.7,0.0,0,3,0.0,0,9,1,90.0,53.8,2,20,0.0,0,182,17,94.5,172,56.1,28,100.0,1,143,104,6.1,8.4,0.83
Ian Bunting,47147,TE,CAL,13,28,0,130,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,35.1,0,4,8.3,3,36,1,91.7,33,83.3,1,3.6,0,4,4,4.0,4.0,0.12,11.5,0,46.2,50.0,3,6,14.3,1,3,0,43.0,37.8,1,20,0.0,0,173,6,96.0,166,27.4,13,46.4,0,59,6,1.0,9.8,0.36
D.J. Knox,29903,HB,PURDUE,13,28,0,273,0,-3.3,2,90.9,,0,0,9.1,1,4,1,72.8,46.9,0,21,4.2,2,48,10,87.5,42,128.8,11,39.3,1,84,113,11.3,8.4,2.0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.3,54.7,0,4,0.0,0,22,2,100.0,22,79.2,2,7.1,0,4,8,4.0,2.0,0.18
Thomas Jackson,47583,WR,N CAROLINA,11,28,0,245,0,-2.6,1,77.8,,0,0,0.0,0,2,1,94.5,72.2,0,17,0.0,0,21,7,100.0,21,123.6,9,32.1,1,43,56,8.0,6.1,2.05,8.0,1,57.7,0.0,0,1,6.3,1,7,1,76.5,57.8,3,17,0.0,0,134,15,100.0,134,54.5,26,92.9,2,114,67,4.5,7.6,0.85
Jordan Myers,41521,TE,RICE,12,28,0,275,0,,0,,,0,0,,0,0,0,,42.4,0,0,40.0,4,10,0,60.0,6,0.0,0,0.0,0,0,0,,,0.0,9.1,0,30.0,0.0,0,3,0.0,0,2,0,82.2,53.7,0,25,0.0,0,55,3,96.4,53,40.8,10,35.7,0,33,0,0.0,11.0,0.62
