player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
David Grinnage,11148,TE,NC STATE,13,42,0,248,0,,0,,,0,0,,0,0,0,,44.3,0,0,30.0,3,10,0,70.0,7,0.0,0,0.0,0,0,0,,,0.0,11.5,0,61.5,,0,0,5.9,1,13,0,81.2,67.8,1,21,0.0,0,155,16,96.1,149,66.0,26,61.9,0,179,45,2.8,11.2,1.2
Kyrin Priester,27543,WR,WASH STATE,13,42,0,341,0,-1.6,1,100.0,,0,0,0.0,0,2,0,96.5,92.5,0,24,0.0,0,18,10,100.0,18,96.7,10,23.8,0,72,88,8.8,7.2,4.0,-2.4,1,85.7,,0,0,14.3,1,1,0,74.2,66.4,0,24,0.0,0,8,6,100.0,8,93.5,7,16.7,0,45,60,10.0,7.5,5.63
Brandon Sheperd,19187,WR,OKLA STATE,12,42,0,262,0,-3.4,2,75.0,,0,0,0.0,0,2,0,93.6,78.5,0,6,0.0,0,16,6,100.0,16,77.1,8,19.0,0,18,41,6.8,3.0,1.13,10.5,1,100.0,,0,0,0.0,0,1,0,42.2,71.0,0,26,0.0,0,14,2,100.0,14,118.8,2,4.8,0,31,10,5.0,15.5,2.21
Josiah Blandin,25487,WR,FRESNO ST,12,42,0,169,0,-1.2,1,66.7,,0,0,20.0,1,0,0,29.3,60.2,0,9,0.0,0,32,4,100.0,32,77.1,6,14.3,0,28,34,8.5,7.0,0.88,2.0,0,100.0,,0,0,0.0,0,0,1,69.9,63.1,0,9,0.0,0,18,3,100.0,18,94.4,3,7.1,0,20,14,4.7,6.7,1.11
Brandon Holloway,45729,HB,MISS STATE,13,42,0,227,0,-4.1,2,90.9,,0,0,0.0,0,2,0,96.5,77.0,0,38,4.1,2,49,10,95.9,47,128.4,11,26.2,1,83,124,12.4,8.3,1.77,-4.7,0,100.0,,0,0,0.0,0,0,0,79.2,55.9,0,9,0.0,0,7,3,100.0,7,86.1,3,7.1,0,14,28,9.3,4.7,2.0
Alonzo Moore,12140,WR,NEBRASKA,12,42,0,238,0,-2.3,2,71.4,,0,0,16.7,1,1,0,38.7,60.8,0,22,0.0,0,20,5,100.0,20,130.4,7,16.7,1,49,61,12.2,9.8,2.45,-1.0,0,50.0,,0,0,50.0,1,0,0,52.5,72.6,0,6,0.0,0,13,1,100.0,13,56.3,2,4.8,0,6,7,7.0,6.0,0.46
Shaquille Powell,37814,HB,DUKE,13,42,0,154,0,-4.3,6,100.0,,0,0,0.0,0,5,0,99.5,94.7,0,22,0.0,0,28,16,96.4,27,113.8,16,38.1,1,101,169,10.6,6.3,3.74,-5.0,0,100.0,,0,0,0.0,0,0,0,77.1,67.1,0,6,0.0,0,7,2,85.7,6,89.6,2,4.8,0,11,21,10.5,5.5,1.83
Collin Lisa,38269,WR,BUFFALO,11,42,0,126,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,61.8,0,17,0.0,0,17,3,100.0,17,90.3,3,7.1,0,17,22,7.3,5.7,1.0,8.6,2,72.5,,0,0,6.5,2,16,0,72.8,67.4,3,35,0.0,0,200,29,95.5,191,75.0,40,95.2,2,260,102,3.5,9.0,1.36
Quinton Pedroza,18427,WR,HAWAII,6,42,0,180,0,0.0,2,100.0,,0,0,0.0,0,1,1,86.7,28.1,0,3,0.0,0,9,2,100.0,9,79.2,2,4.8,0,4,4,2.0,2.0,0.44,16.5,1,83.3,,0,0,0.0,0,3,1,90.3,65.7,1,43,0.0,0,24,5,87.5,21,79.2,6,14.3,0,110,26,5.2,22.0,5.24
Torii Hunter Jr.,47985,WR,NOTRE DAME,13,42,0,258,0,-2.4,2,90.0,,0,0,0.0,0,5,1,95.9,70.2,0,40,0.0,0,32,9,93.8,30,113.3,10,23.8,0,112,136,15.1,12.4,3.73,10.2,3,65.7,,0,0,4.2,1,19,0,87.1,71.6,0,40,0.0,0,173,23,92.5,160,112.3,35,83.3,2,306,144,6.3,13.3,1.91
Kyle Klein,18228,WR,KANSAS ST,11,42,0,199,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,45.8,0,0,0.0,0,17,1,100.0,17,79.2,1,2.4,0,0,2,2.0,0.0,0.0,15.1,0,37.5,,0,0,0.0,0,2,0,54.4,57.6,0,17,1.1,1,87,3,90.8,79,48.4,8,19.0,0,29,10,3.3,9.7,0.37
Henry Bussey III,47576,WR,FAU,12,42,0,165,0,-1.4,4,76.2,,0,0,15.8,3,5,0,31.0,91.3,0,29,0.0,0,35,16,97.1,34,90.2,21,50.0,0,124,142,8.9,7.8,3.65,4.4,5,69.4,,0,0,13.8,4,8,0,44.3,57.3,0,29,0.0,0,222,25,94.6,210,85.4,36,85.7,0,220,176,7.0,8.8,1.05
Raekwon James,47646,HB,KENT STATE,12,42,0,201,0,-3.5,0,90.9,,0,0,0.0,0,2,0,96.5,82.4,1,46,18.9,7,37,10,81.1,30,62.5,11,26.2,0,89,126,12.6,8.9,2.97,7.6,1,54.2,,0,0,23.5,4,9,1,34.3,52.3,1,45,0.0,0,85,13,94.1,80,63.9,24,57.1,0,196,102,7.8,15.1,2.45
Cameron Batson,47669,WR,TEXAS TECH,13,41,0,315,0,-2.3,1,92.3,,0,0,0.0,0,3,0,97.6,68.4,0,12,0.0,0,49,12,98.0,48,88.1,13,31.7,0,67,95,7.9,5.6,1.4,5.6,2,72.5,,0,0,12.1,4,16,0,55.4,61.6,1,45,0.0,0,225,29,96.0,216,94.6,40,97.6,1,328,225,7.8,11.3,1.52
Kris White,47818,WR,KENT STATE,11,41,0,201,0,-1.5,1,90.9,,0,0,0.0,0,3,0,96.5,68.8,0,20,0.0,0,36,10,100.0,36,96.2,11,26.8,0,78,92,9.2,7.8,2.17,9.9,2,42.9,,0,0,10.0,1,4,0,78.1,57.8,0,58,0.0,0,85,9,95.3,81,58.8,21,51.2,0,106,73,8.1,11.8,1.31
Sherman Badie,39248,HB,TULANE,12,41,0,319,0,-4.8,7,80.0,,0,0,14.3,2,7,0,44.0,96.3,1,51,4.5,1,22,12,95.5,21,85.3,15,36.6,0,167,223,18.6,13.9,7.95,9.8,0,75.0,,0,0,25.0,1,3,0,38.3,58.1,0,33,3.4,1,29,3,86.2,25,109.4,4,9.8,0,43,12,4.0,14.3,1.72
Brandon Burks,11306,HB,TROY,12,41,0,318,0,-3.3,4,91.7,,0,0,8.3,1,3,0,72.2,78.9,0,17,3.5,2,57,11,93.0,53,89.2,12,29.3,0,65,105,9.5,5.9,1.23,-0.5,3,66.7,,0,0,20.0,1,1,0,44.7,49.8,0,14,0.0,0,33,4,97.0,32,75.7,6,14.6,0,26,42,10.5,6.5,0.81
Amir Carlisle,10950,WR,NOTRE DAME,13,41,0,258,0,-2.4,4,100.0,,0,0,0.0,0,5,0,97.1,90.1,0,31,0.0,0,29,10,96.6,28,137.9,10,24.4,1,91,115,11.5,9.1,3.25,7.2,6,71.4,,0,0,10.7,3,17,0,70.2,65.0,0,33,0.0,0,235,25,96.2,226,105.7,35,85.4,1,290,130,5.2,11.6,1.28
Devon Cajuste,11270,WR,STANFORD,13,41,0,300,0,,0,,,0,0,,0,0,0,,39.5,0,0,0.0,0,29,0,96.6,28,0.0,0,0.0,0,0,0,,,0.0,14.2,0,73.7,,0,0,6.7,1,10,0,78.1,67.4,0,38,0.0,0,129,14,94.6,122,123.6,19,46.3,1,194,47,3.4,13.9,1.59
Garrett Brown,17796,WR,AIR FORCE,14,41,0,101,0,,0,,,0,0,,0,0,0,,52.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,4.2,0,66.7,,0,0,0.0,0,1,0,84.7,60.2,0,7,0.0,0,47,4,100.0,47,70.1,6,14.6,0,14,7,1.8,3.5,0.3
Darreus Rogers,12265,WR,USC,12,41,0,326,0,,0,,,0,0,,0,0,0,,41.5,0,0,0.0,0,23,0,100.0,23,0.0,0,0.0,0,0,0,,,0.0,2.0,1,100.0,,0,0,0.0,0,2,0,69.4,59.8,0,15,0.0,0,33,5,100.0,33,132.9,5,12.2,1,32,25,5.0,6.4,0.97
Caleb Scott,48100,WR,VANDERBILT,12,41,0,333,0,-3.0,0,0.0,,0,0,,0,0,0,,43.2,0,0,0.0,0,14,0,100.0,14,39.6,1,2.4,0,0,0,,,0.0,24.3,0,57.1,,0,0,0.0,0,3,0,69.9,54.2,0,36,0.0,0,82,4,98.8,81,101.8,7,17.1,0,102,12,3.0,25.5,1.26
Dominique Heath,47670,WR,KANSAS ST,12,41,0,199,0,-2.6,2,83.3,,0,0,0.0,0,4,0,96.5,89.9,0,15,0.0,0,19,10,100.0,19,85.8,12,29.3,0,55,80,8.0,5.5,2.89,9.3,2,67.5,,0,0,6.9,2,16,0,69.2,72.1,0,43,0.0,0,166,27,93.4,155,115.3,40,97.6,3,307,110,4.1,11.4,1.98
Paul Perkins,10783,HB,UCLA,13,41,0,324,0,-2.7,10,93.8,,0,0,0.0,0,4,1,99.1,94.7,0,31,0.0,0,56,15,100.0,56,124.5,16,39.0,1,142,184,12.3,9.5,2.54,-2.7,3,100.0,,0,0,0.0,0,0,0,79.4,66.3,0,11,0.0,0,21,3,100.0,21,88.9,3,7.3,0,16,24,8.0,5.3,0.76
Latevius Rayford,47897,WR,VANDERBILT,11,41,0,333,0,-1.6,0,100.0,,0,0,0.0,0,2,0,92.6,79.5,0,10,0.0,0,12,5,100.0,12,134.6,5,12.2,1,34,42,8.4,6.8,2.83,11.9,1,14.3,,0,0,50.0,1,1,0,66.0,54.6,2,9,0.0,0,20,1,100.0,20,0.0,7,17.1,0,9,5,5.0,9.0,0.45
Marcus Gaines,47957,WR,LA TECH,13,40,0,208,0,0.8,0,75.0,,0,0,0.0,0,2,0,90.0,64.8,0,72,0.0,0,34,3,97.1,33,156.3,4,10.0,1,97,94,31.3,32.3,2.94,15.0,1,66.7,,0,0,0.0,0,1,0,55.5,58.6,0,37,0.0,0,9,2,100.0,9,109.7,3,7.5,0,43,32,16.0,21.5,4.78
Amba Etta-Tawo,12034,WR,MARYLAND,12,40,0,215,0,-1.0,0,100.0,,0,0,0.0,0,1,0,86.7,45.4,0,9,0.0,0,25,2,100.0,25,95.8,2,5.0,0,14,16,8.0,7.0,0.56,,0,,,0,0,,0,0,0,24.3,55.6,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Da'Mari Scott,39588,WR,FRESNO ST,10,40,0,169,0,-1.7,0,66.7,,0,0,0.0,0,1,0,86.7,55.3,0,6,0.0,0,25,2,92.0,23,70.1,3,7.5,0,6,8,4.0,3.0,0.26,19.7,0,66.7,,0,0,0.0,0,1,0,92.4,81.0,0,28,0.0,0,9,2,100.0,9,143.1,3,7.5,1,33,0,0.0,16.5,3.67
Tyler Batson,47899,WR,UTEP,12,40,0,330,0,,0,,,0,0,,0,0,0,,39.4,0,0,0.0,0,30,0,100.0,30,0.0,0,0.0,0,0,0,,,0.0,29.0,0,100.0,,0,0,0.0,0,1,0,83.1,56.9,0,30,0.0,0,20,1,95.0,19,158.3,1,2.5,1,30,1,1.0,30.0,1.58
Autrey Golden,19510,WR,UTEP,12,40,0,330,0,-4.6,3,75.0,,0,0,25.0,3,3,0,14.7,46.8,0,23,0.0,0,36,9,100.0,36,84.0,12,30.0,0,56,99,11.0,6.2,1.56,2.6,2,45.5,,0,0,44.4,4,3,0,6.9,40.9,0,23,0.0,0,57,5,96.5,55,61.6,11,27.5,0,57,51,10.2,11.4,1.04
Larry Rose III,39604,HB,NEW MEX ST,12,40,0,242,0,-3.4,3,81.8,,0,0,18.2,2,3,0,29.2,53.2,0,40,6.0,3,50,9,92.0,46,97.0,11,27.5,0,80,109,12.1,8.9,1.74,-2.6,1,75.0,,0,0,14.3,1,1,0,46.4,54.5,0,7,0.0,0,34,6,94.1,32,77.1,8,20.0,0,1,21,3.5,0.2,0.03
Kamrin Solomon,48117,WR,FAU,12,40,0,165,0,0.0,1,100.0,,0,0,0.0,0,0,0,81.5,41.6,0,6,0.0,0,31,1,100.0,31,91.7,1,2.5,0,6,6,6.0,6.0,0.19,30.0,0,50.0,,0,0,0.0,0,1,0,24.9,60.3,0,54,0.0,0,27,1,100.0,27,135.4,2,5.0,1,54,22,22.0,54.0,2.0
Chris Hudson,29253,WR,MIAMI OH,12,40,0,221,0,,0,,,0,0,,0,0,0,,44.3,0,0,0.0,0,18,0,100.0,18,0.0,0,0.0,0,0,0,,,0.0,13.0,0,100.0,,0,0,0.0,0,1,0,34.4,51.4,0,13,0.0,0,14,1,78.6,11,118.8,1,2.5,0,13,0,0.0,13.0,1.18
Nyheim Hines,48103,WR,NC STATE,13,40,0,248,0,-3.8,4,100.0,,0,0,0.0,0,2,0,92.6,81.3,0,12,0.0,0,12,5,100.0,12,89.2,5,12.5,0,27,46,9.2,5.4,2.25,10.8,7,50.0,,0,0,16.7,3,8,0,61.6,51.4,1,58,0.0,0,203,15,95.1,193,68.5,30,75.0,1,198,121,8.1,13.2,1.03
Xavier Castille,47914,WR,SMU,12,40,0,287,0,-3.0,0,66.7,,0,0,0.0,0,2,1,93.6,47.5,0,11,0.0,0,15,6,100.0,15,70.1,9,22.5,0,21,40,6.7,3.5,1.4,6.2,1,83.3,,0,0,0.0,0,1,0,62.1,58.7,0,9,0.0,0,17,5,88.2,15,79.2,6,15.0,0,17,18,3.6,3.4,1.13
Aaron Criswell,39160,WR,UNLV,12,40,0,325,0,-0.5,0,100.0,,0,0,0.0,0,0,0,86.7,46.9,0,0,0.0,0,19,2,94.7,18,79.2,2,5.0,0,0,1,0.5,0.0,0.0,13.2,6,52.5,,0,0,16.0,4,14,0,40.4,58.2,1,85,0.3,1,294,21,92.2,271,103.5,40,100.0,3,414,155,7.4,19.7,1.53
J.P. Holtz,11062,TE,PITTSBURGH,13,40,0,268,0,,0,,,0,0,,0,0,0,,44.9,0,0,35.1,13,37,0,62.2,23,0.0,0,0.0,0,0,0,,,0.0,11.4,1,64.3,,0,0,10.0,1,7,0,46.8,62.4,1,21,3.5,3,85,9,91.8,78,99.1,14,35.0,2,113,18,2.0,12.6,1.45
Josh Smith,47562,WR,TENNESSEE,13,40,0,307,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,43.2,0,21,0.0,0,46,3,97.8,45,101.4,3,7.5,0,25,30,10.0,8.3,0.56,17.4,1,20.0,,0,0,50.0,1,1,0,70.6,67.4,0,21,0.0,0,16,1,100.0,16,44.6,5,12.5,0,21,22,22.0,21.0,1.31
Devonte Robinson,11158,WR,UTAH ST,11,40,0,329,0,-3.6,2,75.0,,0,0,18.2,2,4,0,29.2,70.5,0,44,0.0,0,42,9,92.9,39,124.3,12,30.0,1,92,125,13.9,10.2,2.36,-0.3,1,50.0,,0,0,33.3,3,3,0,42.1,61.7,0,16,0.0,0,27,6,100.0,27,57.6,12,30.0,0,40,62,10.3,6.7,1.48
Andrew Rodriguez,47951,WR,UTAH ST,13,40,0,329,0,-1.8,3,91.7,,0,0,0.0,0,3,1,69.2,50.4,1,12,0.0,0,40,11,95.0,38,52.1,12,30.0,0,58,78,7.1,5.3,1.53,7.0,6,69.2,,0,0,3.6,1,12,1,79.9,55.8,3,58,0.0,0,243,27,96.3,234,66.5,39,97.5,1,283,181,6.7,10.5,1.21
Tevin Jones,11163,WR,MEMPHIS,13,39,0,218,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,42.1,0,7,0.0,0,33,2,100.0,33,83.3,2,5.1,0,8,13,6.5,4.0,0.24,11.2,0,77.8,,0,0,12.5,1,4,0,50.3,59.7,0,58,0.0,0,42,7,95.2,40,158.1,9,23.1,2,112,62,8.9,16.0,2.8
Cameron Posey,47639,WR,PURDUE,12,39,0,273,0,-0.5,0,100.0,,0,0,0.0,0,3,0,93.6,69.8,0,16,0.0,0,30,6,96.7,29,95.8,6,15.4,0,42,45,7.5,7.0,1.45,6.6,1,64.9,,0,0,4.0,1,12,0,86.6,59.6,4,57,0.0,0,236,24,97.0,229,50.9,37,94.9,1,225,130,5.4,9.4,0.98
Marcus Davis,47943,WR,AUBURN,13,39,0,115,0,-2.8,2,100.0,,0,0,0.0,0,6,0,99.1,88.4,0,15,0.0,0,43,15,97.7,42,113.6,15,38.5,1,89,131,8.7,5.9,2.12,-0.5,1,81.3,,0,0,7.1,1,2,0,88.3,58.2,1,11,1.5,1,65,13,95.4,62,74.0,16,41.0,1,46,94,7.2,3.5,0.74
Alan Cross,10931,TE,MEMPHIS,13,39,0,218,0,,0,,,0,0,,0,0,0,,29.1,0,0,12.1,8,66,0,84.8,56,0.0,0,0.0,0,0,0,,,0.0,9.3,0,41.7,,0,0,16.7,1,4,0,49.3,49.4,0,19,0.0,0,139,5,97.1,135,53.1,12,30.8,0,47,17,3.4,9.4,0.35
Eugene Lewis,47434,WR,PENN STATE,13,39,0,266,0,-2.0,0,0.0,,0,0,,0,0,0,,40.0,0,0,0.0,0,34,0,97.1,33,39.6,1,2.6,0,0,0,,,0.0,20.3,0,33.3,,0,0,0.0,0,1,0,52.7,55.8,0,6,0.0,0,13,1,100.0,13,42.4,3,7.7,0,6,0,0.0,6.0,0.46
Dontrell Hilliard,45691,HB,TULANE,12,39,0,319,0,-3.9,2,57.1,,0,0,20.0,1,1,0,29.3,70.9,0,16,4.0,1,25,4,92.0,23,66.4,7,17.9,0,28,45,11.3,7.0,1.22,6.7,2,50.0,,0,0,0.0,0,4,0,59.4,64.0,0,16,0.0,0,69,6,95.7,66,63.9,12,30.8,0,58,26,4.3,9.7,0.88
Julian Williams,32082,WR,FIU,11,39,0,166,0,-1.6,1,100.0,,0,0,0.0,0,1,0,92.6,51.0,0,22,0.0,0,41,5,95.1,39,137.1,5,12.8,1,37,45,9.0,7.4,0.95,,0,,,0,0,,0,0,0,44.6,50.4,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Chris Barr,47730,WR,USF,13,39,0,327,0,-3.7,4,93.3,,0,0,6.7,1,7,0,81.6,79.2,0,18,0.0,0,57,14,94.7,54,111.4,15,38.5,1,81,133,9.5,5.8,1.5,9.3,4,57.6,,0,0,13.6,3,9,0,52.2,56.4,1,38,0.0,0,240,19,94.6,227,59.4,33,84.6,0,174,150,7.9,9.2,0.77
Keevan Lucas,47572,WR,TULSA,4,39,0,320,0,-0.7,1,85.7,,0,0,14.3,1,2,0,47.3,66.8,0,9,0.0,0,14,6,100.0,14,88.7,7,17.9,0,37,40,6.7,6.2,2.64,11.0,4,68.4,,0,0,13.3,4,16,1,54.7,66.0,0,43,0.0,0,171,26,94.2,161,143.5,38,97.4,5,409,130,5.0,15.7,2.54
Marchie Murdock,47847,WR,ILLINOIS,8,38,0,187,0,-1.8,0,100.0,,0,0,0.0,0,3,0,93.6,67.2,0,11,0.0,0,34,6,100.0,34,94.4,6,15.8,0,40,51,8.5,6.7,1.18,9.0,0,58.1,,0,0,18.2,4,11,0,15.2,47.7,0,34,0.0,0,140,18,97.1,136,97.6,31,81.6,2,191,106,5.9,10.6,1.4
Markell Pack,47520,WR,OLE MISS,13,38,0,226,0,-1.5,1,100.0,,0,0,0.0,0,4,0,98.6,94.4,0,11,0.0,0,23,13,95.7,22,115.1,13,34.2,1,71,91,7.0,5.5,3.23,8.2,4,81.1,,0,0,6.3,2,15,0,78.9,75.6,2,66,0.0,0,181,30,92.3,167,113.6,37,97.4,3,377,209,7.0,12.6,2.26
Braxton Deaver,11380,TE,DUKE,12,38,0,154,0,,0,,,0,0,,0,0,0,,37.9,0,0,4.2,1,24,0,91.7,22,0.0,0,0.0,0,0,0,,,0.0,7.1,0,57.7,,0,0,11.8,2,7,0,56.6,53.7,1,15,0.0,0,163,15,94.5,154,64.9,26,68.4,1,112,24,1.6,7.5,0.73
Kam McKnight,12675,WR,LA TECH,13,38,0,208,0,2.0,1,100.0,,0,0,0.0,0,2,0,90.0,56.1,0,14,3.4,2,58,2,93.1,54,118.8,2,5.3,0,25,21,10.5,12.5,0.46,12.2,7,56.3,,0,0,10.0,2,11,0,58.1,49.5,1,26,0.0,0,392,18,96.2,377,66.0,32,84.2,0,231,71,3.9,12.8,0.61
Braxton Miller,10719,WR,OHIO STATE,13,38,0,260,0,-4.3,4,90.0,,0,0,0.0,0,3,0,95.9,73.9,0,17,4.5,1,22,9,86.4,19,82.1,10,26.3,0,37,76,8.4,4.1,1.95,14.4,4,64.5,,0,0,4.8,1,13,0,78.1,69.9,2,54,0.6,1,161,20,96.3,155,100.9,31,81.6,3,295,93,4.7,14.8,1.9
Keith Heitzman,18588,TE,OHIO,13,38,0,259,0,,0,,,0,0,,0,0,0,,37.8,0,0,15.2,5,33,0,84.8,28,0.0,0,0.0,0,0,0,,,0.0,12.8,0,52.4,,0,0,8.3,1,6,0,63.1,52.2,1,35,0.0,0,207,11,96.1,199,57.8,21,55.3,0,161,39,3.5,14.6,0.81
Johnny Woods,48238,WR,KENT STATE,11,38,0,201,0,-1.3,1,100.0,,0,0,0.0,0,1,0,90.0,49.3,0,10,0.0,0,38,3,100.0,38,86.1,3,7.9,0,14,18,6.0,4.7,0.37,11.1,0,46.2,,0,0,25.0,2,3,0,50.0,58.5,0,11,0.0,0,68,6,95.6,65,78.7,13,34.2,1,37,8,1.3,6.2,0.57
Justin Holmes,48231,WR,S JOSE ST,12,38,0,285,0,-1.7,1,100.0,,0,0,0.0,0,0,0,90.0,55.9,0,16,0.0,0,27,3,100.0,27,95.8,3,7.9,0,21,26,8.7,7.0,0.78,7.3,1,83.3,,0,0,0.0,0,1,0,84.5,65.5,0,35,0.0,0,24,5,95.8,23,104.9,6,15.8,0,55,23,4.6,11.0,2.39
Danny Woodson II,20536,WR,S ALABAMA,10,38,0,288,0,-1.0,2,66.7,,0,0,0.0,0,1,0,86.7,54.9,0,19,0.0,0,35,2,100.0,35,93.8,3,7.9,0,26,27,13.5,13.0,0.74,-2.0,0,0.0,,0,0,,0,0,0,66.7,57.5,0,0,0.0,0,28,0,85.7,24,39.6,1,2.6,0,0,0,,,0.0
Linell Bonner,38628,WR,HOUSTON,11,38,0,182,0,-0.5,0,100.0,,0,0,0.0,0,1,0,86.7,48.4,0,25,0.0,0,34,2,100.0,34,118.8,2,5.3,0,29,30,15.0,14.5,0.85,13.0,0,42.9,,0,0,0.0,0,3,0,44.6,67.3,0,22,0.0,0,74,3,95.9,71,109.5,7,18.4,1,54,13,4.3,18.0,0.76
Gary Chambers,10964,WR,ARIZONA ST,13,38,0,110,0,,0,,,0,0,,0,0,0,,40.5,0,0,0.0,0,28,0,100.0,28,0.0,0,0.0,0,0,0,,,0.0,16.5,4,69.0,,0,0,0.0,0,16,0,78.3,64.8,0,58,0.0,0,228,20,98.2,224,123.1,29,76.3,1,388,114,5.7,19.4,1.73
Jamal Morrow,45773,HB,WASH STATE,12,38,0,341,0,-4.4,0,100.0,,0,0,0.0,0,2,0,92.6,92.5,0,19,0.0,0,11,5,100.0,11,95.8,5,13.2,0,35,57,11.4,7.0,3.18,,0,,,0,0,,0,0,0,82.7,76.0,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
John Thompson,47443,WR,WASH STATE,13,38,0,341,0,,0,,,0,0,,0,0,0,,39.1,0,0,0.0,0,38,0,100.0,38,0.0,0,0.0,0,0,0,,,0.0,7.8,4,63.9,,0,0,4.2,1,11,0,79.6,54.5,1,29,0.0,0,227,23,97.8,222,79.7,36,94.7,1,231,88,3.8,10.0,1.04
Marques Little,47461,WR,DOMINION,12,38,0,263,0,-3.3,1,100.0,,0,0,0.0,0,2,0,96.5,66.5,0,9,0.0,0,42,10,100.0,42,83.8,10,26.3,0,41,74,7.4,4.1,0.98,6.3,2,59.1,,0,0,7.1,1,4,0,77.1,50.5,0,19,0.0,0,149,13,98.7,147,81.4,22,57.9,1,79,85,6.5,6.1,0.54
David Njoku,11784,TE,MIAMI FL,13,37,0,220,0,-1.0,1,100.0,,0,0,0.0,0,1,0,81.5,56.0,0,10,16.0,4,25,1,84.0,21,108.3,1,2.7,0,10,11,11.0,10.0,0.48,12.9,5,58.1,,0,0,5.3,1,12,0,65.7,63.4,1,58,0.0,0,201,18,95.5,192,89.9,31,83.8,1,313,136,7.6,17.4,1.63
Ralph Webb,45802,HB,VANDERBILT,12,37,0,333,0,-2.0,0,33.3,,0,0,0.0,0,0,0,81.5,51.2,0,-3,0.0,0,22,1,100.0,22,42.4,3,8.1,0,-3,0,0.0,-3.0,-0.14,,0,,,0,0,,0,0,0,45.7,50.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Eric Carter,26326,WR,MINNESOTA,10,37,0,225,0,-2.0,0,100.0,,0,0,0.0,0,0,0,92.6,51.7,0,8,0.0,0,18,5,100.0,18,81.7,5,13.5,0,18,28,5.6,3.6,1.0,10.0,1,66.7,,0,0,0.0,0,2,0,69.5,58.9,1,31,0.0,0,20,2,90.0,18,70.1,3,8.1,0,45,28,14.0,22.5,2.5
Thadd Smith,48041,WR,BOSTON COL,12,37,0,121,0,-4.0,0,66.7,,0,0,0.0,0,1,0,86.7,62.6,0,9,0.0,0,15,2,100.0,15,70.1,3,8.1,0,3,13,6.5,1.5,0.2,6.2,0,44.4,,0,0,0.0,0,2,1,59.5,54.9,0,17,0.0,0,30,4,93.3,28,51.6,9,24.3,0,23,16,4.0,5.8,0.82
D.J. Vinson,17526,WR,S ALABAMA,11,37,0,288,0,-2.7,2,81.8,,0,0,10.0,1,1,0,62.1,56.1,0,14,0.0,0,27,9,96.3,26,84.1,11,29.7,0,46,72,8.0,5.1,1.77,5.6,6,62.9,,0,0,18.5,5,7,0,43.4,52.2,0,45,0.0,0,203,22,95.1,193,77.1,35,94.6,0,190,141,6.4,8.6,0.98
Kivon Cartwright,10929,TE,COLO STATE,13,37,0,144,0,-1.0,0,100.0,,0,0,0.0,0,1,0,81.5,27.4,0,12,21.4,6,28,1,78.6,22,116.7,1,2.7,0,12,13,13.0,12.0,0.55,11.4,0,50.0,,0,0,11.1,1,5,0,66.7,58.2,1,22,0.0,0,89,8,96.6,86,59.9,16,43.2,1,82,12,1.5,10.3,0.95
Ray-Ray McCloud III,47895,WR,CLEMSON,12,37,0,140,0,-3.0,2,89.5,,0,0,5.6,1,4,0,83.5,79.4,0,32,0.0,0,35,17,100.0,35,94.7,19,51.4,0,128,176,10.4,7.5,3.66,1.3,0,71.4,,0,0,0.0,0,2,0,85.9,60.3,1,14,0.0,0,20,5,95.0,19,39.9,7,18.9,0,30,34,6.8,6.0,1.58
