player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Turner Smiley,29531,WR,N TEXAS,11,61,0,251,0,-3.9,1,100.0,,0,0,0.0,0,2,0,95.9,66.7,0,35,0.0,0,28,8,96.4,27,93.8,8,13.1,0,52,83,10.4,6.5,1.93,-5.0,1,100.0,,0,0,0.0,0,2,0,42.1,50.0,0,35,0.0,0,6,4,83.3,5,113.5,4,6.6,0,45,65,16.3,11.3,9.0
Steve Ishmael,47731,WR,SYRACUSE,11,61,0,304,0,-0.3,0,100.0,,0,0,0.0,0,4,0,97.6,51.5,0,15,0.0,0,96,12,96.9,93,92.7,12,19.7,0,75,78,6.5,6.3,0.81,10.8,1,75.0,,0,0,14.3,1,1,0,85.8,58.3,0,11,0.0,0,71,6,94.4,67,129.2,8,13.1,1,48,4,0.7,8.0,0.72
Deon-Tay McManus,31827,WR,MARSHALL,11,61,0,214,0,-2.0,1,100.0,,0,0,0.0,0,1,0,91.4,52.5,0,6,0.0,0,32,4,100.0,32,89.6,4,6.6,0,22,30,7.5,5.5,0.69,,0,,,0,0,,0,0,0,91.5,65.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Tre Hartley,48132,WR,S JOSE ST,11,61,0,285,0,-2.0,0,100.0,,0,0,0.0,0,1,0,91.4,65.5,0,10,0.0,0,14,3,92.9,13,79.2,3,4.9,0,9,15,5.0,3.0,0.69,22.0,0,60.0,,0,0,0.0,0,2,0,72.6,75.9,0,29,0.0,0,27,3,92.6,25,100.4,5,8.2,0,58,12,4.0,19.3,2.32
Phillip Lindsay,12660,HB,COLORADO,14,60,0,143,0,-4.1,2,88.0,,0,0,4.3,1,6,1,90.8,91.0,0,38,3.3,2,61,22,95.1,58,97.0,25,41.7,0,182,271,12.3,8.3,3.14,-3.7,4,90.0,,0,0,0.0,0,1,0,93.2,91.2,0,15,0.0,0,25,9,100.0,25,87.9,10,16.7,0,51,89,9.9,5.7,2.04
Jester Weah,48162,WR,PITTSBURGH,13,60,0,268,0,,0,,,0,0,,0,0,0,,39.7,0,0,0.0,0,26,0,96.2,25,0.0,0,0.0,0,0,0,,,0.0,25.4,0,37.5,,0,0,25.0,1,3,0,65.5,78.7,0,56,0.0,0,26,3,92.3,24,125.0,8,13.3,2,111,36,12.0,37.0,4.63
Blake Mack,47171,TE,ARK STATE,13,60,0,113,0,,0,,,0,0,,0,0,0,,33.4,0,0,1.9,1,52,0,98.1,51,0.0,0,0.0,0,0,0,,,0.0,13.5,2,52.8,,0,0,13.6,3,17,0,55.3,62.3,0,34,0.3,1,307,19,95.4,293,92.1,36,60.0,1,318,65,3.4,16.7,1.09
Hunter Renfrow,47509,WR,CLEMSON,11,60,0,140,0,-2.3,3,90.0,,0,0,0.0,0,4,0,96.5,64.7,0,25,0.0,0,75,9,97.3,73,137.1,10,16.7,1,89,111,12.3,9.9,1.22,9.3,5,72.9,,0,0,8.5,4,27,0,65.6,65.6,2,35,0.0,0,361,43,95.6,345,116.3,59,98.3,6,478,198,4.6,11.1,1.39
Kalija Lipscomb,29112,WR,VANDERBILT,12,60,0,333,0,-1.8,2,100.0,,0,0,0.0,0,1,0,91.4,71.7,0,15,0.0,0,19,4,100.0,19,96.9,4,6.7,0,29,36,9.0,7.3,1.53,22.7,0,22.2,,0,0,50.0,2,0,0,54.3,61.1,0,7,0.0,0,42,2,92.9,39,39.6,9,15.0,0,12,0,0.0,6.0,0.31
Marcus McGill,47629,WR,BUFFALO,12,60,0,126,0,-2.3,1,100.0,,0,0,0.0,0,1,0,90.0,85.9,0,49,0.0,0,22,3,100.0,22,118.8,3,5.0,0,60,67,22.3,20.0,2.73,13.5,5,64.8,,0,0,5.4,2,23,0,82.3,69.9,1,52,0.0,0,307,35,96.1,295,89.0,54,90.0,0,527,188,5.4,15.1,1.79
Jeff Smith,48055,WR,BOSTON COL,13,60,0,121,0,-5.5,0,50.0,,0,0,50.0,1,0,0,0.0,33.9,0,-3,0.0,0,17,1,100.0,17,56.3,2,3.3,0,-3,2,2.0,-3.0,-0.18,9.2,1,40.9,,0,0,30.8,4,5,0,21.8,53.4,0,46,0.0,0,82,9,92.7,76,77.3,22,36.7,1,137,69,7.7,15.2,1.8
Michael Rector,12189,WR,STANFORD,13,59,0,300,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,46.8,0,5,0.0,0,19,1,100.0,19,87.5,1,1.7,0,5,9,9.0,5.0,0.26,19.4,0,69.2,,0,0,10.0,1,5,0,72.1,63.6,1,44,0.0,0,50,9,94.0,47,70.0,13,22.0,0,132,33,3.7,14.7,2.81
Jhajuan Seales,12175,WR,OKLA STATE,13,59,0,262,0,-2.0,0,66.7,,0,0,0.0,0,1,0,86.7,47.4,0,11,0.0,0,37,2,97.3,36,79.9,3,5.1,0,16,20,10.0,8.0,0.44,1.5,0,100.0,,0,0,0.0,0,0,0,65.9,66.8,0,5,0.0,0,10,2,100.0,10,85.4,2,3.4,0,9,6,3.0,4.5,0.9
Brisly Estime,12243,WR,SYRACUSE,12,58,0,304,0,-1.0,3,92.0,,0,0,4.2,1,8,0,92.4,81.9,0,17,0.0,0,76,23,96.1,73,93.3,25,43.1,0,160,185,8.0,7.0,2.19,7.0,5,80.4,,0,0,2.4,1,17,0,91.7,56.9,0,84,0.0,0,440,41,94.5,416,124.6,51,87.9,3,469,266,6.5,11.4,1.13
Aregeros Turner,47577,WR,N ILLINOIS,12,58,0,254,0,-1.7,5,94.4,,0,0,5.6,1,4,0,83.5,90.4,0,21,0.0,0,29,17,100.0,29,109.0,18,31.0,1,103,132,7.8,6.1,3.55,3.7,10,67.3,,0,0,15.9,7,17,0,39.2,62.0,1,74,0.0,0,270,37,97.0,262,97.7,55,94.8,3,382,336,9.1,10.3,1.46
Hayden Plinke,47273,TE,UTEP,12,58,0,330,0,-2.0,0,100.0,,0,0,0.0,0,0,0,90.0,71.3,0,10,8.3,1,12,3,91.7,11,81.9,3,5.2,0,11,17,5.7,3.7,1.0,10.4,2,52.6,,0,0,9.1,1,5,0,63.0,76.9,1,72,0.0,0,98,10,93.9,92,76.2,19,32.8,1,158,91,9.1,15.8,1.72
Garrett Johnson,47450,WR,KENTUCKY,13,58,0,202,0,-2.1,3,100.0,,0,0,0.0,0,2,0,97.6,90.3,0,19,0.0,0,38,12,100.0,38,87.8,12,20.7,0,61,86,7.2,5.1,1.61,9.0,10,67.2,,0,0,13.3,6,22,1,50.8,77.0,2,75,0.0,0,255,39,96.5,246,114.5,58,100.0,5,585,344,8.8,15.0,2.38
Korey Robertson,47774,WR,SO MISS,13,58,0,296,0,-1.5,1,75.0,,0,0,0.0,0,2,0,93.6,51.9,0,15,0.0,0,38,6,100.0,38,82.3,8,13.8,0,34,43,7.2,5.7,0.89,27.0,0,0.0,,0,0,,0,0,0,72.3,64.2,0,0,0.0,0,9,0,100.0,9,39.6,1,1.7,0,0,0,,,0.0
Riley McCarron,48033,WR,IOWA,13,58,0,192,0,-1.5,1,90.0,,0,0,10.0,1,5,1,62.1,48.3,0,21,0.0,0,45,9,97.8,44,103.7,10,17.2,0,89,102,11.3,9.9,2.02,5.5,3,71.4,,0,0,6.3,2,19,0,70.4,66.3,3,77,0.0,0,223,30,97.8,218,101.3,42,72.4,4,380,251,8.4,12.7,1.74
Robert Wheelwright,47887,WR,WISCONSIN,14,58,0,349,0,-2.1,3,100.0,,0,0,0.0,0,4,0,95.2,89.8,0,47,0.0,0,25,8,100.0,25,118.8,8,13.8,0,101,118,14.8,12.6,4.04,10.1,5,68.2,,0,0,6.3,1,10,0,47.9,62.4,2,47,0.0,0,92,15,97.8,90,63.8,22,37.9,0,226,145,9.7,15.1,2.51
Kyle Hicks,45714,HB,TCU,13,58,0,305,0,-4.1,6,100.0,,0,0,0.0,0,7,0,99.9,97.6,0,19,8.5,4,47,20,89.4,42,90.6,20,34.5,0,115,196,9.8,5.8,2.74,2.5,3,78.6,,0,0,0.0,0,6,0,82.0,75.9,1,31,0.0,0,81,11,96.3,78,97.0,14,24.1,1,122,107,9.7,11.1,1.56
Keenan Barnes,48245,WR,LA LAFAYET,13,58,0,207,0,,0,,,0,0,,0,0,0,,46.5,0,0,0.0,0,34,0,97.1,33,0.0,0,0.0,0,0,0,,,0.0,16.0,1,100.0,,0,0,0.0,0,1,0,82.0,65.3,0,38,0.0,0,14,1,92.9,13,158.3,1,1.7,1,38,22,22.0,38.0,2.92
Flynn Nagel,48118,WR,NWESTERN,13,58,0,256,0,-3.3,0,100.0,,0,0,0.0,0,0,0,90.0,46.6,0,4,0.0,0,22,3,100.0,22,79.2,3,5.2,0,3,13,4.3,1.0,0.14,7.6,0,76.2,,0,0,0.0,0,11,0,72.3,58.8,1,21,0.0,0,96,16,96.9,93,90.8,21,36.2,1,147,42,2.6,9.2,1.58
Trent Sherfield,48021,WR,VANDERBILT,13,57,0,333,0,-2.0,0,66.7,,0,0,0.0,0,0,0,86.7,47.7,0,3,0.0,0,24,2,95.8,23,70.1,3,5.3,0,5,9,4.5,2.5,0.22,18.8,0,50.0,,0,0,25.0,1,2,0,33.9,58.3,1,67,0.0,0,33,3,87.9,29,56.3,6,10.5,0,104,29,9.7,34.7,3.59
Tabari Hines,47491,WR,WAKE,13,57,0,339,0,-2.9,4,90.0,,0,0,10.0,1,4,0,62.1,85.9,0,20,0.0,0,22,9,100.0,22,140.0,10,17.5,2,81,105,11.7,9.0,3.68,10.0,5,66.7,,0,0,8.6,3,19,0,60.0,65.1,1,48,0.0,0,229,32,97.8,224,103.0,48,84.2,3,382,192,6.0,11.9,1.71
Kerry Thomas Jr.,48005,WR,UTSA,13,57,0,331,0,-1.0,0,66.7,,0,0,0.0,0,0,0,86.7,44.5,0,7,0.0,0,30,2,96.7,29,75.7,3,5.3,0,13,14,7.0,6.5,0.45,11.8,1,37.5,,0,0,0.0,0,3,0,71.5,60.2,1,20,0.0,0,75,3,94.7,71,18.8,8,14.0,0,48,20,6.7,16.0,0.68
Jordan Westerkamp,47515,WR,NEBRASKA,10,57,0,238,0,-2.2,3,100.0,,0,0,0.0,0,4,0,95.9,92.6,0,11,0.0,0,19,9,94.7,18,95.8,9,15.8,0,63,83,9.2,7.0,3.5,10.4,10,67.9,,0,0,0.0,0,25,0,92.8,87.5,0,55,0.0,0,210,36,95.2,200,124.0,53,93.0,4,511,254,7.1,14.2,2.56
Brandon Reilly,12150,WR,NEBRASKA,10,57,0,238,0,-1.0,0,33.3,,0,0,0.0,0,1,0,86.7,62.7,0,11,0.0,0,28,1,89.3,25,45.1,3,5.3,0,11,12,12.0,11.0,0.44,18.4,0,28.0,,0,0,22.2,2,7,0,48.6,68.1,1,45,0.0,0,104,7,96.2,100,46.9,25,43.9,1,139,35,5.0,19.9,1.39
Bra'Lon Cherry,12289,WR,NC STATE,13,57,0,248,0,-2.6,3,84.6,,0,0,15.4,2,4,1,39.7,56.0,0,16,0.0,0,42,11,100.0,42,120.8,13,22.8,1,89,118,10.7,8.1,2.12,9.2,0,50.0,,0,0,10.0,1,6,0,42.7,58.2,0,79,0.0,0,71,9,95.8,68,102.8,18,31.6,1,175,134,14.9,19.4,2.57
Bug Rivera,47469,WR,CAL,12,56,0,130,0,-2.1,7,86.7,,0,0,13.3,2,6,0,47.9,63.0,0,16,0.0,0,50,13,96.0,48,87.8,15,26.8,0,76,104,8.0,5.8,1.58,4.6,11,72.2,,0,0,9.3,4,21,0,60.1,61.3,0,33,0.0,0,262,39,93.5,245,103.8,54,96.4,2,378,268,6.9,9.7,1.54
Nate Phillips,47463,WR,ARIZONA,11,56,0,109,0,-1.7,2,100.0,,0,0,0.0,0,2,0,93.6,69.1,0,8,0.0,0,12,6,100.0,12,80.6,6,10.7,0,20,30,5.0,3.3,1.67,10.6,7,58.9,,0,0,2.9,1,22,2,81.4,69.9,4,64,0.0,0,304,33,92.8,282,64.1,56,100.0,2,414,192,5.8,12.5,1.47
Mitchell Juergens,47571,WR,BYU,13,56,0,128,0,,0,,,0,0,,0,0,0,,49.3,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,9.8,2,61.1,,0,0,10.8,4,17,0,57.8,60.6,1,33,0.0,0,296,33,93.6,277,83.1,54,96.4,2,330,100,3.0,10.0,1.19
O.J. Howard,11774,TE,ALABAMA,15,56,0,103,0,-2.6,2,100.0,,0,0,0.0,0,4,0,97.1,58.8,0,21,11.8,9,76,11,86.8,66,99.6,11,19.6,0,87,116,10.5,7.9,1.32,20.6,0,80.0,,0,0,11.1,1,7,0,78.3,62.4,0,68,3.7,4,107,8,95.3,102,152.1,10,17.9,1,180,54,6.8,22.5,1.76
Travis Fulgham,48023,WR,DOMINION,13,56,0,263,0,-3.0,0,66.7,,0,0,0.0,0,0,0,86.7,40.3,0,6,0.0,0,39,2,94.9,37,72.9,3,5.4,0,11,17,8.5,5.5,0.3,16.7,0,50.0,,0,0,25.0,1,3,0,56.1,58.0,0,55,0.0,0,29,3,96.6,28,128.5,6,10.7,3,65,35,11.7,21.7,2.32
Chris Taylor,47769,WR,DUKE,12,56,0,154,0,-1.5,2,83.3,,0,0,0.0,0,2,0,93.6,59.3,0,16,0.0,0,35,5,94.3,33,85.4,6,10.7,0,27,35,7.0,5.4,0.82,9.0,1,75.0,,0,0,0.0,0,3,0,72.6,62.7,0,29,0.0,0,20,3,100.0,20,116.7,4,7.1,0,52,31,10.3,17.3,2.6
James Williams,39555,HB,WASH STATE,13,56,0,341,0,-2.4,2,96.0,,0,0,0.0,0,9,0,99.9,96.9,0,29,3.7,2,54,24,94.4,51,109.2,25,44.6,1,175,234,9.8,7.3,3.43,-1.0,1,100.0,,0,0,0.0,0,1,0,93.4,92.1,0,12,0.0,0,5,1,80.0,4,116.7,1,1.8,0,12,13,13.0,12.0,3.0
Cortez Lewis,48296,WR,WAKE,12,56,0,339,0,,0,,,0,0,,0,0,0,,41.3,0,0,0.0,0,19,0,100.0,19,0.0,0,0.0,0,0,0,,,0.0,15.0,1,71.4,,0,0,0.0,0,4,0,72.8,70.2,0,16,0.0,0,24,5,91.7,22,95.5,7,12.5,0,57,2,0.4,11.4,2.59
Scott Orndoff,12055,TE,PITTSBURGH,13,56,0,268,0,-1.4,2,90.9,,0,0,0.0,0,4,0,96.5,93.3,0,17,21.9,7,32,10,68.8,22,119.3,11,19.6,1,59,73,7.3,5.9,2.68,11.8,1,65.0,,0,0,13.3,2,12,0,45.1,68.1,0,74,0.0,0,122,13,93.4,114,125.0,20,35.7,1,280,139,10.7,21.5,2.46
Jeff Badet,48309,WR,KENTUCKY,13,55,0,202,0,-2.2,1,90.0,,0,0,10.0,1,5,0,62.1,79.9,0,72,0.0,0,35,9,100.0,35,152.1,10,18.2,1,146,164,18.2,16.2,4.17,13.3,0,33.3,,0,0,0.0,0,1,0,50.8,67.1,0,44,0.0,0,14,1,85.7,12,121.5,3,5.5,1,44,16,16.0,44.0,3.67
Raelon Singleton,47649,WR,UTAH,13,55,0,328,0,,0,,,0,0,,0,0,0,,40.8,0,0,0.0,0,20,0,100.0,20,0.0,0,0.0,0,0,0,,,0.0,19.0,0,30.8,,0,0,20.0,1,2,1,52.1,56.6,0,25,0.0,0,42,4,97.6,41,46.3,13,23.6,0,58,7,1.8,14.5,1.41
Workpeh Kofa,47729,WR,CHARLOTTE,12,55,0,136,0,-1.5,1,100.0,,0,0,0.0,0,0,0,91.4,41.6,0,7,0.0,0,48,4,97.9,47,83.3,4,7.3,0,16,22,5.5,4.0,0.34,11.0,0,80.0,,0,0,0.0,0,3,0,49.9,50.1,0,13,0.0,0,29,4,100.0,29,137.1,5,9.1,2,37,4,1.0,9.3,1.28
Tyrone Williams,47842,WR,S ALABAMA,13,55,0,288,0,,0,,,0,0,,0,0,0,,38.6,0,0,0.0,0,33,0,97.0,32,0.0,0,0.0,0,0,0,,,0.0,3.0,0,100.0,,0,0,0.0,0,0,0,57.4,53.8,0,3,0.0,0,8,1,100.0,8,79.2,1,1.8,0,3,0,0.0,3.0,0.38
Tyler Watts,13089,WR,TEXAS ST,12,55,0,314,0,-2.1,3,93.8,,0,0,6.3,1,5,0,79.6,73.5,0,14,0.0,0,39,15,97.4,38,84.4,16,29.1,0,68,98,6.5,4.5,1.79,4.8,5,74.5,,0,0,2.8,1,19,0,88.7,68.0,1,38,0.0,0,246,35,98.0,241,91.4,47,85.5,1,328,191,5.5,9.4,1.36
Blake Lynch,47621,WR,BAYLOR,11,55,0,118,0,-1.8,0,100.0,,0,0,0.0,0,0,1,93.6,31.9,0,8,0.0,0,28,6,100.0,28,79.2,6,10.9,0,15,26,4.3,2.5,0.54,10.6,3,60.4,,0,0,11.1,4,18,2,57.7,63.8,2,57,0.0,0,193,32,94.8,183,86.8,53,96.4,3,397,157,4.9,12.4,2.17
Deshaunte Jones,47495,WR,IOWA STATE,12,55,0,193,0,-0.9,2,85.7,,0,0,7.7,1,4,0,72.8,87.7,0,41,0.0,0,28,12,92.9,26,93.5,14,25.5,0,90,123,10.3,7.5,3.46,9.5,12,66.7,,0,0,13.5,5,21,0,52.2,74.6,1,49,0.0,0,185,32,95.1,176,129.1,48,87.3,5,523,305,9.5,16.3,2.97
Armanti Foreman,48286,WR,TEXAS,12,54,0,311,0,-1.0,1,100.0,,0,0,0.0,0,3,0,94.5,68.2,0,10,0.0,0,32,7,96.9,31,130.7,7,13.0,1,41,48,6.9,5.9,1.32,2.0,0,66.7,,0,0,0.0,0,0,0,74.3,57.7,1,0,0.0,0,10,2,100.0,10,30.6,3,5.6,0,-1,2,1.0,-0.5,-0.1
Callen Hightower,48145,WR,IDAHO,10,54,0,185,0,-4.0,1,33.3,,0,0,0.0,0,0,0,0.0,52.3,0,8,0.0,0,6,1,83.3,5,42.4,3,5.6,0,8,11,11.0,8.0,1.6,13.8,2,54.5,,0,0,14.3,1,3,0,57.7,72.4,0,18,0.0,0,53,6,96.2,51,96.8,11,20.4,1,50,30,5.0,8.3,0.98
Monty Madaris,48154,WR,MICH STATE,11,54,0,223,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.0,64.3,0,31,0.0,0,35,3,100.0,35,118.8,3,5.6,0,38,44,14.7,12.7,1.09,12.0,0,62.5,,0,0,0.0,0,4,0,71.4,58.1,0,31,2.4,1,42,5,88.1,37,98.4,8,14.8,0,85,48,9.6,17.0,2.3
Shakiem Barbel,47854,WR,KANSAS,11,54,0,198,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,41.7,0,1,0.0,0,27,1,100.0,27,79.2,1,1.9,0,1,2,2.0,1.0,0.04,7.9,2,65.1,,0,0,6.7,2,9,0,80.2,53.7,1,42,0.0,0,289,28,95.2,275,73.5,43,79.6,0,277,106,3.8,9.9,1.01
Jovon Durante,47716,WR,W VIRGINIA,13,54,0,343,0,-3.0,5,93.3,,0,0,0.0,0,5,0,98.6,73.3,0,51,0.0,0,41,14,97.6,40,93.3,15,27.8,0,96,137,9.8,6.9,2.4,6.7,4,63.0,,0,0,12.1,4,14,0,39.0,53.0,3,51,0.0,0,231,29,97.4,225,59.6,46,85.2,1,275,211,7.3,9.5,1.22
Michael Walker,48213,WR,BOSTON COL,13,54,0,121,0,-2.6,2,100.0,,0,0,0.0,0,4,0,94.5,90.1,0,27,0.0,0,21,7,100.0,21,153.3,7,13.0,1,79,97,13.9,11.3,3.76,12.0,0,62.5,,0,0,0.0,0,5,0,50.3,66.8,0,18,0.0,0,48,5,100.0,48,85.4,8,14.8,0,60,15,3.0,12.0,1.25
Ito Smith,45932,HB,SO MISS,13,54,0,296,0,-2.5,3,95.0,,0,0,0.0,0,9,0,99.9,95.0,0,33,7.3,4,55,19,92.7,51,125.0,20,37.0,1,200,249,13.1,10.5,3.92,0.1,1,87.5,,0,0,12.5,1,2,0,81.7,65.6,0,28,2.4,1,41,7,95.1,39,131.8,8,14.8,1,49,43,6.1,7.0,1.26
Jeremy Sprinkle,11909,TE,ARKANSAS,12,54,0,111,0,-4.0,0,100.0,,0,0,0.0,0,0,0,90.0,63.9,0,5,43.6,17,39,3,56.4,22,84.7,3,5.6,0,13,25,8.3,4.3,0.59,13.8,0,53.8,,0,0,0.0,0,5,0,75.2,72.2,1,24,3.9,3,76,7,88.2,67,84.6,13,24.1,2,94,38,5.4,13.4,1.4
Terian Goree,47805,WR,N TEXAS,10,53,0,251,0,-1.6,0,100.0,,0,0,0.0,0,1,1,94.5,43.3,0,17,0.0,0,34,7,100.0,34,85.7,7,13.2,0,32,43,6.1,4.6,0.94,,0,,,0,0,,0,0,0,90.2,59.2,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Colby Pearson,47993,WR,BYU,13,53,0,128,0,,0,,,0,0,,0,0,0,,46.9,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,8.2,1,83.3,,0,0,0.0,0,5,0,66.8,65.0,0,12,0.0,0,35,5,91.4,32,130.6,6,11.3,1,35,8,1.6,7.0,1.09
Jamal Morrow,45773,HB,WASH STATE,13,53,0,341,0,-3.1,2,100.0,,0,0,0.0,0,3,0,98.1,91.9,0,45,0.0,0,33,13,97.0,32,123.7,13,24.5,1,98,138,10.6,7.5,3.06,9.5,0,100.0,,0,0,0.0,0,1,0,90.3,86.0,0,53,6.7,1,15,2,86.7,13,118.8,2,3.8,0,54,35,17.5,27.0,4.15
Tony Stevens,12143,WR,AUBURN,11,53,0,115,0,0.0,0,100.0,,0,0,0.0,0,2,0,92.6,62.4,0,19,0.0,0,30,5,96.7,29,112.5,5,9.4,0,55,55,11.0,11.0,1.9,18.8,1,41.7,,0,0,28.6,2,4,0,65.2,77.5,1,48,0.0,0,35,5,97.1,34,79.2,12,22.6,2,108,42,8.4,21.6,3.18
Jared Cornelius,47451,WR,ARKANSAS,11,53,0,111,0,-2.3,0,100.0,,0,0,0.0,0,0,0,90.0,49.1,0,2,0.0,0,21,3,100.0,21,79.2,3,5.7,0,0,7,2.3,0.0,0.0,11.6,2,63.6,,0,0,3.4,1,18,0,75.6,78.5,5,57,0.0,0,182,28,92.9,169,72.1,44,83.0,2,437,140,5.0,15.6,2.59
Trever Ryen,47535,WR,IOWA STATE,11,53,0,193,0,-2.8,2,100.0,,0,0,0.0,0,3,0,99.9,79.1,0,32,0.0,0,36,16,91.7,33,99.0,16,30.2,0,124,169,10.6,7.8,3.76,10.3,3,68.3,,0,0,9.7,3,12,0,75.7,61.2,1,44,0.0,0,207,28,93.7,194,95.2,41,77.4,2,296,153,5.5,10.6,1.53
Dorian Leonard,30560,WR,TEXAS,11,53,0,311,0,-1.0,1,100.0,,0,0,0.0,0,0,0,86.7,45.4,0,6,0.0,0,21,2,100.0,21,85.4,2,3.8,0,9,11,5.5,4.5,0.43,,0,,,0,0,,0,0,0,50.5,60.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Mikah Holder,27203,WR,S DIEGO ST,13,53,0,284,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,18.2,1,46.2,,0,0,14.3,1,6,0,30.4,63.4,1,33,0.0,0,70,6,97.1,68,69.4,13,24.5,1,110,30,5.0,18.3,1.62
Deandre Goolsby,47133,TE,FLORIDA,13,53,0,163,0,,0,,,0,0,,0,0,0,,37.0,0,0,38.5,15,39,0,59.0,23,0.0,0,0.0,0,0,0,,,0.0,8.2,0,60.0,,0,0,0.0,0,3,0,90.6,56.1,0,25,1.9,2,107,9,94.4,101,94.3,15,28.3,1,72,22,2.4,8.0,0.71
Ricky Seals-Jones,12020,WR,TEXAS A&M,11,53,0,312,0,-2.0,0,66.7,,0,0,33.3,1,1,0,12.9,41.9,0,6,3.0,1,33,2,93.9,31,72.9,3,5.7,0,11,14,7.0,5.5,0.35,9.9,5,52.3,,0,0,4.2,1,15,1,63.0,53.0,1,37,0.3,1,312,23,95.5,298,67.6,44,83.0,1,252,97,4.2,11.0,0.85
Chaz Anderson,47973,WR,BOISE ST,13,53,0,120,0,-2.8,2,100.0,,0,0,0.0,0,2,0,91.4,56.0,0,14,0.0,0,50,4,98.0,49,106.3,4,7.5,0,38,49,12.3,9.5,0.78,25.8,1,50.0,,0,0,0.0,0,2,0,27.6,53.7,0,32,0.0,0,48,2,95.8,46,94.8,4,7.5,0,49,20,10.0,24.5,1.07
Xavier Brown,48031,WR,LA MONROE,12,52,0,209,0,-0.2,1,80.0,,0,0,20.0,1,2,1,29.3,46.5,0,32,0.0,0,28,4,96.4,27,154.6,5,9.6,1,58,58,14.5,14.5,2.15,,0,,,0,0,,0,0,0,61.7,63.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Ajalen Holley,47699,WR,LA MONROE,12,52,0,209,0,-3.4,1,100.0,,0,0,0.0,0,1,0,94.5,52.1,0,7,0.0,0,41,7,97.6,40,81.0,7,13.5,0,24,48,6.9,3.4,0.6,9.2,1,65.3,,0,0,3.0,1,14,0,85.2,64.6,1,30,0.0,0,235,32,97.0,228,79.0,49,94.2,1,284,104,3.3,8.9,1.25
Darnell Mooney,48236,WR,TULANE,12,52,0,319,0,-2.7,1,100.0,,0,0,0.0,0,1,0,90.0,70.3,0,19,0.0,0,8,3,100.0,8,90.3,3,5.8,0,17,25,8.3,5.7,2.13,11.1,0,37.5,,0,0,0.0,0,2,0,53.1,62.8,0,10,0.0,0,29,3,96.6,28,46.9,8,15.4,0,26,3,1.0,8.7,0.93
Deante Burton,47970,WR,KANSAS ST,13,52,0,199,0,1.3,0,75.0,,0,0,25.0,1,2,0,22.1,46.0,0,37,0.0,0,46,3,97.8,45,116.7,4,7.7,0,51,46,15.3,17.0,1.13,13.2,0,40.0,,0,0,33.3,1,1,0,53.0,59.2,0,37,0.0,0,58,2,94.8,55,72.9,5,9.6,0,45,40,20.0,22.5,0.82
Kendall Sanders,47807,WR,ARK STATE,13,52,0,113,0,-1.8,1,91.7,,0,0,0.0,0,4,0,97.1,84.9,0,41,0.0,0,31,11,100.0,31,122.6,12,23.1,1,81,107,9.7,7.4,2.61,5.7,1,80.0,,0,0,0.0,0,3,0,70.3,71.1,0,41,0.0,0,29,8,100.0,29,129.6,10,19.2,1,71,87,10.9,8.9,2.45
Kylen Granson,40630,WR,RICE,8,52,0,275,0,-0.8,3,92.3,,0,0,7.7,1,6,0,72.2,69.2,0,50,0.0,0,33,12,100.0,33,134.3,13,25.0,1,131,139,11.6,10.9,3.97,5.9,3,64.0,,0,0,11.1,4,19,0,59.4,58.9,1,50,0.0,0,224,32,93.3,209,92.0,50,96.2,2,379,208,6.5,11.8,1.81
