player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Zakhari Franklin,97620,WR,UTSA,9,57,0,331,0,-0.6,6,100.0,,0,0,0.0,0,3,0,96.5,95.5,0,65,0.0,0,21,9,90.5,19,118.8,9,15.8,0,130,135,15.0,14.4,6.84,8.3,7,73.3,0.0,0,1,4.3,1,13,0,78.2,75.7,1,65,0.0,0,97,22,96.9,94,106.7,30,52.6,2,253,171,7.8,11.5,2.69
Thaddeus Moss,47191,TE,LSU,14,57,0,211,0,-1.0,1,100.0,,0,0,0.0,0,0,0,86.7,47.4,0,5,5.9,2,34,2,94.1,32,85.4,2,3.5,0,9,11,5.5,4.5,0.28,10.3,0,81.3,33.3,1,3,0.0,0,10,0,94.4,57.6,1,62,0.0,0,116,13,96.6,112,113.5,16,28.1,1,229,104,8.0,17.6,2.04
Boogie Knight,78211,WR,AKRON,12,57,0,102,0,-3.6,1,71.4,,0,0,16.7,1,2,0,46.4,64.9,0,12,0.0,0,29,5,93.1,27,78.3,7,12.3,0,28,48,9.6,5.6,1.04,7.6,8,58.5,20.0,1,5,8.8,3,17,0,65.6,61.7,5,39,0.0,0,321,31,95.3,306,43.3,53,93.0,0,404,225,7.3,13.0,1.32
Daylon Charlot,13641,WR,KANSAS,12,57,0,198,0,-2.0,2,100.0,,0,0,0.0,0,0,0,90.0,51.1,0,5,0.0,0,34,3,100.0,34,79.2,3,5.3,0,-4,2,0.7,-1.3,-0.12,,0,,,0,0,,0,0,0,75.5,66.4,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0
Donovan Peoples-Jones,61439,WR,MICHIGAN,11,57,0,222,0,-3.5,2,83.3,,0,0,16.7,1,1,0,38.7,72.3,0,17,0.0,0,17,5,100.0,17,99.3,6,10.5,0,47,66,13.2,9.4,2.76,11.1,3,60.0,57.1,4,7,8.7,2,16,0,61.8,74.2,0,41,0.0,0,133,21,94.0,125,124.6,35,61.4,5,277,124,5.9,13.2,2.22
Lynn Bowden Jr.,61361,QB,KENTUCKY,13,57,0,202,0,-2.9,5,81.3,,0,0,13.3,2,2,3,47.4,45.7,0,11,0.0,0,43,13,62.8,27,81.8,16,28.1,0,58,97,7.5,4.5,2.15,11.1,8,53.5,40.0,2,5,14.8,4,12,2,40.1,60.2,2,39,0.7,1,142,23,93.0,132,54.3,43,75.4,0,279,130,5.7,12.1,2.11
Ronnie Rivers,57208,HB,FRESNO ST,12,56,0,169,0,-4.3,6,95.7,,0,0,4.3,1,9,1,91.7,91.9,0,23,0.0,0,63,22,96.8,61,95.5,23,41.1,0,159,258,11.7,7.2,2.61,-0.5,2,70.0,,0,0,0.0,0,1,0,87.5,76.8,0,8,0.0,0,26,7,96.2,25,74.2,10,17.9,0,33,46,6.6,4.7,1.32
Jackson Anthrop,41338,WR,PURDUE,12,56,0,273,0,-2.6,0,85.7,,0,0,0.0,0,4,0,97.6,66.2,0,15,0.0,0,46,12,97.8,45,90.8,14,25.0,0,81,117,9.8,6.8,1.8,5.7,3,64.0,16.7,1,6,8.6,3,16,0,71.5,53.4,3,38,0.0,0,340,32,95.9,326,61.8,50,89.3,1,297,154,4.8,9.3,0.91
Charleston Rambo,61569,WR,OKLAHOMA,14,56,0,261,0,-3.8,3,100.0,,0,0,0.0,0,4,0,98.1,68.4,0,16,0.0,0,34,12,97.1,33,117.7,12,21.4,1,67,112,9.3,5.6,2.03,10.7,3,100.0,100.0,3,3,0.0,0,11,0,91.6,78.0,0,74,1.5,1,65,16,90.8,59,118.8,16,28.6,0,321,150,9.4,20.1,5.44
Frank Darby,40988,WR,ARIZONA ST,13,55,0,110,0,-1.5,0,50.0,,0,0,0.0,0,0,0,81.5,37.2,0,2,0.0,0,55,1,98.2,54,56.3,2,3.6,0,2,4,4.0,2.0,0.04,24.7,0,0.0,0.0,0,1,,0,0,0,43.3,64.2,0,0,0.0,0,30,0,96.7,29,39.6,3,5.5,0,0,0,,,0.0
Kendrick Rogers,41228,WR,TEXAS A&M,13,55,0,312,0,,0,,,0,0,,0,0,0,,37.9,0,0,0.0,0,39,0,92.3,36,0.0,0,0.0,0,0,0,,,0.0,19.7,0,22.2,100.0,1,1,0.0,0,1,0,42.3,50.2,1,6,0.0,0,65,2,93.8,61,0.0,9,16.4,0,11,3,1.5,5.5,0.18
D.J. Matthews Jr.,61255,WR,FLORIDA ST,12,55,0,167,0,-4.0,4,100.0,,0,0,0.0,0,2,0,98.1,74.1,0,7,0.0,0,43,11,95.3,41,79.2,11,20.0,0,25,69,6.3,2.3,0.61,11.4,7,61.7,0.0,0,9,3.3,1,17,0,83.4,73.4,3,60,0.0,0,212,29,92.9,197,73.9,47,85.5,3,290,146,5.0,10.0,1.47
Sean Riley,47728,WR,SYRACUSE,12,55,0,304,0,-1.8,0,76.9,,0,0,9.1,1,3,0,65.9,49.2,0,35,0.0,0,59,10,98.3,58,94.4,13,23.6,0,88,105,10.5,8.8,1.52,5.6,2,63.0,0.0,0,7,8.1,3,11,0,59.7,44.8,1,35,0.3,1,368,34,94.8,349,73.4,54,98.2,1,264,157,4.6,7.8,0.76
B.J. Casteel,61133,WR,ARIZONA,12,55,0,109,0,-2.9,3,100.0,,0,0,0.0,0,9,0,99.9,85.8,0,18,0.0,0,58,25,100.0,58,89.0,25,45.5,0,134,207,8.3,5.4,2.31,3.2,5,80.8,60.0,3,5,0.0,0,19,0,94.7,61.8,1,56,0.0,0,308,42,97.4,300,108.1,52,94.5,3,377,314,7.5,9.0,1.26
Corey Sutton,61123,WR,APP STATE,9,55,0,108,0,-1.9,11,100.0,,0,0,0.0,0,3,1,97.6,69.6,0,23,0.0,0,41,12,100.0,41,88.2,12,21.8,0,62,85,7.1,5.2,1.51,11.4,6,70.0,50.0,1,2,0.0,0,5,0,80.1,67.9,0,27,0.0,0,30,7,96.7,29,100.8,10,18.2,0,97,51,7.3,13.9,3.34
Henry Ruggs III,61102,WR,ALABAMA,12,55,0,103,0,-3.0,0,100.0,,0,0,0.0,0,2,0,95.9,59.1,0,18,0.0,0,64,9,100.0,64,95.8,9,16.4,0,63,90,10.0,7.0,0.98,8.8,2,71.4,50.0,1,2,0.0,0,5,0,89.1,72.4,0,74,0.0,0,57,10,93.0,53,134.8,14,25.5,1,166,90,9.0,16.6,3.13
Mathew Sexton,26287,WR,E MICHIGAN,11,55,0,160,0,-2.6,1,100.0,,0,0,0.0,0,5,1,98.1,62.8,0,14,0.0,0,37,13,97.3,36,113.5,13,23.6,1,66,100,7.7,5.1,1.83,5.8,0,92.3,100.0,1,1,0.0,0,9,1,67.1,55.4,1,54,0.0,0,32,12,93.8,30,119.1,13,23.6,2,140,82,6.8,11.7,4.67
Spencer Tears,48319,WR,N ILLINOIS,12,55,0,254,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,44.2,0,-3,0.0,0,23,1,100.0,23,79.2,1,1.8,0,-3,0,0.0,-3.0,-0.13,8.8,0,80.0,100.0,1,1,0.0,0,2,0,36.6,55.7,0,23,0.0,0,29,4,100.0,29,140.4,5,9.1,1,41,9,2.3,10.3,1.41
Tarique Milton,61328,WR,IOWA STATE,13,55,0,193,0,-2.0,3,100.0,,0,0,0.0,0,1,0,86.7,68.5,0,40,3.7,1,27,2,96.3,26,158.3,2,3.6,1,46,50,25.0,23.0,1.77,15.2,2,60.0,42.9,3,7,20.0,3,9,0,42.0,64.7,0,73,1.0,1,99,12,98.0,97,137.5,20,36.4,2,373,197,16.4,31.1,3.85
Aaron Young,26090,WR,DUKE,12,54,0,154,0,-0.5,0,100.0,100.0,1,1,0.0,0,1,0,91.4,45.8,0,8,0.0,0,50,4,98.0,49,81.3,4,7.4,0,14,16,4.0,3.5,0.29,10.0,0,66.7,33.3,1,3,0.0,0,4,0,64.3,59.2,0,18,0.0,0,70,8,97.1,68,85.4,12,22.2,0,80,24,3.0,10.0,1.18
Amad Anderson Jr.,84380,WR,PURDUE,12,54,0,273,0,-1.8,2,100.0,,0,0,0.0,0,0,1,91.4,36.2,0,9,0.0,0,47,4,100.0,47,81.3,4,7.4,0,14,21,5.3,3.5,0.3,10.0,4,57.1,,0,0,20.0,1,3,0,58.9,56.2,0,23,0.0,0,65,4,95.4,62,79.5,7,13.0,0,50,25,6.3,12.5,0.81
Brandon Smith,61327,WR,IOWA,9,54,0,192,0,-2.5,1,100.0,,0,0,0.0,0,0,0,86.7,48.7,0,5,0.0,0,17,2,100.0,17,79.2,2,3.7,0,6,11,5.5,3.0,0.35,8.5,0,100.0,100.0,1,1,0.0,0,2,0,81.3,75.2,0,11,0.0,0,21,2,100.0,21,110.4,2,3.7,0,21,4,2.0,10.5,1.0
Drake London,86519,WR,USC,13,54,0,326,0,0.2,3,100.0,,0,0,0.0,0,3,0,92.6,61.0,0,18,0.0,0,55,5,100.0,55,114.2,5,9.3,0,57,56,11.2,11.4,1.04,8.9,13,71.2,40.0,4,10,5.1,2,22,0,73.8,66.4,5,46,0.0,0,353,37,95.2,336,85.5,52,96.3,3,555,239,6.5,15.0,1.65
Andre Baccellia,47901,WR,WASHINGTON,13,54,0,340,0,-3.3,2,70.0,0.0,0,1,22.2,2,4,0,21.8,51.0,0,14,0.0,0,44,7,95.5,42,107.1,10,18.5,1,32,55,7.9,4.6,0.76,3.8,2,63.2,,0,0,20.0,3,6,0,36.5,55.3,0,35,0.0,0,74,12,98.6,73,97.9,19,35.2,1,117,83,6.9,9.8,1.6
Jamarye Joiner,82071,WR,ARIZONA,12,54,0,109,0,-1.5,3,100.0,,0,0,0.0,0,1,1,91.4,43.8,0,14,0.0,0,56,4,98.2,55,100.0,4,7.4,0,32,38,9.5,8.0,0.58,13.5,7,64.2,33.3,2,6,8.1,3,26,1,70.7,69.4,1,48,0.0,0,342,34,96.8,331,122.5,53,98.1,5,552,182,5.4,16.2,1.67
Trey McBride,75916,TE,COLO STATE,12,54,0,144,0,-1.3,0,100.0,,0,0,0.0,0,3,0,93.6,47.3,0,22,9.2,6,65,6,87.7,57,135.4,6,11.1,1,42,50,8.3,7.0,0.74,9.3,3,83.9,87.5,7,8,3.7,1,16,0,88.5,76.8,2,29,1.3,2,159,26,93.7,149,90.2,31,57.4,1,295,67,2.6,11.3,1.98
Jonathan Nance,61142,WR,MISSOURI,12,54,0,229,0,0.0,0,50.0,,0,0,50.0,1,1,0,0.0,37.6,0,8,0.0,0,53,1,98.1,52,60.4,2,3.7,0,8,8,8.0,8.0,0.15,10.8,0,50.0,50.0,1,2,0.0,0,1,0,76.3,58.1,0,13,0.0,0,58,5,96.6,56,62.1,10,18.5,0,44,5,1.0,8.8,0.79
Freddie Swain,26448,WR,FLORIDA,12,54,0,163,0,-2.8,2,92.3,,0,0,0.0,0,6,0,97.6,89.4,0,21,0.0,0,41,12,100.0,41,129.8,13,24.1,1,117,149,12.4,9.8,2.85,8.1,6,68.8,25.0,2,8,2.9,1,24,1,91.3,80.0,3,64,0.0,0,221,33,93.7,207,105.8,48,88.9,5,435,261,7.9,13.2,2.1
Geraud Sanders,61094,WR,AIR FORCE,13,54,0,101,0,,0,,,0,0,,0,0,0,,52.4,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,16.1,0,70.0,50.0,1,2,12.5,1,7,0,57.3,93.0,0,46,0.0,0,21,7,95.2,20,145.8,10,18.5,1,154,47,6.7,22.0,7.7
Simi Fehoko,84424,WR,STANFORD,12,54,0,300,0,,0,,,0,0,,0,0,0,,39.1,0,0,0.0,0,32,0,96.9,31,0.0,0,0.0,0,0,0,,,0.0,20.3,1,54.5,33.3,2,6,7.7,1,11,0,67.4,67.1,0,79,0.0,0,134,12,91.8,123,129.9,22,40.7,2,304,101,8.4,25.3,2.47
Jeremiah Haydel,61719,WR,TEXAS ST,11,54,0,314,0,,0,,,0,0,,0,0,0,,32.1,0,0,1.3,1,75,0,96.0,72,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,69.7,54.6,0,0,0.0,0,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0
Caleb Repp,34839,TE,UTAH ST,12,54,0,329,0,-3.0,0,75.0,,0,0,0.0,0,2,0,90.0,55.7,0,13,6.8,3,44,3,90.9,40,96.9,4,7.4,0,31,40,13.3,10.3,0.78,10.4,5,76.0,50.0,2,4,9.5,2,13,0,72.2,78.9,1,40,0.0,0,153,19,96.7,148,119.2,25,46.3,2,263,100,5.3,13.8,1.78
Dominic Christian,27646,WR,NEVADA,12,53,0,239,0,-3.3,0,100.0,,0,0,0.0,0,1,0,97.6,57.0,0,14,0.0,0,55,11,98.2,54,79.2,11,20.8,0,32,68,6.2,2.9,0.59,7.4,2,65.9,40.0,2,5,9.4,3,16,0,71.9,53.3,0,38,0.4,1,284,29,94.7,269,98.5,44,83.0,2,278,131,4.5,9.6,1.03
Chris Finke,33014,WR,NOTRE DAME,12,53,0,258,0,-2.0,2,100.0,,0,0,0.0,0,1,0,95.2,59.8,0,54,0.0,0,51,8,100.0,51,143.8,8,15.1,1,72,88,11.0,9.0,1.41,9.0,2,75.0,50.0,3,6,3.6,1,16,0,84.3,62.2,1,28,0.0,0,252,27,94.4,238,117.2,36,67.9,3,315,89,3.3,11.7,1.32
Tyrice Richie,100193,WR,N ILLINOIS,11,53,0,254,0,-3.8,5,86.7,,0,0,7.1,1,5,0,74.9,90.2,0,71,0.0,0,42,13,100.0,42,125.3,15,28.3,1,131,179,13.8,10.1,3.12,7.5,2,61.9,33.3,1,3,7.1,1,7,0,75.1,61.8,0,30,0.0,0,81,13,96.3,78,112.0,21,39.6,2,134,120,9.2,10.3,1.72
Jeremy Singleton,61289,WR,HOUSTON,12,53,0,182,0,-1.4,3,81.8,0.0,0,1,0.0,0,2,0,95.9,55.7,0,30,0.0,0,61,9,95.1,58,86.7,11,20.8,0,53,62,6.9,5.9,0.91,,0,,,0,0,,0,0,0,64.5,56.9,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0
Jaylen Erwin,98750,WR,UCLA,12,53,0,324,0,-3.1,3,100.0,100.0,1,1,0.0,0,3,0,97.1,79.0,0,13,0.0,0,22,11,100.0,22,84.8,11,20.8,0,48,82,7.5,4.4,2.18,12.4,0,50.0,33.3,1,3,0.0,0,3,0,77.6,55.8,0,38,0.0,0,53,4,98.1,52,76.6,8,15.1,0,63,8,2.0,15.8,1.21
Luke Whittemore,61736,WR,TROY,12,53,0,318,0,-2.0,1,100.0,,0,0,0.0,0,0,0,91.4,40.4,0,7,0.0,0,50,4,98.0,49,84.4,4,7.5,0,17,25,6.3,4.3,0.35,12.0,0,100.0,,0,0,0.0,0,1,0,68.8,61.1,0,14,0.0,0,16,1,100.0,16,118.8,1,1.9,0,14,2,2.0,14.0,0.88
La'Mical Perine,26408,HB,FLORIDA,13,53,0,163,0,-3.8,5,89.5,0.0,0,1,0.0,0,2,0,99.9,90.9,0,19,0.0,0,58,17,98.3,57,87.5,19,35.8,0,95,163,9.6,5.6,1.67,-2.8,1,80.0,0.0,0,1,0.0,0,1,0,89.1,69.6,0,10,0.0,0,16,4,93.8,15,84.2,5,9.4,0,21,31,7.8,5.3,1.4
Jimmy Marshall,61453,WR,MIDDLE TN,12,53,0,224,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,37.7,0,3,0.0,0,44,2,100.0,44,79.2,2,3.8,0,3,5,2.5,1.5,0.07,13.0,2,68.1,55.6,10,18,8.6,3,26,0,72.9,73.9,2,32,0.4,1,280,32,93.2,261,115.5,47,88.7,5,439,122,3.8,13.7,1.68
Eli Stove,40061,WR,AUBURN,13,53,0,115,0,-2.2,5,93.5,,0,0,0.0,0,10,0,99.9,95.1,0,27,0.0,0,63,29,100.0,63,105.1,31,58.5,1,206,268,9.2,7.1,3.27,1.7,2,71.9,50.0,1,2,4.2,1,9,0,77.5,61.3,0,27,0.0,0,114,23,97.4,111,85.9,32,60.4,0,184,215,9.3,8.0,1.66
Anthony Schwartz,84135,WR,AUBURN,12,53,0,115,0,-2.1,1,95.5,,0,0,0.0,0,9,1,99.9,92.4,0,19,0.0,0,30,21,96.7,29,98.1,22,41.5,0,166,212,10.1,7.9,5.72,3.3,0,91.3,100.0,2,2,4.5,1,11,0,86.1,73.0,0,28,0.0,0,68,21,95.6,65,115.4,23,43.4,1,189,162,7.7,9.0,2.91
Stephen Guidry,84308,WR,MISS STATE,12,53,0,227,0,-2.3,1,100.0,,0,0,0.0,0,2,0,90.0,58.1,0,11,0.0,0,34,3,97.1,33,95.8,3,5.7,0,21,28,9.3,7.0,0.64,20.1,1,37.5,0.0,0,1,25.0,1,2,0,58.1,64.7,1,18,0.0,0,25,3,88.0,22,12.0,8,15.1,0,35,12,4.0,11.7,1.59
Akilian Butler,47457,WR,BOISE ST,13,52,0,120,0,-2.3,3,100.0,,0,0,0.0,0,1,0,91.4,51.7,0,21,0.0,0,61,4,96.7,59,100.0,4,7.7,0,32,41,10.3,8.0,0.54,9.1,2,42.9,0.0,0,3,25.0,2,3,0,52.4,52.5,1,25,0.0,0,66,6,98.5,65,29.8,14,26.9,0,73,52,8.7,12.2,1.12
Justin Garrett,84486,WR,UTEP,12,52,0,330,0,,0,,,0,0,,0,0,0,,44.3,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,8.7,4,76.5,75.0,6,8,2.5,1,18,0,85.4,76.1,0,34,0.0,0,201,39,94.0,189,119.0,51,98.1,3,411,116,3.0,10.5,2.17
Griffin Hebert,61382,WR,LA TECH,13,52,0,208,0,-1.4,1,87.5,,0,0,0.0,0,0,0,94.5,43.6,1,8,0.0,0,72,7,98.6,71,45.3,8,15.4,0,35,46,6.6,5.0,0.49,13.0,2,58.8,20.0,1,5,6.3,2,19,0,70.9,65.2,0,70,0.6,2,360,30,93.6,337,134.2,51,98.1,6,537,217,7.2,17.9,1.59
Desmond Phillips,40244,WR,TOLEDO,12,52,0,316,0,-2.8,3,76.5,50.0,1,2,13.3,2,3,0,47.4,71.1,0,12,0.0,0,34,13,100.0,34,78.3,17,32.7,0,51,93,7.2,3.9,1.5,7.0,5,68.0,50.0,4,8,8.1,3,19,0,78.7,65.6,1,43,0.0,0,289,34,97.6,282,94.6,50,96.2,2,370,215,6.3,10.9,1.31
T.J. Simmons,47741,WR,W VIRGINIA,10,52,0,343,0,-3.2,1,100.0,,0,0,0.0,0,3,0,93.6,48.0,0,13,0.0,0,66,6,100.0,66,88.9,6,11.5,0,32,51,8.5,5.3,0.48,8.1,10,64.6,37.5,3,8,6.1,2,22,0,81.4,73.5,1,38,0.4,1,263,31,96.6,254,99.1,48,92.3,3,358,204,6.6,11.5,1.41
Eno Benjamin,57136,HB,ARIZONA ST,12,52,0,110,0,-3.8,2,75.0,0.0,0,1,7.7,1,0,1,72.2,30.2,0,12,1.6,1,61,12,96.7,59,77.1,16,30.8,0,43,90,7.5,3.6,0.73,-3.5,0,100.0,,0,0,0.0,0,0,0,85.3,63.8,0,2,0.0,0,8,2,87.5,7,79.2,2,3.8,0,0,7,3.5,0.0,0.0
Antwan Davis,61163,WR,BALL ST,12,51,0,117,0,-2.3,3,100.0,,0,0,0.0,0,3,0,90.0,74.1,0,21,0.0,0,29,3,100.0,29,118.8,3,5.9,0,40,47,15.7,13.3,1.38,10.9,3,66.7,0.0,0,2,0.0,0,7,0,91.3,64.5,1,27,0.0,0,68,8,91.2,62,93.4,12,23.5,1,123,56,7.0,15.4,1.98
Binjimen Victor,42198,WR,OHIO STATE,14,51,0,260,0,,0,,,0,0,,0,0,0,,42.7,0,0,0.0,0,17,0,100.0,17,0.0,0,0.0,0,0,0,,,0.0,25.6,1,60.0,66.7,2,3,0.0,0,3,0,83.0,88.0,0,60,0.0,0,32,3,100.0,32,143.8,5,9.8,2,117,44,14.7,39.0,3.66
Ardell Brown,98728,WR,UCONN,11,51,0,146,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,52.7,0,15,0.0,0,26,1,92.3,24,118.8,1,2.0,0,15,17,17.0,15.0,0.63,26.5,0,50.0,,0,0,0.0,0,1,0,77.6,69.5,0,19,0.0,0,21,1,100.0,21,83.3,2,3.9,0,19,0,0.0,19.0,0.9
Osirus Mitchell,42344,WR,MISS STATE,13,51,0,227,0,,0,,,0,0,,0,0,0,,41.1,0,0,0.0,0,25,0,100.0,25,0.0,0,0.0,0,0,0,,,0.0,16.0,3,66.7,0.0,0,1,0.0,0,3,0,78.1,68.7,0,31,0.0,0,45,4,95.6,43,146.5,6,11.8,1,71,21,5.3,17.8,1.65
Samuel Emilus,75926,WR,UMASS,12,51,0,216,0,-1.4,0,71.4,,0,0,28.6,2,1,0,12.8,42.7,0,10,0.0,0,46,5,97.8,45,123.2,7,13.7,1,37,46,9.2,7.4,0.82,6.8,1,41.7,0.0,0,4,28.6,2,1,0,36.3,53.5,0,10,0.0,0,67,5,94.0,63,49.3,12,23.5,0,26,29,5.8,5.2,0.41
Xavier Gaines,40094,WR,MARSHALL,13,51,0,214,0,-3.0,2,90.0,,0,0,0.0,0,3,0,95.9,94.0,0,11,0.0,0,37,9,97.3,36,86.3,10,19.6,0,47,73,8.1,5.2,1.31,13.7,4,51.7,0.0,0,4,11.8,2,7,1,54.0,63.2,1,43,0.0,0,188,15,92.0,173,79.8,29,56.9,2,181,91,6.1,12.1,1.05
Dalton Rigdon,61729,WR,TEXAS TECH,10,51,0,315,0,-2.0,2,85.7,,0,0,10.0,2,7,0,65.0,86.1,0,49,0.0,0,56,18,98.2,55,117.3,21,41.2,1,175,212,11.8,9.7,3.18,8.0,3,66.7,75.0,3,4,5.6,2,18,0,73.0,64.9,2,81,0.0,0,252,34,94.8,239,114.3,51,100.0,5,493,317,9.3,14.5,2.06
Juwan Johnson,28305,WR,OREGON,10,51,0,264,0,-2.3,2,100.0,,0,0,0.0,0,1,0,91.4,47.3,0,24,0.0,0,45,4,100.0,45,88.5,4,7.8,0,21,30,7.5,5.3,0.47,9.3,1,28.6,0.0,0,3,60.0,3,0,0,25.9,59.8,0,8,0.0,0,27,2,100.0,27,39.6,7,13.7,0,16,11,5.5,8.0,0.59
Kendall Parham,84458,WR,UAB,13,51,0,321,0,-3.2,2,80.0,,0,0,20.0,1,1,0,29.3,47.7,0,14,0.0,0,23,4,100.0,23,80.8,5,9.8,0,17,29,7.3,4.3,0.74,14.1,7,53.1,57.1,4,7,21.2,7,21,0,20.9,60.9,5,67,0.0,0,238,26,96.6,230,93.0,49,96.1,6,549,199,7.7,21.1,2.39
Tony Poljan,40148,TE,C MICHIGAN,12,50,0,134,0,-1.5,1,100.0,,0,0,0.0,0,2,1,91.4,49.2,0,6,13.2,5,38,4,81.6,31,79.2,4,8.0,0,5,11,2.8,1.3,0.16,10.5,1,71.4,100.0,1,1,0.0,0,7,0,86.8,65.5,0,38,1.8,2,112,10,93.8,105,113.7,14,28.0,0,181,79,7.9,18.1,1.72
Zak Simon,52117,WR,UMASS,12,50,0,216,0,-2.3,0,75.0,,0,0,0.0,0,0,0,90.0,45.1,0,7,0.0,0,26,3,96.2,25,77.1,4,8.0,0,10,17,5.7,3.3,0.4,26.3,0,25.0,0.0,0,1,0.0,0,1,0,64.2,65.1,0,38,0.0,0,16,1,100.0,16,66.7,4,8.0,0,38,2,2.0,38.0,2.38
Kyle Markway,36419,TE,S CAROLINA,12,50,0,289,0,0.5,0,50.0,,0,0,0.0,0,1,0,81.5,37.9,0,19,7.7,6,78,1,92.3,72,83.3,2,4.0,0,19,19,19.0,19.0,0.26,9.3,1,58.6,40.0,2,5,5.6,1,10,0,80.1,55.1,1,22,0.0,0,222,17,96.8,215,85.1,29,58.0,2,178,54,3.2,10.5,0.83
Kwamie Lassiter II,23226,WR,KANSAS,11,50,0,198,0,-3.6,0,100.0,,0,0,0.0,0,1,0,92.6,66.5,0,12,0.0,0,13,5,100.0,13,79.2,5,10.0,0,6,24,4.8,1.2,0.46,7.9,4,72.1,50.0,4,8,11.4,4,13,0,60.7,65.1,1,36,0.0,0,178,31,94.9,169,91.2,43,86.0,1,320,179,5.8,10.3,1.89
Cheyenne O'Grady,36344,TE,ARKANSAS,7,50,0,111,0,-1.8,2,100.0,,0,0,0.0,0,1,0,95.2,88.1,0,10,0.0,0,28,8,100.0,28,85.4,8,16.0,0,36,50,6.3,4.5,1.29,7.9,4,76.5,66.7,2,3,0.0,0,8,0,76.9,74.6,1,45,0.9,1,113,13,92.0,104,100.4,17,34.0,1,161,79,6.1,12.4,1.55
Jacquez Sloan,61821,WR,W KENTUCKY,13,50,0,346,0,-3.5,3,100.0,,0,0,0.0,0,1,0,98.1,78.8,0,9,0.0,0,32,13,100.0,32,83.0,13,26.0,0,51,96,7.4,3.9,1.59,13.5,2,54.5,,0,0,14.3,1,1,0,87.4,71.4,0,14,0.0,0,27,6,96.3,26,61.9,11,22.0,0,38,37,6.2,6.3,1.46
Demetris Robertson,38547,WR,GEORGIA,13,50,0,173,0,-3.3,1,100.0,,0,0,0.0,0,2,0,95.2,92.0,0,28,0.0,0,14,8,100.0,14,100.5,8,16.0,0,65,91,11.4,8.1,4.64,12.3,2,58.1,50.0,2,4,7.4,2,13,0,83.7,65.3,0,33,0.0,0,238,25,91.2,217,99.2,43,86.0,3,262,80,3.2,10.5,1.21
Taye Barber,78107,WR,TCU,9,50,0,305,0,-1.3,2,91.7,,0,0,0.0,0,3,0,97.6,71.2,0,13,0.0,0,27,11,92.6,25,87.5,12,24.0,0,60,73,6.6,5.5,2.4,15.1,2,56.5,25.0,2,8,3.7,1,13,0,79.7,65.8,2,51,0.0,0,234,26,97.0,227,62.2,46,92.0,0,344,84,3.2,13.2,1.52
Art Thompkins,32905,HB,UCONN,12,50,0,146,0,-3.3,5,86.4,,0,0,5.0,1,4,0,90.0,95.5,0,33,0.0,0,36,19,94.4,34,90.9,22,44.0,0,128,197,10.4,6.7,3.76,-1.0,2,66.7,,0,0,20.0,1,1,0,78.7,78.1,0,33,0.0,0,16,4,93.8,15,93.8,6,12.0,0,52,62,15.5,13.0,3.47
Rashad Medaris,32782,WR,CINCINNATI,14,50,0,138,0,-2.0,0,71.4,,0,0,28.6,2,0,0,12.8,32.5,0,3,0.0,0,37,5,100.0,37,74.1,7,14.0,0,4,14,2.8,0.8,0.11,15.0,1,48.9,25.0,3,12,11.5,3,17,0,58.2,59.1,1,75,0.0,0,317,23,95.3,302,76.7,47,94.0,2,322,105,4.6,14.0,1.07
