player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Ontaria Wilson,55894,WR,FLORIDA ST,9,41,0,167,0,-2.8,3,84.6,,0,0,8.3,1,4,1,69.2,63.9,0,17,0.0,0,45,11,97.8,44,88.1,13,31.7,0,67,100,9.1,6.1,1.52,8.8,3,66.7,,0,0,11.1,1,3,0,71.7,58.6,2,58,0.0,0,50,8,94.0,47,55.9,12,29.3,0,109,79,9.9,13.6,2.32
Travell Harris,61810,WR,WASH STATE,4,41,0,341,0,-2.7,6,100.0,,0,0,0.0,0,3,0,90.0,94.2,0,28,0.0,0,11,3,90.9,10,118.8,3,7.3,0,53,61,20.3,17.7,5.3,9.0,8,70.7,75.0,3,4,9.4,3,16,1,64.7,67.7,2,29,0.0,0,179,29,96.1,172,91.4,41,100.0,2,339,126,4.3,11.7,1.97
Isaiah McKoy,78160,WR,KENT STATE,4,41,0,201,0,-0.5,1,100.0,,0,0,0.0,0,1,0,91.4,66.6,0,10,0.0,0,21,4,95.2,20,90.6,4,9.8,0,23,25,6.3,5.8,1.15,25.0,0,0.0,,0,0,,0,0,0,39.3,70.9,0,0,0.0,0,13,0,84.6,11,39.6,4,9.8,0,0,0,,,0.0
Sean Ryan,78030,WR,W VIRGINIA,9,41,0,343,0,-2.3,1,85.7,,0,0,0.0,0,3,0,93.6,65.4,0,13,0.0,0,35,6,97.1,34,93.5,7,17.1,0,45,59,9.8,7.5,1.32,10.0,0,33.3,0.0,0,1,0.0,0,1,0,86.2,60.3,0,15,0.0,0,14,1,92.9,13,50.7,3,7.3,0,15,10,10.0,15.0,1.15
Nick Muse,61079,TE,S CAROLINA,10,40,0,289,0,-2.0,1,100.0,,0,0,0.0,0,0,0,81.5,29.7,0,4,5.4,3,56,1,94.6,53,83.3,1,2.5,0,4,6,6.0,4.0,0.08,12.1,0,76.5,100.0,2,2,0.0,0,7,0,69.2,68.1,0,25,0.8,1,122,13,97.5,119,101.8,17,42.5,0,147,30,2.3,11.3,1.24
CJ Lewis,61173,WR,BOSTON COL,10,40,0,121,0,,0,,,0,0,,0,0,0,,40.6,0,0,0.0,0,37,0,100.0,37,0.0,0,0.0,0,0,0,,,0.0,13.0,0,0.0,,0,0,,0,0,0,63.3,61.5,0,0,0.0,0,28,0,89.3,25,39.6,2,5.0,0,0,0,,,0.0
Ihmir Smith-Marsette,61324,WR,IOWA,7,40,0,192,0,-1.3,0,100.0,,0,0,0.0,0,2,0,91.4,70.6,0,14,0.0,0,20,4,95.0,19,139.6,4,10.0,1,32,37,9.3,8.0,1.68,10.8,0,66.7,,0,0,20.0,2,6,0,64.4,60.8,1,53,0.0,0,43,8,90.7,39,106.9,12,30.0,4,128,53,6.6,16.0,3.28
E.J. Williams,122164,WR,CLEMSON,12,40,0,140,0,-3.7,1,100.0,,0,0,0.0,0,0,0,90.0,50.3,0,6,0.0,0,52,3,100.0,52,79.2,3,7.5,0,3,14,4.7,1.0,0.06,8.4,0,100.0,100.0,1,1,0.0,0,3,0,91.7,72.7,0,32,0.0,0,22,5,95.5,21,114.2,5,12.5,0,57,15,3.0,11.4,2.71
Brandon Smith,61327,WR,IOWA,8,40,0,192,0,-0.8,0,50.0,,0,0,50.0,2,1,0,0.0,35.6,0,13,0.0,0,25,2,96.0,24,59.4,4,10.0,0,15,15,7.5,7.5,0.63,,0,,,0,0,,0,0,0,35.3,57.9,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0
Jaylon Redd,61586,WR,OREGON,7,40,0,264,0,-1.1,1,66.7,,0,0,33.3,4,3,0,0.9,53.2,0,12,0.0,0,39,8,100.0,39,98.6,12,30.0,1,38,45,5.6,4.8,0.97,9.1,1,62.2,66.7,2,3,17.9,5,13,0,27.5,65.1,2,57,0.5,1,186,23,95.7,178,62.0,37,92.5,0,272,126,5.5,11.8,1.53
Ryan O'Keefe,101139,WR,UCF,10,40,0,323,0,-1.1,4,80.0,,0,0,20.0,2,5,0,25.7,78.4,0,93,0.0,0,34,8,100.0,34,152.1,10,25.0,1,176,187,23.4,22.0,5.18,15.3,5,51.3,28.6,2,7,16.7,4,15,0,39.5,55.7,0,93,0.0,0,226,20,92.5,209,112.2,39,97.5,3,391,226,11.3,19.6,1.87
Kevin Shaa,84250,WR,LIBERTY,11,40,0,206,0,-2.0,1,100.0,,0,0,0.0,0,0,0,81.5,42.1,0,4,0.0,0,24,1,95.8,23,83.3,1,2.5,0,4,6,6.0,4.0,0.17,18.0,0,0.0,0.0,0,1,100.0,1,0,0,55.3,67.4,0,0,0.0,0,11,0,90.9,10,39.6,2,5.0,0,0,0,,,0.0
Jacob Copeland,84176,WR,FLORIDA,11,40,0,163,0,-1.0,1,100.0,,0,0,0.0,0,0,0,81.5,37.1,0,6,0.0,0,41,1,97.6,40,91.7,1,2.5,0,6,7,7.0,6.0,0.15,17.9,1,40.0,0.0,0,1,20.0,1,4,0,45.4,58.9,0,40,0.7,1,136,4,91.2,124,84.6,10,25.0,0,118,34,8.5,29.5,0.95
James Mitchell,77885,TE,VA TECH,9,40,0,337,0,-3.9,1,100.0,,0,0,0.0,0,5,0,95.9,87.2,0,17,13.9,5,36,9,86.1,31,94.0,9,22.5,0,59,94,10.4,6.6,1.9,12.1,1,50.0,37.5,3,8,20.0,2,5,0,59.5,71.8,2,39,0.0,0,76,8,93.4,71,77.1,16,40.0,2,128,59,7.4,16.0,1.8
Braden Galloway,77891,TE,CLEMSON,12,40,0,140,0,-2.7,2,100.0,,0,0,0.0,0,4,0,93.6,72.0,0,24,8.2,5,61,6,90.2,55,150.7,6,15.0,1,64,80,13.3,10.7,1.16,12.5,1,61.9,20.0,1,5,7.1,1,7,1,73.1,57.5,0,27,0.7,1,149,13,95.3,142,86.8,21,52.5,0,167,46,3.5,12.8,1.18
Tre Odoms-Dukes,39900,WR,USF,9,40,0,327,0,-2.0,0,100.0,,0,0,0.0,0,0,0,86.7,44.7,0,6,0.0,0,23,2,100.0,23,81.3,2,5.0,0,7,11,5.5,3.5,0.3,,0,,,0,0,,0,0,0,77.1,69.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Justin Shorter,84376,WR,FLORIDA,12,39,0,163,0,-1.3,2,100.0,,0,0,0.0,0,0,1,95.2,48.9,0,11,0.0,0,18,8,100.0,18,90.1,8,20.5,0,45,55,6.9,5.6,2.5,19.0,1,66.7,50.0,1,2,33.3,2,3,0,50.8,58.0,0,46,0.0,0,41,4,97.6,40,148.6,6,15.4,2,74,18,4.5,18.5,1.85
Barrett Banister,61465,WR,MISSOURI,10,39,0,229,0,,0,,,0,0,,0,0,0,,40.0,0,0,0.0,0,23,0,100.0,23,0.0,0,0.0,0,0,0,,,0.0,10.1,0,78.1,75.0,3,4,3.8,1,13,0,82.7,62.8,1,28,0.0,0,197,25,94.9,187,85.2,32,82.1,0,242,65,2.6,9.7,1.29
Jake Bailey,72158,WR,RICE,5,39,0,275,0,-1.7,1,100.0,,0,0,0.0,0,2,0,90.0,68.0,0,35,0.0,0,22,3,95.5,21,118.8,3,7.7,0,46,51,17.0,15.3,2.19,10.9,3,61.5,33.3,1,3,0.0,0,6,0,88.9,72.4,1,35,0.0,0,59,8,98.3,58,57.2,13,33.3,0,112,57,7.1,14.0,1.93
Tyler Badie,83714,HB,MISSOURI,10,39,0,229,0,-3.1,1,87.5,,0,0,0.0,0,4,0,95.2,97.3,0,27,0.0,0,26,7,96.2,25,103.6,8,20.5,0,71,94,13.4,10.1,2.84,-4.0,0,100.0,,0,0,0.0,0,2,0,79.4,79.9,0,10,0.0,0,12,4,100.0,12,92.7,4,10.3,0,25,41,10.3,6.3,2.08
Roger Carter,55200,TE,GA STATE,10,39,0,175,0,-1.8,0,80.0,0.0,0,1,0.0,0,0,0,91.4,41.6,0,6,5.7,2,35,4,94.3,33,79.2,5,12.8,0,12,20,5.0,3.0,0.36,8.8,2,73.3,75.0,3,4,8.3,1,6,0,78.1,74.2,1,26,0.0,0,78,11,98.7,77,69.6,15,38.5,0,123,40,3.6,11.2,1.6
Trevis Graham ,102925,WR,TEXAS ST,12,39,0,314,0,-2.0,1,100.0,100.0,1,1,0.0,0,1,0,90.0,48.9,0,15,0.0,0,51,3,100.0,51,125.7,3,7.7,1,14,20,6.7,4.7,0.27,,0,,,0,0,,0,0,0,84.0,61.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Peter LeBlanc,97814,WR,LA LAFAYET,10,39,0,207,0,-2.2,0,100.0,,0,0,0.0,0,0,0,93.6,62.2,0,9,0.0,0,21,6,95.2,20,79.2,6,15.4,0,16,29,4.8,2.7,0.8,20.0,0,72.7,25.0,1,4,11.1,1,6,0,44.6,72.4,0,78,0.0,0,29,8,100.0,29,145.1,11,28.2,1,202,56,7.0,25.3,6.97
Quintin Morris,61182,TE,BOWL GREEN,5,39,0,122,0,-2.5,1,83.3,,0,0,16.7,1,2,0,52.6,83.8,0,16,0.0,0,12,5,83.3,10,92.4,6,15.4,0,37,48,9.6,7.4,3.7,12.8,1,47.1,0.0,0,2,11.1,1,4,0,30.5,62.5,2,53,0.0,0,60,8,93.3,56,30.9,17,43.6,0,119,58,7.3,14.9,2.13
Nykeim Johnson,61692,WR,SYRACUSE,11,38,0,304,0,-2.3,0,75.0,100.0,1,1,14.3,1,2,0,46.4,45.7,0,9,0.0,0,38,6,100.0,38,77.1,8,21.1,0,12,31,5.2,2.0,0.32,11.0,0,54.1,37.5,3,8,9.1,2,8,0,69.7,55.9,2,83,0.0,0,308,20,95.8,295,86.7,37,97.4,3,311,149,7.5,15.6,1.05
Ja'Lynn Polk,123153,WR,TEXAS TECH,10,38,0,315,0,-2.3,3,100.0,,0,0,0.0,0,3,1,97.6,60.9,0,26,0.0,0,43,12,95.3,41,92.4,12,31.6,0,74,101,8.4,6.2,1.8,,0,,,0,0,,0,0,0,92.1,59.8,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Tamorrion Terry,61258,WR,FLORIDA ST,5,38,0,167,0,-3.4,1,100.0,,0,0,0.0,0,0,0,92.6,60.0,0,9,0.0,0,33,5,97.0,32,85.8,5,13.2,0,23,40,8.0,4.6,0.72,14.5,0,75.0,100.0,1,1,0.0,0,1,0,78.1,67.5,0,30,0.0,0,11,3,81.8,9,100.0,4,10.5,0,34,15,5.0,11.3,3.78
Ronnie Bell,84288,WR,MICHIGAN,6,38,0,222,0,-2.4,3,100.0,,0,0,0.0,0,1,0,92.6,71.1,0,30,0.0,0,23,5,100.0,23,110.0,5,13.2,0,52,64,12.8,10.4,2.26,13.8,3,72.2,66.7,2,3,0.0,0,10,0,68.6,72.1,0,52,0.0,0,96,13,93.8,90,132.9,18,47.4,1,264,137,10.5,20.3,2.93
Austin Stogner,98464,TE,OKLAHOMA,8,38,0,261,0,-2.0,2,100.0,,0,0,0.0,0,0,0,81.5,50.3,0,5,8.3,2,24,1,91.7,22,87.5,1,2.6,0,5,7,7.0,5.0,0.23,17.1,2,58.3,25.0,1,4,22.2,2,7,0,71.5,90.6,0,41,2.5,2,79,7,91.1,72,130.6,12,31.6,1,162,29,4.1,23.1,2.25
Isaiah Winstead,91115,WR,TOLEDO,6,38,0,316,0,,0,,,0,0,,0,0,0,,42.2,0,0,0.0,0,21,0,95.2,20,0.0,0,0.0,0,0,0,,,0.0,13.8,1,66.7,0.0,0,3,0.0,0,6,0,50.2,66.8,0,20,0.0,0,38,6,89.5,34,137.0,9,23.7,2,86,15,2.5,14.3,2.53
Dillon Johnson,124176,HB,MISS STATE,11,38,0,227,0,-4.0,1,100.0,,0,0,0.0,0,1,0,90.0,54.8,0,6,19.2,5,26,3,80.8,21,79.2,3,7.9,0,8,20,6.7,2.7,0.38,-4.5,0,100.0,,0,0,0.0,0,1,0,93.6,70.1,0,6,0.0,0,18,2,94.4,17,79.2,2,5.3,0,3,12,6.0,1.5,0.18
Brant Kuithe,84071,TE,UTAH,5,38,0,328,0,-3.0,6,100.0,,0,0,0.0,0,4,0,93.6,99.9,0,24,8.3,1,12,6,91.7,11,118.8,6,15.8,0,78,96,16.0,13.0,7.09,11.9,8,57.9,20.0,1,5,8.3,1,5,0,72.4,70.2,2,24,0.0,0,82,11,93.9,77,34.0,19,50.0,0,106,72,6.5,9.6,1.38
Drue Jackson,84504,WR,TEXAS ST,12,38,0,314,0,-2.7,1,66.7,,0,0,0.0,0,1,0,86.7,38.3,0,3,0.0,0,27,2,100.0,27,70.1,3,7.9,0,3,11,5.5,1.5,0.11,9.0,3,59.5,40.0,2,5,18.5,5,14,0,36.1,62.0,2,29,0.0,0,204,22,91.7,187,57.7,37,97.4,0,254,117,5.3,11.5,1.36
JaVonta Payton,97593,WR,MISS STATE,7,38,0,227,0,-1.2,0,66.7,,0,0,20.0,1,2,0,29.3,49.3,1,12,0.0,0,35,4,100.0,35,38.9,6,15.8,0,30,34,8.5,7.5,0.86,9.6,1,52.8,20.0,1,5,9.5,2,12,0,51.3,56.3,2,34,0.0,0,214,19,99.5,213,58.4,36,94.7,1,227,98,5.2,11.9,1.07
Chris Autman-Bell,55245,WR,MINNESOTA,7,38,0,225,0,-1.0,2,100.0,,0,0,0.0,0,1,0,81.5,69.2,0,24,0.0,0,15,1,100.0,15,118.8,1,2.6,0,24,25,25.0,24.0,1.6,13.9,4,61.5,60.0,3,5,20.0,2,7,0,32.2,66.4,0,42,0.0,0,60,8,96.7,58,105.4,13,34.2,0,168,45,5.6,21.0,2.9
Jake Smith,97423,WR,TEXAS,7,38,0,311,0,-1.0,1,100.0,,0,0,0.0,0,2,0,90.0,76.1,0,17,0.0,0,14,3,92.9,13,116.7,3,7.9,0,36,39,13.0,12.0,2.77,11.2,3,62.2,25.0,1,4,4.2,1,14,0,75.0,70.8,0,33,0.0,0,146,23,93.2,136,114.0,37,97.4,3,294,114,5.0,12.8,2.16
Riley Lees,42322,WR,NWESTERN,9,37,0,256,0,-2.0,0,0.0,,0,0,,0,0,0,,43.1,0,0,0.0,0,18,0,100.0,18,39.6,1,2.7,0,0,0,,,0.0,10.3,3,57.6,28.6,2,7,0.0,0,13,0,90.4,62.6,2,27,0.0,0,209,19,96.7,202,70.5,33,89.2,2,202,70,3.7,10.6,1.0
Porter Rooks,122883,WR,NC STATE,12,37,0,248,0,-3.1,1,81.8,,0,0,10.0,1,5,0,65.9,79.0,0,19,0.0,0,30,9,93.3,28,86.4,11,29.7,0,52,84,9.3,5.8,1.86,10.1,3,60.0,33.3,1,3,12.5,3,12,0,59.3,66.5,4,33,0.6,1,164,21,92.7,152,41.3,35,94.6,0,242,113,5.4,11.5,1.59
Jack Dunn,47396,WR,WISCONSIN,6,37,0,349,0,-4.0,1,100.0,,0,0,0.0,0,0,0,94.5,69.0,0,13,0.0,0,22,7,100.0,22,88.1,7,18.9,0,36,64,9.1,5.1,1.64,4.9,2,77.8,75.0,3,4,0.0,0,8,0,76.9,66.0,1,21,0.0,0,117,21,97.4,114,92.6,27,73.0,1,188,133,6.3,9.0,1.65
Quian Williams,61237,WR,E MICHIGAN,6,37,0,160,0,-2.3,0,100.0,,0,0,0.0,0,0,0,90.0,59.0,0,9,0.0,0,21,3,95.2,20,86.1,3,8.1,0,14,21,7.0,4.7,0.7,0.3,0,66.7,0.0,0,1,0.0,0,0,0,73.2,70.4,0,9,0.0,0,9,2,88.9,8,72.9,3,8.1,0,11,18,9.0,5.5,1.38
Latrell Williams,40021,WR,USF,9,37,0,327,0,-2.6,2,100.0,,0,0,0.0,0,2,0,94.5,58.9,0,8,0.0,0,40,7,95.0,38,81.5,7,18.9,0,25,43,6.1,3.6,0.66,3.0,3,50.0,0.0,0,1,0.0,0,1,0,90.0,55.4,0,15,0.0,0,17,2,88.2,15,58.3,4,10.8,0,14,14,7.0,7.0,0.93
Antoine Robinson,121473,WR,SO MISS,9,37,0,296,0,-4.1,2,88.9,,0,0,0.0,0,3,0,95.2,89.9,1,16,0.0,0,18,8,100.0,18,51.6,9,24.3,0,53,89,11.1,6.6,2.94,-4.0,1,100.0,,0,0,0.0,0,2,0,80.5,64.8,0,16,0.0,0,10,5,100.0,10,100.0,5,13.5,0,40,60,12.0,8.0,4.0
Dayton Wade,97181,WR,W KENTUCKY,6,37,0,346,0,-2.2,1,100.0,,0,0,0.0,0,0,0,92.6,60.3,0,12,0.0,0,9,5,100.0,9,82.5,5,13.5,0,19,30,6.0,3.8,2.11,9.1,3,58.8,40.0,2,5,0.0,0,8,1,91.0,64.1,1,19,0.0,0,114,20,98.2,112,59.3,34,91.9,0,167,69,3.5,8.4,1.49
Kameron Brown,34567,WR,COAST CAR,12,37,0,141,0,,0,,,0,0,,0,0,0,,45.2,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0,11.5,2,100.0,100.0,1,1,0.0,0,2,0,52.1,56.0,0,21,0.0,0,18,4,94.4,17,118.8,4,10.8,0,52,6,1.5,13.0,3.06
Milton Wright,97775,WR,PURDUE,6,37,0,273,0,-2.0,0,100.0,100.0,1,1,0.0,0,0,0,86.7,44.4,0,-1,0.0,0,21,2,95.2,20,79.2,2,5.4,0,-4,0,0.0,-2.0,-0.2,-5.0,0,100.0,,0,0,0.0,0,0,0,74.1,61.9,0,6,0.0,0,3,1,66.7,2,91.7,1,2.7,0,6,11,11.0,6.0,3.0
Pat Freiermuth,84085,TE,PENN STATE,4,37,0,266,0,-1.3,2,83.3,,0,0,0.0,0,3,0,92.6,92.9,0,12,0.0,0,16,5,93.8,15,91.0,6,16.2,0,35,40,8.0,7.0,2.33,8.6,0,55.0,77.8,7,9,15.4,2,6,0,59.2,73.5,2,17,1.0,1,104,11,94.2,98,33.1,20,54.1,0,119,26,2.4,10.8,1.21
Walter Dawn Jr.,39921,WR,UTEP,8,37,0,330,0,-3.3,0,83.3,,0,0,0.0,0,1,0,92.6,64.7,0,11,0.0,0,15,5,100.0,15,79.2,6,16.2,0,6,25,5.0,1.2,0.4,9.0,4,60.0,100.0,2,2,19.2,5,9,1,37.8,56.5,1,37,0.0,0,144,21,92.4,133,63.4,35,94.6,0,195,84,4.0,9.3,1.47
Jaray Jenkins,84274,WR,LSU,10,36,0,211,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.4,0,5,0.0,0,13,1,100.0,13,87.5,1,2.8,0,5,7,7.0,5.0,0.38,14.8,1,61.1,40.0,2,5,21.4,3,8,0,39.0,60.9,0,47,0.0,0,91,11,98.9,90,113.0,18,50.0,1,179,34,3.1,16.3,1.99
Avery Davis,60502,WR,NOTRE DAME,12,36,0,258,0,-3.8,0,100.0,,0,0,0.0,0,3,0,95.9,90.8,0,16,0.0,0,15,8,93.3,14,89.6,8,22.2,0,44,74,9.3,5.5,3.14,11.4,0,62.5,50.0,2,4,0.0,0,15,1,91.1,64.9,1,53,0.0,0,247,20,96.4,238,101.8,32,88.9,2,306,162,8.1,15.3,1.29
Deuce Vaughn,122624,HB,KANSAS ST,10,36,0,199,0,-5.2,3,100.0,,0,0,0.0,0,1,0,92.6,95.6,0,24,10.0,1,10,5,80.0,8,105.8,5,13.9,0,47,73,14.6,9.4,5.88,4.5,2,71.4,,0,0,16.7,2,7,0,59.4,94.5,1,77,0.0,0,26,10,96.2,25,107.7,14,38.9,1,228,188,18.8,22.8,9.12
Malik Murray,61276,WR,GA SOUTHRN,13,36,0,174,0,-1.2,0,66.7,,0,0,0.0,0,0,0,91.4,66.0,0,9,0.0,0,13,4,100.0,13,72.9,6,16.7,0,22,25,6.3,5.5,1.69,11.8,1,58.3,60.0,3,5,4.5,1,9,0,45.9,58.2,6,47,0.0,0,124,21,97.6,121,50.5,36,100.0,1,260,79,3.8,12.4,2.15
Leddie Brown,77766,HB,W VIRGINIA,10,36,0,343,0,-3.2,0,70.0,,0,0,22.2,2,2,0,21.8,30.4,0,14,0.0,0,52,7,98.1,51,80.4,10,27.8,0,48,73,10.4,6.9,0.94,-4.0,0,100.0,,0,0,0.0,0,1,0,72.6,55.0,0,10,0.0,0,21,1,95.2,20,108.3,1,2.8,0,10,14,14.0,10.0,0.5
Camren McDonald,77871,TE,FLORIDA ST,9,36,0,167,0,-3.0,0,100.0,,0,0,0.0,0,3,0,91.4,51.1,0,15,13.1,8,61,4,83.6,51,147.9,4,11.1,1,40,52,13.0,10.0,0.78,8.3,1,68.8,50.0,1,2,0.0,0,5,0,91.1,65.0,0,23,0.8,1,119,11,96.6,115,83.6,16,44.4,0,93,42,3.8,8.5,0.81
Malik Davis,57196,HB,FLORIDA,12,36,0,163,0,-3.7,1,100.0,,0,0,0.0,0,2,0,93.6,92.9,0,11,0.0,0,20,6,100.0,20,85.4,6,16.7,0,27,49,8.2,4.5,1.35,-3.0,1,100.0,,0,0,0.0,0,1,0,67.6,69.4,0,11,0.0,0,13,1,100.0,13,112.5,1,2.8,0,11,14,14.0,11.0,0.85
Reed Tyler,83619,TE,ARK STATE,11,36,0,113,0,,0,,,0,0,,0,0,0,,36.9,0,0,4.8,1,21,0,95.2,20,0.0,0,0.0,0,0,0,,,0.0,13.1,0,30.0,0.0,0,1,0.0,0,1,1,88.0,51.6,1,13,0.0,0,95,3,96.8,92,0.0,10,27.8,0,29,6,2.0,9.7,0.32
Travis Levy,57164,HB,BOSTON COL,9,36,0,121,0,-2.5,1,90.0,,0,0,0.0,0,3,0,95.9,92.8,0,16,8.0,2,25,9,92.0,23,88.8,10,27.8,0,53,72,8.0,5.9,2.3,7.0,0,0.0,0.0,0,1,,0,0,0,82.8,71.2,0,0,0.0,0,2,0,100.0,2,39.6,1,2.8,0,0,0,,,0.0
Derrick Deese Jr.,84043,TE,S JOSE ST,8,36,0,285,0,5.5,3,100.0,,0,0,0.0,0,1,0,86.7,86.5,0,10,13.0,3,23,2,87.0,20,106.3,2,5.6,0,19,8,4.0,9.5,0.95,13.1,2,42.1,37.5,3,8,0.0,0,7,0,76.5,61.4,1,31,0.0,0,121,8,92.6,112,79.6,19,52.8,3,113,23,2.9,14.1,1.01
Skyy Moore,97116,WR,W MICHIGAN,5,36,0,347,0,-2.0,2,100.0,,0,0,0.0,0,4,0,95.9,93.5,0,13,0.0,0,22,9,90.9,20,100.9,9,25.0,0,74,92,10.2,8.2,3.7,8.7,7,79.3,25.0,1,4,0.0,0,17,0,88.9,78.1,0,56,0.0,0,141,23,95.0,134,141.7,29,80.6,2,372,205,8.9,16.2,2.78
T.J. Simmons,47741,WR,W VIRGINIA,8,36,0,343,0,-3.8,1,80.0,,0,0,20.0,1,2,0,7.2,42.1,0,21,0.0,0,38,4,97.4,37,96.7,5,13.9,0,36,50,12.5,9.0,0.97,10.7,7,63.9,42.9,3,7,25.8,8,18,1,27.3,74.1,0,41,0.6,1,166,23,95.8,159,138.8,36,100.0,4,401,163,7.1,17.4,2.52
Justin Lockhart,74298,WR,NEVADA,9,36,0,239,0,-2.3,1,100.0,,0,0,0.0,0,4,0,97.6,87.5,0,36,0.0,0,34,12,100.0,34,109.0,12,33.3,0,122,149,12.4,10.2,3.59,,0,,,0,0,,0,0,0,62.5,61.9,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Hezekiah Jones,61717,WR,TEXAS A&M,6,36,0,312,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,47.5,0,0,0.0,0,13,1,100.0,13,79.2,1,2.8,0,0,1,1.0,0.0,0.0,6.0,0,33.3,0.0,0,1,50.0,1,0,0,37.1,56.9,0,0,0.0,0,25,1,100.0,25,42.4,3,8.3,0,0,1,1.0,0.0,0.0
KeSean Carter,78146,WR,TEXAS TECH,6,35,0,315,0,-1.5,3,90.0,,0,0,10.0,1,2,0,62.1,87.1,0,10,0.0,0,28,9,96.4,27,93.3,10,28.6,0,64,78,8.7,7.1,2.37,5.6,13,85.7,100.0,6,6,6.3,2,15,0,73.2,84.6,1,22,0.0,0,139,30,97.1,135,127.4,35,100.0,4,290,172,5.7,9.7,2.15
Cary Angeline,40767,TE,NC STATE,12,35,0,248,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,30.5,0,5,5.2,3,58,1,89.7,52,87.5,1,2.9,0,5,8,8.0,5.0,0.1,12.1,0,72.7,25.0,1,4,5.9,1,13,0,74.1,62.9,1,30,0.0,0,260,16,93.5,243,129.0,22,62.9,3,241,48,3.0,15.1,0.99
Jalen Virgil,41991,WR,APP STATE,9,35,0,108,0,-3.3,3,100.0,,0,0,0.0,0,2,0,94.5,82.9,0,13,0.0,0,18,7,100.0,18,87.5,7,20.0,0,35,58,8.3,5.0,1.94,2.7,3,77.8,,0,0,0.0,0,3,0,78.5,62.6,0,15,0.0,0,31,7,100.0,31,86.1,9,25.7,0,42,39,5.6,6.0,1.35
Peyton Hendershot,60915,TE,INDIANA,8,35,0,190,0,0.7,1,100.0,,0,0,0.0,0,0,0,90.0,43.1,0,2,8.3,2,24,3,91.7,22,79.2,3,8.6,0,2,0,0.0,0.7,0.09,5.8,1,70.0,100.0,1,1,22.2,2,3,0,36.3,49.9,0,22,2.2,2,90,7,90.0,81,117.9,10,28.6,1,58,25,3.6,8.3,0.72
Braydon Johnson,61576,WR,OKLA STATE,11,35,0,262,0,-2.0,0,100.0,,0,0,0.0,0,0,0,93.6,51.4,0,9,0.0,0,43,6,100.0,43,79.2,6,17.1,0,18,30,5.0,3.0,0.42,19.5,0,50.0,0.0,0,2,0.0,0,1,0,77.2,50.2,0,28,0.0,0,34,3,100.0,34,63.2,6,17.1,0,28,8,2.7,9.3,0.82
Malik Jackson,84267,WR,LA MONROE,10,35,0,209,0,-2.1,1,88.9,,0,0,0.0,0,1,0,95.2,58.3,0,27,0.0,0,23,8,95.7,22,94.0,9,25.7,0,59,75,9.4,7.4,2.68,8.7,2,65.7,40.0,2,5,0.0,0,11,0,90.4,59.9,1,27,0.0,0,162,23,96.3,156,105.5,35,100.0,4,189,108,4.7,8.2,1.21
Terrance Dixon,84195,WR,GA STATE,10,35,0,175,0,-2.0,1,83.3,,0,0,16.7,1,2,0,38.7,45.7,0,15,0.0,0,50,5,100.0,50,99.3,6,17.1,0,47,56,11.2,9.4,0.94,7.5,2,54.8,42.9,3,7,15.0,3,8,0,52.3,54.1,1,32,0.0,0,253,17,95.3,241,59.5,31,88.6,0,187,96,5.6,11.0,0.78
Ben Bresnahan,84078,TE,VANDERBILT,9,35,0,333,0,-1.7,0,100.0,,0,0,0.0,0,0,0,90.0,38.2,0,2,18.8,9,48,3,81.3,39,79.2,3,8.6,0,3,8,2.7,1.0,0.08,11.4,0,64.3,66.7,4,6,0.0,0,6,0,73.6,64.4,0,43,2.2,3,139,9,93.5,130,133.3,14,40.0,2,128,31,3.4,14.2,0.98
